unixtime,latitude,longitude,speed
1202497202239,37.5312851944,-122.0047513225,61.362
1202497205240,37.5317109949,-122.0055408137,62.411
1202497208240,37.5321516314,-122.0063486612,63.342
1202497212240,37.5327452376,-122.0074380567,64.098
1202497215240,37.5331914899,-122.0082592315,64.315
1202497218241,37.5336270135,-122.0090647320,64.078
1202497221252,37.5340674823,-122.0098770220,63.885
1202497225241,37.5346453305,-122.0109425291,63.242
1202497229237,37.5351975301,-122.0119591698,62.259
1202497232237,37.5356188044,-122.0127401114,62.008
1202497236236,37.5362162662,-122.0137933809,61.902
1202497240232,37.5368490158,-122.0147240233,61.154
1202497243237,37.5373428774,-122.0153472176,60.931
1202497247235,37.5380819933,-122.0161426599,61.758
1202497250237,37.5386977277,-122.0167052530,62.717
1202497254234,37.5395941719,-122.0174078239,63.796
1202497257238,37.5402863492,-122.0179258253,64.463
1202497260248,37.5409524588,-122.0184227043,64.399
1202497264227,37.5418304628,-122.0190783365,64.419
1202497267228,37.5424999252,-122.0195788198,64.417
1202497270231,37.5431681302,-122.0200788839,64.176
1202497274229,37.5440628142,-122.0207506094,63.934
1202497277229,37.5447235594,-122.0212424593,63.449
1202497281232,37.5455858055,-122.0218919727,62.981
1202497285231,37.5464462913,-122.0225383010,62.781
1202497289226,37.5472914383,-122.0231626688,62.565
1202497292226,37.5479321507,-122.0236715339,63.090
1202497295232,37.5486056364,-122.0241901221,63.849
1202497299231,37.5495003204,-122.0248629372,64.192
1202497302241,37.5501674358,-122.0253517696,64.499
1202497306227,37.5510648859,-122.0260245847,65.097
1202497309240,37.5517445741,-122.0265352100,65.507
1202497313226,37.5526653258,-122.0272257948,66.198
1202497316227,37.5533509653,-122.0277463108,66.557
1202497320226,37.5542353395,-122.0284963232,66.970
1202497324226,37.5551084821,-122.0293448229,67.640
1202497327226,37.5557512061,-122.0300267743,67.946
1202497331223,37.5565769071,-122.0309079634,67.610
1202497335221,37.5573960702,-122.0317901584,67.469
1202497338223,37.5580132295,-122.0324517418,67.349
1202497341226,37.5586383516,-122.0331211203,67.142
1202497345220,37.5594603645,-122.0340013036,66.743
1202497348226,37.5600812957,-122.0346619650,66.414
1202497351229,37.5606756562,-122.0352990732,65.654
1202497355218,37.5614565978,-122.0361380176,65.302
1202497358218,37.5620597594,-122.0367805740,65.355
1202497361219,37.5626591490,-122.0374261480,65.390
1202497364222,37.5632603827,-122.0380678662,65.475
1202497368219,37.5640681464,-122.0389329621,65.750
1202497371220,37.5646858925,-122.0395827270,65.972
1202497374220,37.5652987770,-122.0402330787,66.000
1202497378219,37.5661000866,-122.0410916367,65.838
1202497381220,37.5667038349,-122.0417365401,65.886
1202497384221,37.5673106006,-122.0423876461,66.064
1202497388219,37.5681403249,-122.0432421808,66.312
1202497392217,37.5689977094,-122.0439953783,66.251
1202497396216,37.5699242447,-122.0446868012,66.679
1202497400215,37.5709164940,-122.0452935670,66.891
