unixtime,latitude,longitude,speed
1202497201688,37.6415312355,-122.0911319988,50.423
1202497205697,37.6422777275,-122.0916672669,51.829
1202497209687,37.6430351160,-122.0922327937,52.402
1202497213687,37.6438086815,-122.0928002483,51.908
1202497216698,37.6443647368,-122.0932478418,49.929
1202497220682,37.6449932954,-122.0936908252,45.388
1202497223685,37.6454480135,-122.0939723732,41.455
1202497226694,37.6458710480,-122.0942028755,37.319
1202497230682,37.6463048113,-122.0940794101,32.595
1202497233695,37.6463519176,-122.0936593931,30.288
1202497236696,37.6460923302,-122.0933584829,30.002
1202497240684,37.6455563915,-122.0935035736,31.217
1202497243693,37.6451184372,-122.0937514263,32.512
1202497247683,37.6445576043,-122.0940582877,32.138
1202497250683,37.6442779003,-122.0943057214,30.106
1202497253683,37.6442361584,-122.0947089746,28.372
1202497256698,37.6444747911,-122.0950020896,27.742
1202497259699,37.6448364701,-122.0949456794,28.191
1202497263692,37.6448921259,-122.0943633889,28.622
1202497267692,37.6445463725,-122.0938754785,30.764
1202497271679,37.6439994536,-122.0934910007,32.998
1202497274683,37.6435498484,-122.0932121349,33.324
1202497278681,37.6431078709,-122.0929330176,30.577
1202497282683,37.6427331161,-122.0926885176,28.242
1202497285697,37.6425031168,-122.0925355479,26.031
1202497289681,37.6421615543,-122.0923107454,25.416
1202497293680,37.6418458920,-122.0920892117,24.834
1202497296680,37.6415805210,-122.0919021277,26.391
1202497299691,37.6412992245,-122.0916888084,28.445
1202497302713,37.6409885913,-122.0914438893,31.546
1202497306684,37.6404791394,-122.0910405522,35.698
1202497310681,37.6399173006,-122.0906065375,39.762
1202497314681,37.6393393686,-122.0901436889,43.612
1202497317683,37.6388606783,-122.0897593788,47.918
1202497320693,37.6382969117,-122.0893491686,52.523
1202497324683,37.6374694505,-122.0887567359,56.821
1202497328699,37.6365908598,-122.0881293507,60.252
1202497331699,37.6359120935,-122.0876442902,62.950
1202497335681,37.6349957004,-122.0869930165,65.071
1202497339681,37.6340558380,-122.0863223807,66.800
1202497343681,37.6330972001,-122.0856343944,68.162
1202497346681,37.6323686453,-122.0851126211,69.207
1202497350680,37.6313827662,-122.0844132354,69.974
1202497353683,37.6306314965,-122.0838687471,70.454
1202497356683,37.6298850883,-122.0833307968,70.335
1202497359683,37.6291380934,-122.0827967859,70.029
1202497363699,37.6281651225,-122.0820980708,69.014
1202497366699,37.6274602047,-122.0815985095,68.116
1202497370678,37.6265239464,-122.0809286281,67.570
1202497373679,37.6258162626,-122.0804232833,67.155
1202497376679,37.6251174636,-122.0799269910,66.754
1202497379680,37.6244233585,-122.0794332133,66.508
1202497382714,37.6237305106,-122.0789393518,66.274
1202497386683,37.6228036401,-122.0782803668,66.622
1202497389683,37.6220991414,-122.0777758602,66.779
1202497392689,37.6213917091,-122.0772682523,66.810
1202497395690,37.6206859531,-122.0767659251,66.713
1202497399683,37.6197513712,-122.0760989773,66.527
1202497402683,37.6190580205,-122.0756052834,66.223
1202497405683,37.6183762367,-122.0751203067,65.922
1202497408683,37.6176890047,-122.0746266966,65.982
1202497411688,37.6169944805,-122.0741286441,65.760
1202497415683,37.6160647602,-122.0734687371,65.156
1202497418683,37.6153598424,-122.0729650687,64.128
1202497421683,37.6146562657,-122.0724634958,62.657
1202497424699,37.6140892301,-122.0720613322,59.249
1202497428681,37.6133730806,-122.0715514613,57.787
1202497432672,37.6126290193,-122.0709738645,58.191
1202497435677,37.6120105189,-122.0705295400,59.476
1202497439674,37.6111193553,-122.0698933538,61.434
1202497442675,37.6104222327,-122.0693978997,63.003
1202497445675,37.6097445561,-122.0689151023,63.734
1202497448686,37.6090719086,-122.0684326401,64.244
1202497451705,37.6084064696,-122.0679606553,64.570
1202497455683,37.6075099416,-122.0673223736,65.315
1202497459686,37.6065709173,-122.0666559288,66.400
1202497462686,37.6058533428,-122.0661416154,67.295
1202497466699,37.6048735826,-122.0654418105,68.108
1202497470669,37.6039144417,-122.0647564226,68.478
1202497473669,37.6031998009,-122.0642485633,68.729
1202497476683,37.6024749342,-122.0637298913,68.957
1202497479683,37.6017433620,-122.0632073636,69.063
1202497482692,37.6010091076,-122.0626852551,68.918
1202497486673,37.6000387350,-122.0619935807,68.595
1202497489684,37.5993276984,-122.0614855537,68.044
