unixtime,latitude,longitude,speed
1202497200615,37.5623817081,-122.0374439176,63.712
1202497203618,37.5617962324,-122.0368164486,63.688
1202497206626,37.5612133551,-122.0361852077,63.697
1202497209626,37.5606267059,-122.0355584092,63.735
1202497212626,37.5600400567,-122.0349307725,63.755
1202497215626,37.5594564250,-122.0343000346,63.756
1202497219615,37.5586728012,-122.0334604196,63.801
1202497222617,37.5580841404,-122.0328331182,63.796
1202497226615,37.5573025282,-122.0319987839,63.825
1202497229615,37.5567185612,-122.0313724045,63.758
1202497232625,37.5561333370,-122.0307468633,63.460
1202497236614,37.5553425885,-122.0299002076,63.131
1202497240622,37.5545272811,-122.0290543063,62.340
1202497243622,37.5539347646,-122.0285316948,60.299
1202497246622,37.5533647954,-122.0280835984,58.320
1202497249622,37.5527929822,-122.0276527688,57.011
1202497252622,37.5522162236,-122.0272257948,56.175
1202497255622,37.5516506130,-122.0267955519,55.594
1202497258622,37.5510771234,-122.0263688293,55.509
1202497262624,37.5503107663,-122.0257975190,55.241
1202497266610,37.5495206046,-122.0252245323,54.909
1202497270613,37.5486963286,-122.0247176788,53.301
1202497274611,37.5478967791,-122.0242482924,49.963
1202497278611,37.5471247223,-122.0242267510,44.127
1202497282610,37.5464612949,-122.0243709196,37.098
1202497286608,37.5460405235,-122.0240080672,28.380
1202497290607,37.5458953490,-122.0237178858,19.132
1202497293607,37.5458834467,-122.0236916505,11.021
1202497296620,37.5458857937,-122.0236952547,5.816
1202497300607,37.5458886435,-122.0236980207,2.652
1202497303608,37.5458903199,-122.0236985236,1.037
1202497307606,37.5458911581,-122.0236988589,0.820
1202497310608,37.5458914095,-122.0236989427,1.896
1202497313618,37.5458916610,-122.0236991104,4.103
1202497317606,37.5458790881,-122.0236707795,7.811
1202497321608,37.5459249371,-122.0233747308,13.710
1202497324608,37.5461707783,-122.0231436418,19.467
1202497327608,37.5464829202,-122.0228851440,24.229
1202497331606,37.5469385603,-122.0225101378,27.230
1202497334607,37.5471410670,-122.0221587686,28.034
1202497338608,37.5469895223,-122.0216121849,29.110
1202497341617,37.5466146837,-122.0216359057,31.287
1202497344651,37.5464230735,-122.0220166954,34.434
1202497348619,37.5468442639,-122.0226356987,40.978
1202497352607,37.5475619222,-122.0232294725,49.119
1202497355609,37.5481937498,-122.0237772297,55.230
1202497359609,37.5490497933,-122.0244480331,59.079
1202497362622,37.5497072695,-122.0249464209,61.732
1202497365622,37.5503763966,-122.0254524362,63.229
1202497368622,37.5510425900,-122.0259616366,63.548
1202497372603,37.5519042493,-122.0266417440,63.422
1202497375606,37.5525570317,-122.0271361923,63.312
1202497378606,37.5532093950,-122.0276276231,63.193
1202497381620,37.5538510294,-122.0281435290,63.063
1202497385604,37.5546742158,-122.0288916136,63.107
1202497388604,37.5552680734,-122.0294934340,63.078
1202497392601,37.5560425610,-122.0303231583,63.025
1202497395618,37.5566234267,-122.0309437542,62.909
1202497400621,37.5575878481,-122.0319839480,62.888
1202497404606,37.5583590667,-122.0328144266,62.941
1202497407630,37.5589379207,-122.0334335137,62.799
1202497411611,37.5597070439,-122.0342650820,62.949
1202497415606,37.5604825372,-122.0350957283,63.073
1202497418606,37.5610619780,-122.0357200961,63.122
1202497421606,37.5616405805,-122.0363454696,63.160
1202497424606,37.5622183449,-122.0369710108,63.169
1202497428600,37.5629902341,-122.0378037526,63.187
1202497431603,37.5635700101,-122.0384265277,63.171
1202497434604,37.5641479421,-122.0390508117,63.094
1202497437622,37.5647257903,-122.0396733354,62.982
1202497443603,37.5658899524,-122.0409138566,63.200
1202497447602,37.5666669545,-122.0417289125,63.320
1202497450603,37.5672489937,-122.0423469938,63.667
1202497453622,37.5678420131,-122.0429758878,64.192
1202497457601,37.5686853999,-122.0437657980,64.939
1202497460601,37.5693597237,-122.0443081908,65.425
1202497464601,37.5702955628,-122.0449554411,65.728
1202497467601,37.5710170768,-122.0453732788,65.743
1202497471608,37.5720117569,-122.0458536455,65.848
1202497474653,37.5727755994,-122.0461449165,65.650
1202497478601,37.5738009572,-122.0464969563,65.978
1202497481606,37.5745701642,-122.0467572143,65.972
1202497484606,37.5753409637,-122.0470173885,66.038
1202497487606,37.5761105060,-122.0472779818,66.068
1202497491621,37.5771398871,-122.0476265850,66.023
1202497495607,37.5781681786,-122.0479713326,66.081
1202497498611,37.5789395649,-122.0482299980,65.998
1202497502598,37.5799600612,-122.0485814511,65.923
1202497505599,37.5807216406,-122.0488525217,65.854
1202497508599,37.5814778556,-122.0491445471,65.850
1202497511599,37.5822259402,-122.0494732014,65.908
1202497514599,37.5829691633,-122.0498408315,66.077
1202497517599,37.5837045074,-122.0502383850,66.191
1202497520606,37.5844283683,-122.0506787701,66.271
1202497524606,37.5853742657,-122.0513152077,66.279
1202497527621,37.5860741543,-122.0518088178,66.182
1202497531605,37.5869877814,-122.0524881708,66.045
1202497535597,37.5879058509,-122.0531471558,65.963
1202497539596,37.5888287819,-122.0538032909,65.947
1202497542596,37.5895212945,-122.0542974039,65.939
1202497545597,37.5902144776,-122.0547936124,65.962
1202497548608,37.5909066549,-122.0552887313,65.943
1202497552606,37.5918302565,-122.0559484706,66.081
1202497555606,37.5925252837,-122.0564420807,66.252
1202497558606,37.5932214843,-122.0569351041,66.505
