unixtime,latitude,longitude,speed
1202497201307,37.5894534849,-122.0547635214,69.032
1202497206301,37.5883535282,-122.0537580287,67.734
1202497210292,37.5872068843,-122.0529625864,70.120
1202497214286,37.5865002901,-122.0525629374,60.462
1202497217298,37.5858338452,-122.0520860073,58.256
1202497220298,37.5849963258,-122.0515263478,58.986
1202497223321,37.5845461339,-122.0511740565,53.933
1202497227278,37.5841882268,-122.0508414628,49.917
1202497230300,37.5834471830,-122.0500903607,57.450
1202497234298,37.5811395622,-122.0490193215,66.045
1202497238290,37.5799177326,-122.0485777630,69.781
1202497241298,37.5790056980,-122.0483276471,73.217
1202497244298,37.5783129340,-122.0480997433,73.084
1202497249303,37.5768912800,-122.0475424307,78.423
1202497253282,37.5755659339,-122.0473416842,77.849
1202497256293,37.5746956413,-122.0470841084,75.958
1202497259298,37.5738261029,-122.0467997944,73.922
1202497262298,37.5729568161,-122.0464635126,71.481
1202497266309,37.5718402632,-122.0460237143,67.847
1202497270298,37.5708208565,-122.0455165255,63.827
1202497274283,37.5702990832,-122.0451395076,55.321
1202497278282,37.5691984560,-122.0444111205,54.973
1202497281282,37.5685535526,-122.0437942965,53.811
1202497284286,37.5679524027,-122.0431428552,46.513
1202497290303,37.5674745506,-122.0424144681,33.322
1202497294284,37.5672932501,-122.0418808764,25.396
1202497298282,37.5672104369,-122.0418134859,17.320
1202497302282,37.5648004730,-122.0399431487,12.112
1202497306282,37.5634150288,-122.0386592093,11.456
1202497309282,37.5633090816,-122.0375770222,17.105
1202497312286,37.5632022123,-122.0370659777,24.279
1202497316278,37.5631238416,-122.0366438653,25.361
1202497319282,37.5630217500,-122.0362960164,28.021
1202497322284,37.5625979612,-122.0355733290,31.529
1202497326284,37.5623349371,-122.0346013639,34.220
1202497331283,37.5625155671,-122.0342938320,28.280
1202497334286,37.5595278388,-122.0322924857,24.007
1202497337298,37.5591970891,-122.0314442374,28.372
1202497341284,37.5587463105,-122.0305602822,31.806
1202497345274,37.5581697196,-122.0296614073,29.547
1202497349316,37.5558249669,-122.0294233613,16.856
1202497353287,37.5539046736,-122.0286555793,14.821
1202497356292,37.5528370710,-122.0282861051,12.786
1202497361322,37.5522039861,-122.0278827681,17.011
1202497364341,37.5519471647,-122.0279390945,18.136
1202497368324,37.5514993197,-122.0279190617,23.637
1202497373350,37.5499979538,-122.0270874934,23.950
1202497377329,37.5486887010,-122.0260748761,34.910
1202497380329,37.5480615673,-122.0255328186,43.844
1202497383329,37.5472520434,-122.0248792819,46.381
1202497386329,37.5467213015,-122.0244707481,42.511
1202497389334,37.5464292761,-122.0242002642,34.728
1202497394345,37.5438287916,-122.0213953451,22.620
1202497398325,37.5428052778,-122.0211063372,21.128
1202497401326,37.5417358312,-122.0199808995,21.143
1202497405316,37.5406692344,-122.0185224489,13.546
1202497408319,37.5403284263,-122.0180590137,16.489
1202497412390,37.5398544299,-122.0175352287,20.860
