unixtime,latitude,longitude,speed
1202497201901,37.6141281222,-122.0716953785,5.174
1202497204903,37.6141443830,-122.0717097954,3.770
1202497209929,37.6141598896,-122.0717213624,3.143
1202497214900,37.6142110192,-122.0717636072,3.335
1202497218899,37.6142610591,-122.0718044270,3.607
1202497221903,37.6143156253,-122.0718590770,4.046
1202497225898,37.6143774837,-122.0719133917,4.012
1202497229895,37.6144324690,-122.0719602465,3.759
1202497232899,37.6144659966,-122.0719869848,3.240
1202497235902,37.6144917290,-122.0720065984,2.580
1202497238910,37.6145132705,-122.0720231946,1.937
1202497242904,37.6145220715,-122.0720296487,1.208
1202497245910,37.6145217362,-122.0720307383,0.876
1202497249908,37.6145220715,-122.0720318280,0.796
1202497252908,37.6145240831,-122.0720335882,0.890
1202497256899,37.6145505699,-122.0720520283,1.300
1202497259899,37.6145820859,-122.0720713067,1.526
1202497262899,37.6146052199,-122.0720842148,1.405
1202497265935,37.6146075668,-122.0720860589,1.156
1202497269896,37.6146079859,-122.0720881543,1.143
1202497272899,37.6146090756,-122.0720897469,1.232
1202497275899,37.6146284378,-122.0721029065,1.656
1202497278901,37.6146831716,-122.0721425529,2.305
1202497282898,37.6147182079,-122.0721649325,1.850
1202497285899,37.6147315351,-122.0721734821,1.527
1202497288911,37.6147377377,-122.0721825345,1.131
1202497292897,37.6147372348,-122.0721870607,0.732
1202497295897,37.6147431022,-122.0721935986,0.514
1202497298898,37.6147450300,-122.0721919223,0.349
1202497302912,37.6147468740,-122.0721914193,0.288
1202497306898,37.6147484666,-122.0721936825,0.286
1202497309909,37.6147578543,-122.0722007232,0.390
1202497313962,37.6147654818,-122.0722055009,0.328
1202497317907,37.6147668229,-122.0722060877,0.308
1202497320907,37.6147672420,-122.0722069259,0.533
1202497323909,37.6147671582,-122.0722066744,0.944
1202497327898,37.6147703433,-122.0722132123,1.501
1202497331896,37.6147959920,-122.0722363463,2.261
1202497337894,37.6149040346,-122.0723021442,3.484
1202497340894,37.6149680724,-122.0723459816,3.781
1202497344890,37.6149886080,-122.0723593088,3.564
1202497347890,37.6150012647,-122.0723670201,4.360
1202497350891,37.6150434256,-122.0723973626,6.040
1202497353895,37.6151448466,-122.0724676868,8.449
1202497357892,37.6153137419,-122.0725876318,11.141
1202497361894,37.6155139855,-122.0727276933,13.532
1202497365900,37.6157232816,-122.0728732031,15.800
1202497369892,37.6159876467,-122.0730603709,18.750
