unixtime,latitude,longitude,speed
1202497202919,37.6449342031,-122.0944472079,28.056
1202497205928,37.6447094843,-122.0941230798,30.285
1202497209912,37.6442004515,-122.0937306392,35.040
1202497212913,37.6437747348,-122.0933853049,38.682
1202497215916,37.6433008222,-122.0930703131,41.582
1202497218916,37.6427958127,-122.0927352886,43.954
1202497222912,37.6421322177,-122.0922840071,44.955
1202497226912,37.6415147231,-122.0918348211,44.672
1202497230912,37.6409112263,-122.0913662729,44.299
1202497234912,37.6402739505,-122.0908698968,44.246
1202497238913,37.6396759019,-122.0904115745,42.959
1202497242911,37.6391568947,-122.0900142724,42.335
1202497245911,37.6387297530,-122.0897042259,43.373
1202497248915,37.6382622107,-122.0893667706,45.179
1202497252911,37.6375913234,-122.0888628508,47.584
1202497255919,37.6370575640,-122.0884697397,49.870
1202497258919,37.6365066217,-122.0880690849,51.985
1202497262930,37.6357436173,-122.0875264407,53.816
1202497266913,37.6349558026,-122.0869654401,55.433
1202497270910,37.6341501343,-122.0863914476,56.601
1202497273934,37.6335397644,-122.0859567623,57.236
1202497277920,37.6327211880,-122.0853702807,57.788
1202497281907,37.6319018573,-122.0847822904,57.995
1202497284911,37.6312901462,-122.0843487786,57.857
1202497287927,37.6306862303,-122.0839156020,57.537
1202497291919,37.6298860942,-122.0833428667,57.260
1202497295908,37.6290917415,-122.0827720593,56.970
1202497298911,37.6285012366,-122.0823467617,56.750
1202497302912,37.6277165232,-122.0817815702,56.725
1202497305920,37.6271253478,-122.0813620561,56.943
1202497309918,37.6263237028,-122.0807932604,57.537
1202497313906,37.6255057132,-122.0802071141,58.389
1202497316919,37.6248812617,-122.0797611970,59.109
1202497319919,37.6242500208,-122.0793111728,59.828
1202497322919,37.6236117391,-122.0788573768,60.452
1202497325919,37.6229648241,-122.0783948635,60.964
1202497328919,37.6223155621,-122.0779326856,61.175
1202497331919,37.6216732571,-122.0774738604,61.139
1202497334919,37.6210283537,-122.0770070723,61.073
1202497337922,37.6203895691,-122.0765485824,60.598
1202497341919,37.6195512115,-122.0759512044,59.720
1202497344919,37.6189244130,-122.0755072990,58.505
