unixtime,latitude,longitude,speed
1202497200400,37.6119238501,-122.0702802623,14.259
1202497204392,37.6120674320,-122.0703815157,11.127
1202497207398,37.6121272788,-122.0704235928,8.324
1202497211396,37.6121524245,-122.0704417815,5.936
1202497214400,37.6121722896,-122.0704564499,5.151
1202497218399,37.6122600481,-122.0705199008,6.066
1202497222401,37.6123654924,-122.0705955894,7.028
1202497226398,37.6124623872,-122.0706639019,8.204
1202497230413,37.6125812425,-122.0707478047,10.006
1202497234396,37.6127652252,-122.0708776403,11.916
1202497237397,37.6129301810,-122.0709965795,12.894
1202497240400,37.6131153372,-122.0711317795,13.109
1202497244397,37.6133294947,-122.0712859227,12.010
1202497247397,37.6133945383,-122.0713311011,9.540
1202497250407,37.6134335979,-122.0713578394,7.732
1202497253410,37.6134952887,-122.0713995812,6.940
1202497257409,37.6136359370,-122.0714982362,7.112
1202497261400,37.6136960352,-122.0715405648,5.997
1202497265399,37.6137257910,-122.0715662134,6.485
1202497269399,37.6138306485,-122.0716372081,8.106
1202497273393,37.6139871386,-122.0717445802,9.992
1202497276408,37.6141356659,-122.0718489349,11.200
1202497280394,37.6143107638,-122.0719738252,11.509
1202497283399,37.6144476402,-122.0720774255,11.619
1202497287394,37.6146353109,-122.0722124579,11.085
1202497290395,37.6147240753,-122.0722775015,9.688
1202497293408,37.6147671582,-122.0723092689,8.259
1202497297393,37.6148589400,-122.0723740609,8.143
1202497300404,37.6149586008,-122.0724453909,8.387
1202497304395,37.6151123249,-122.0725566187,9.016
1202497308397,37.6152019274,-122.0726153758,8.972
1202497311397,37.6152650431,-122.0726597161,10.402
1202497314399,37.6154064457,-122.0727612209,13.463
1202497318400,37.6156641053,-122.0729459580,16.631
1202497322401,37.6159309012,-122.0731376520,19.175
1202497326393,37.6162568733,-122.0733732672,22.089
1202497329404,37.6165452945,-122.0735815575,24.311
1202497333397,37.6169353043,-122.0738595013,25.403
1202497337394,37.6172961451,-122.0741168256,25.627
1202497340408,37.6175553973,-122.0743049154,25.908
1202497343409,37.6178071057,-122.0744883114,26.060
1202497347397,37.6181763284,-122.0747546044,26.708
1202497350410,37.6184889733,-122.0749740425,27.116
1202497354394,37.6189162825,-122.0752813230,26.984
1202497357394,37.6191858444,-122.0754741905,25.762
1202497360396,37.6194278299,-122.0756455165,24.582
1202497364398,37.6197249682,-122.0758559860,23.732
1202497368394,37.6200264652,-122.0760705627,23.558
1202497371395,37.6202676125,-122.0762431460,24.185
1202497374395,37.6205512560,-122.0764486702,25.795
1202497378394,37.6209353984,-122.0767233450,27.195
1202497381404,37.6212197963,-122.0769282825,28.643
1202497384425,37.6215453493,-122.0771601258,30.501
1202497388392,37.6220419769,-122.0775126686,32.221
1202497392405,37.6225293844,-122.0778609365,32.358
1202497396396,37.6230173786,-122.0782075281,32.053
1202497400389,37.6234538241,-122.0785181613,30.398
1202497403399,37.6237300915,-122.0787178181,28.690
1202497407394,37.6240874119,-122.0789701971,27.552
1202497410394,37.6243547945,-122.0791631485,27.054
1202497414395,37.6247037330,-122.0794114204,26.926
1202497417403,37.6250059843,-122.0796292659,27.832
1202497421404,37.6254467046,-122.0799419946,28.573
1202497425398,37.6258548194,-122.0802321760,28.118
1202497429393,37.6262543845,-122.0805178312,27.416
1202497432394,37.6265485054,-122.0807260376,26.407
1202497435394,37.6268052430,-122.0809087630,24.720
1202497438394,37.6270060733,-122.0810507524,23.025
1202497441394,37.6272067360,-122.0811925741,22.819
1202497444394,37.6274465422,-122.0813626429,23.890
1202497447394,37.6277057943,-122.0815477152,25.420
1202497450404,37.6279987417,-122.0817578494,27.592
1202497454395,37.6284459999,-122.0820770322,30.056
1202497458396,37.6289116145,-122.0824084525,31.893
1202497462397,37.6294016203,-122.0827591512,33.360
1202497466394,37.6298749462,-122.0830961874,34.325
1202497469396,37.6302242200,-122.0833466386,35.466
1202497472405,37.6306002320,-122.0836182122,37.090
1202497476422,37.6311487436,-122.0840107365,39.130
1202497480396,37.6317539168,-122.0844410633,41.184
1202497483400,37.6322248957,-122.0847701367,42.307
1202497487391,37.6328496825,-122.0852173949,42.782
1202497490396,37.6333264450,-122.0855561074,42.886
1202497494395,37.6339044608,-122.0859621267,41.630
1202497497399,37.6342933810,-122.0862399867,40.932
1202497501402,37.6348582372,-122.0866486043,41.587
1202497505398,37.6354462275,-122.0870653523,42.501
1202497508403,37.6359000236,-122.0873869658,43.713
1202497512405,37.6365393949,-122.0878480542,45.621
1202497516403,37.6372232741,-122.0883330309,47.479
1202497519403,37.6377388448,-122.0886997390,49.006
1202497523403,37.6384479536,-122.0892077660,50.741
1202497526410,37.6389856524,-122.0895893101,52.339
1202497529411,37.6395572980,-122.0900005261,54.457
1202497532412,37.6401675842,-122.0904342894,56.496
1202497535412,37.6407973163,-122.0908816314,58.148
1202497538412,37.6414266294,-122.0913272970,59.422
1202497541413,37.6420822616,-122.0917693584,60.719
