unixtime,latitude,longitude,speed
1202497203792,37.6357977644,-122.0871709643,26.210
1202497207781,37.6362233973,-122.0874739700,29.164
1202497211793,37.6366614354,-122.0877841003,31.606
1202497214796,37.6370242040,-122.0880464537,34.290
1202497218785,37.6375358352,-122.0884114017,36.776
1202497222783,37.6380924772,-122.0888152416,39.450
1202497229779,37.6391432322,-122.0895645835,41.632
1202497232779,37.6395974473,-122.0898900526,43.181
1202497236791,37.6402172050,-122.0903467824,44.452
1202497240789,37.6408997431,-122.0907602615,45.544
1202497244778,37.6415894897,-122.0911672027,45.708
1202497248777,37.6422406795,-122.0916298836,45.279
1202497251793,37.6427036956,-122.0919755532,44.321
1202497255791,37.6432977209,-122.0924094841,43.048
1202497259776,37.6438745633,-122.0928345303,41.511
1202497265776,37.6447285950,-122.0934884861,39.456
1202497268792,37.6451545632,-122.0937551144,36.740
1202497272779,37.6456736543,-122.0940891331,33.318
1202497276777,37.6461154642,-122.0941914761,28.942
1202497280779,37.6463529234,-122.0938780768,25.453
1202497283779,37.6463008718,-122.0935388614,24.442
1202497286779,37.6460811822,-122.0933340077,24.437
1202497289791,37.6457746562,-122.0933744923,25.630
1202497293791,37.6452881707,-122.0936384383,28.115
1202497297779,37.6447660621,-122.0939299608,29.135
1202497300785,37.6444327140,-122.0941244209,28.094
1202497304774,37.6442028823,-122.0945026122,26.079
1202497308777,37.6443649882,-122.0949396445,24.571
1202497312771,37.6447660621,-122.0949565759,23.522
1202497315774,37.6449299283,-122.0946172766,22.617
1202497319776,37.6447781321,-122.0941752152,21.892
1202497322776,37.6445980050,-122.0940246763,20.905
1202497326774,37.6443290299,-122.0938053220,21.536
1202497329781,37.6440556961,-122.0935863029,22.532
1202497333773,37.6437160615,-122.0933459100,22.767
1202497336773,37.6435521116,-122.0932430641,22.724
1202497339777,37.6433373673,-122.0931076964,25.922
1202497343773,37.6429168474,-122.0928324348,30.822
1202497346777,37.6425233172,-122.0925699975,35.764
1202497350775,37.6419064093,-122.0921445323,41.382
1202497356773,37.6408913612,-122.0913596512,46.394
1202497360774,37.6401737029,-122.0908080383,50.088
1202497363784,37.6396059130,-122.0903634624,52.768
1202497367771,37.6388319284,-122.0897923197,54.460
1202497370773,37.6382586064,-122.0893768289,55.447
1202497373785,37.6376655870,-122.0889540459,56.540
1202497377769,37.6368673787,-122.0883840767,57.689
1202497380779,37.6362397420,-122.0879355612,58.928
1202497384774,37.6354093472,-122.0873425418,59.940
1202497389770,37.6343212089,-122.0865648691,61.627
1202497392770,37.6336653252,-122.0860709237,62.890
1202497395772,37.6330262054,-122.0855921496,63.773
1202497398772,37.6323636162,-122.0850775009,65.342
1202497401785,37.6316219857,-122.0845350244,67.140
1202497405771,37.6306317480,-122.0838283464,67.749
1202497408771,37.6299207952,-122.0833167990,67.436
1202497411772,37.6292300428,-122.0828273799,67.004
1202497414783,37.6285443196,-122.0823330992,66.843
1202497418768,37.6276169462,-122.0816730246,67.096
1202497421789,37.6269189854,-122.0811790793,67.456
1202497424846,37.6257182782,-122.0803342675,68.774
1202497428837,37.6246979495,-122.0796291821,70.001
1202497431845,37.6239475180,-122.0790955904,70.435
1202497435831,37.6229497366,-122.0783870684,70.673
1202497439831,37.6219563977,-122.0776755289,70.597
1202497442832,37.6212273400,-122.0771551805,70.157
1202497445832,37.6205017189,-122.0766341616,69.906
1202497448843,37.6197732480,-122.0761141485,69.827
1202497452831,37.6188015343,-122.0754228932,70.044
1202497455833,37.6180695430,-122.0748999465,70.337
1202497459833,37.6170705043,-122.0741862277,70.870
1202497462834,37.6163039796,-122.0736403146,71.201
1202497466832,37.6152890991,-122.0729158670,71.019
1202497469832,37.6145638133,-122.0723982846,70.268
1202497473830,37.6136138088,-122.0717237931,69.568
1202497477848,37.6126303605,-122.0710190430,69.393
