unixtime,latitude,longitude,speed
1202497201219,37.6461048192,-122.0942190525,28.805
1202497204219,37.6463377522,-122.0939613929,27.151
1202497208214,37.6462653326,-122.0934711356,26.651
1202497212216,37.6458450641,-122.0933660266,27.545
1202497216216,37.6453434912,-122.0936391927,29.615
1202497219226,37.6449093088,-122.0938804238,30.634
1202497223215,37.6444136871,-122.0941660789,29.089
1202497227214,37.6442320513,-122.0945946455,26.503
1202497230216,37.6443414351,-122.0949337772,24.971
1202497234210,37.6447114121,-122.0950238826,24.153
1202497237212,37.6449336163,-122.0947895247,24.258
1202497240216,37.6449350412,-122.0943723575,25.581
1202497243216,37.6447156869,-122.0940312142,27.142
1202497247223,37.6442691831,-122.0936831139,28.880
1202497250231,37.6439352482,-122.0934299805,28.687
1202497254216,37.6434852240,-122.0931438224,27.645
1202497258212,37.6430658775,-122.0928826424,25.306
1202497261212,37.6428676456,-122.0927569139,21.894
1202497264212,37.6427754447,-122.0927003361,18.943
1202497267213,37.6426217207,-122.0925968196,19.159
1202497271209,37.6423075670,-122.0923880265,20.688
1202497275214,37.6419308006,-122.0921265112,22.565
1202497279213,37.6415609912,-122.0918539318,23.873
1202497283212,37.6412756713,-122.0916423727,24.701
1202497287214,37.6409696482,-122.0913987108,27.214
1202497290214,37.6406758626,-122.0911657778,31.118
1202497294214,37.6401641476,-122.0907647039,36.465
1202497297227,37.6397468128,-122.0904341218,41.336
1202497301211,37.6390883307,-122.0899452894,47.438
1202497304214,37.6385160146,-122.0895026412,53.244
1202497307214,37.6378677584,-122.0890322490,58.464
1202497310215,37.6372071809,-122.0885455959,62.285
1202497314215,37.6362741916,-122.0878545082,66.009
1202497317215,37.6355286216,-122.0873272867,68.697
1202497321214,37.6345286609,-122.0866092932,70.423
1202497324215,37.6337647346,-122.0860645535,71.520
1202497327215,37.6330029875,-122.0855228313,71.993
1202497330215,37.6322399831,-122.0849801033,72.108
1202497334209,37.6312250189,-122.0842567453,71.985
1202497337213,37.6304774372,-122.0837270092,71.577
1202497340215,37.6297394109,-122.0831981113,71.261
1202497343215,37.6289956849,-122.0826662798,71.268
1202497347213,37.6279915333,-122.0819508008,71.428
1202497350213,37.6272405151,-122.0814181310,71.470
1202497353213,37.6264934363,-122.0808854613,71.576
1202497357212,37.6254880274,-122.0801647017,71.853
1202497360212,37.6247303037,-122.0796199620,72.008
1202497363212,37.6239710712,-122.0790767311,72.044
1202497366212,37.6232130959,-122.0785348413,71.994
1202497370211,37.6222076870,-122.0778186917,71.838
1202497373211,37.6214575070,-122.0772809928,71.677
1202497376223,37.6207078298,-122.0767456409,71.494
1202497380211,37.6197088750,-122.0760331794,71.426
1202497383211,37.6189602037,-122.0754980789,71.296
1202497386211,37.6182132926,-122.0749641519,71.192
1202497390210,37.6172142539,-122.0742531991,71.146
1202497393215,37.6164675943,-122.0737246365,71.013
1202497396224,37.6157344295,-122.0731849259,70.890
1202497400211,37.6147516517,-122.0724483246,71.183
1202497403212,37.6140044891,-122.0719119668,71.342
1202497407210,37.6130057019,-122.0712026904,71.543
1202497411210,37.6119995387,-122.0704854512,71.715
1202497415210,37.6109816407,-122.0697592434,71.824
1202497419209,37.6099666765,-122.0690346282,71.651
1202497422215,37.6092140656,-122.0684991086,71.297
1202497426221,37.6082452018,-122.0678084400,70.718
1202497430209,37.6072709736,-122.0671139996,70.858
1202497434209,37.6062739466,-122.0664061481,71.268
1202497437209,37.6055150494,-122.0658654318,71.641
1202497440210,37.6047517097,-122.0653196024,71.933
1202497444208,37.6037366616,-122.0645900419,72.053
1202497447209,37.6029802790,-122.0640499122,71.913
1202497450209,37.6022294284,-122.0635132192,71.725
1202497453209,37.6014831878,-122.0629769452,71.591
1202497457210,37.6004952133,-122.0622691776,71.483
1202497461208,37.5995089151,-122.0615617452,71.580
1202497465215,37.5984864909,-122.0608373814,72.215
1202497469211,37.5974684254,-122.0601141911,72.340
1202497473205,37.5964484319,-122.0593858878,72.516
1202497476208,37.5956896185,-122.0588433274,72.548
1202497480211,37.5946804378,-122.0581225678,72.562
1202497484207,37.5936633780,-122.0573965276,72.737
1202497487208,37.5928963504,-122.0568466750,72.891
1202497491208,37.5918726689,-122.0561160248,72.996
1202497495206,37.5908507477,-122.0553874700,73.114
1202497498206,37.5900817083,-122.0548416407,73.248
1202497501207,37.5893122499,-122.0542912852,73.313
1202497505205,37.5882825335,-122.0535545161,73.318
1202497508205,37.5875077107,-122.0529999696,73.164
1202497511205,37.5867321335,-122.0524524639,72.781
1202497515204,37.5857127268,-122.0517593646,72.111
1202497518204,37.5849647260,-122.0512431234,71.562
1202497522205,37.5839665256,-122.0505910954,71.162
1202497525213,37.5831876794,-122.0501490340,71.166
1202497529203,37.5821146286,-122.0496123409,71.497
1202497532204,37.5812911069,-122.0492590439,71.668
1202497536203,37.5801784097,-122.0488543657,71.819
1202497540202,37.5790618568,-122.0484791919,71.920
1202497543203,37.5782256784,-122.0481978115,71.971
1202497546203,37.5773850577,-122.0479113182,72.030
1202497549213,37.5765439340,-122.0476220588,71.925
1202497553202,37.5754218491,-122.0472393412,71.634
1202497556214,37.5745801387,-122.0469547757,71.002
1202497560202,37.5734717162,-122.0465756624,70.216
1202497563202,37.5726772797,-122.0462971318,69.007
1202497566202,37.5719271835,-122.0460053579,67.863
1202497569202,37.5711821164,-122.0456569223,67.586
