unixtime,latitude,longitude,speed
1202497201271,37.5576967290,-122.0321194833,70.291
1202497204294,37.5583407942,-122.0328052065,69.767
1202497207294,37.5589898047,-122.0334957074,69.499
1202497211269,37.5598390588,-122.0344026290,69.129
1202497214281,37.5604659411,-122.0350690739,66.795
1202497218276,37.5613002754,-122.0359649314,63.850
1202497221279,37.5619341985,-122.0366480562,61.037
1202497224283,37.5625797724,-122.0373390600,58.335
1202497230811,37.5627963607,-122.0375704843,45.565
1202497234745,37.5636425135,-122.0384799205,51.336
1202497237746,37.5642744250,-122.0391656437,59.076
1202497240755,37.5649197475,-122.0398496905,62.465
1202497243755,37.5655723622,-122.0405437957,65.764
1202497246755,37.5662279106,-122.0412430138,68.819
1202497249755,37.5668638453,-122.0419224506,69.524
1202497252755,37.5674984390,-122.0425969421,69.364
1202497256747,37.5683710786,-122.0434649717,69.416
1202497259747,37.5690602384,-122.0440556442,69.399
1202497262747,37.5697806627,-122.0445977016,69.583
1202497266734,37.5707861555,-122.0452262603,69.909
1202497269735,37.5715691926,-122.0456347941,70.326
1202497272752,37.5723743579,-122.0459815533,70.564
1202497276735,37.5734810201,-122.0463667854,71.110
1202497279738,37.5743177014,-122.0466472438,71.306
1202497283733,37.5754255371,-122.0470243455,71.318
1202497286733,37.5762674151,-122.0473109227,71.366
1202497289734,37.5770974747,-122.0475933927,70.933
1202497293734,37.5781882952,-122.0479558260,70.329
1202497296761,37.5790056980,-122.0482302494,69.721
1202497300731,37.5800795033,-122.0486024896,69.159
1202497303732,37.5808652226,-122.0488764939,68.492
1202497306732,37.5816470024,-122.0491779909,68.103
1202497310732,37.5826706000,-122.0496488022,67.848
1202497314731,37.5836737458,-122.0501768619,67.782
1202497318730,37.5846433640,-122.0507737370,67.770
1202497321732,37.5853613575,-122.0512640782,68.138
1202497324761,37.5860911696,-122.0517840074,68.581
1202497328743,37.5870736959,-122.0524889252,69.176
1202497332747,37.5880611675,-122.0531930048,69.464
1202497335747,37.5887981880,-122.0537199749,69.498
1202497339730,37.5897654593,-122.0544123198,69.378
1202497343730,37.5907449681,-122.0550888229,69.148
1202497346730,37.5914731876,-122.0555996159,68.831
1202497349741,37.5921988086,-122.0561163601,68.348
1202497353729,37.5931377491,-122.0567845651,67.674
1202497356731,37.5938352070,-122.0572842940,67.255
1202497359732,37.5945355147,-122.0577851964,67.010
1202497364730,37.5957100704,-122.0586220452,66.772
1202497367741,37.5964118030,-122.0591194272,65.939
1202497371731,37.5973414396,-122.0597895601,64.547
1202497374747,37.5980398195,-122.0602844275,61.918
1202497377747,37.5987180828,-122.0607528919,58.012
1202497381724,37.5994371660,-122.0612461667,51.589
1202497384739,37.5999017747,-122.0615555426,46.037
1202497388731,37.6003318500,-122.0618718755,40.428
1202497391731,37.6006912659,-122.0621302057,38.087
1202497394739,37.6010731453,-122.0624053834,36.950
1202497398731,37.6015894703,-122.0627709181,36.920
1202497402746,37.6021311925,-122.0631592515,37.509
1202497406728,37.6026380460,-122.0635222716,37.727
1202497410726,37.6031853841,-122.0638672706,38.805
1202497414727,37.6037821754,-122.0642851922,39.531
1202497417730,37.6042226442,-122.0645980885,39.074
1202497421722,37.6047786994,-122.0649926245,37.301
1202497424725,37.6051553820,-122.0652652877,34.349
1202497428726,37.6056228406,-122.0656013181,30.301
1202497431726,37.6058969287,-122.0657982928,24.932
1202497435731,37.6061387465,-122.0659738936,18.731
1202497438731,37.6062256668,-122.0660342432,13.075
1202497441735,37.6062658161,-122.0660624064,8.706
1202497445728,37.6063091506,-122.0660940900,5.965
1202497449721,37.6063513953,-122.0661216665,4.406
1202497452722,37.6063849229,-122.0661438785,3.748
1202497455732,37.6064173609,-122.0661706167,3.501
1202497459721,37.6064806442,-122.0662156276,3.569
1202497463720,37.6065434247,-122.0662600516,3.300
1202497466721,37.6065767008,-122.0662840239,2.829
1202497470721,37.6065882678,-122.0662920705,2.082
1202497473734,37.6065911177,-122.0662939983,1.792
1202497477732,37.6066217116,-122.0663161265,1.974
1202497480733,37.6066476117,-122.0663336447,1.850
1202497484721,37.6066782894,-122.0663551024,1.732
1202497490719,37.6067299219,-122.0663896358,1.511
1202497493720,37.6067310116,-122.0663901387,1.020
1202497497717,37.6067365436,-122.0663943297,0.842
1202497500727,37.6067413213,-122.0663975148,0.744
1202497503728,37.6067423272,-122.0663974310,0.785
1202497507719,37.6067471048,-122.0663983530,1.361
1202497510720,37.6067725020,-122.0664134404,2.679
1202497514720,37.6068107235,-122.0664396757,4.232
1202497518719,37.6068524653,-122.0664674198,6.056
1202497522719,37.6070039263,-122.0665719421,9.358
1202497526717,37.6072106239,-122.0667228163,11.343
1202497529721,37.6073816147,-122.0668483772,12.243
1202497534732,37.6076132066,-122.0670171048,11.736
1202497538718,37.6077501668,-122.0671171847,10.703
1202497541732,37.6078439603,-122.0671849943,9.923
1202497545731,37.6079095067,-122.0672333578,8.989
1202497549731,37.6079854467,-122.0672880078,9.821
1202497553718,37.6081706029,-122.0674191008,12.288
1202497556731,37.6083341338,-122.0675339328,14.468
1202497560732,37.6085864290,-122.0677108747,16.739
1202497564731,37.6088467708,-122.0678967852,18.655
1202497568718,37.6091578231,-122.0681184865,20.564
1202497571718,37.6093939412,-122.0682916565,21.442
1202497574718,37.6096401176,-122.0684701910,21.768
1202497578718,37.6099544389,-122.0686991845,21.152
1202497581730,37.6101791576,-122.0688617934,20.066
1202497585717,37.6104603704,-122.0690669823,18.256
1202497588719,37.6106116637,-122.0691761984,15.692
1202497592717,37.6107829897,-122.0692986580,13.160
1202497595724,37.6108927088,-122.0693810521,10.979
1202497598727,37.6109948003,-122.0694568245,8.917
1202497602716,37.6110684772,-122.0695107201,6.455
1202497605718,37.6111003284,-122.0695332674,4.721
1202497609721,37.6111345266,-122.0695580778,3.623
1202497613718,37.6111589179,-122.0695760151,2.870
1202497616730,37.6111813814,-122.0695919407,2.672
1202497620716,37.6112222851,-122.0696189304,2.982
1202497623716,37.6112598360,-122.0696450819,3.607
1202497626716,37.6112973869,-122.0696666234,4.545
1202497629716,37.6113393802,-122.0696960439,5.863
1202497632722,37.6114124704,-122.0697472573,7.834
1202497636716,37.6115711397,-122.0698543780,10.198
1202497639716,37.6117374366,-122.0699629236,12.141
1202497642716,37.6118890652,-122.0700682841,13.420
1202497645716,37.6120321442,-122.0701734769,14.684
1202497648716,37.6121627342,-122.0702702879,15.857
1202497651723,37.6123363234,-122.0703950943,17.873
1202497656730,37.6127425941,-122.0706798275,20.326
1202497660710,37.6130938795,-122.0709332961,21.521
1202497663712,37.6133489407,-122.0711147643,21.628
1202497666713,37.6135584882,-122.0712639621,20.565
1202497669714,37.6137469972,-122.0713968990,19.114
1202497673717,37.6140098536,-122.0715824743,17.696
1202497676723,37.6141853705,-122.0717070293,15.604
1202497680712,37.6143613904,-122.0718324226,13.073
1202497683716,37.6144621409,-122.0719085302,10.992
1202497686716,37.6145448702,-122.0719695504,9.297
1202497689716,37.6146135180,-122.0720192551,8.085
1202497692716,37.6146778910,-122.0720666128,7.561
1202497696723,37.6147421802,-122.0721149764,7.489
1202497700715,37.6148827446,-122.0722297246,9.077
1202497703722,37.6149880213,-122.0723151362,10.198
1202497707723,37.6151351236,-122.0724303035,11.623
1202497711714,37.6153207827,-122.0725677666,13.466
1202497715714,37.6155388798,-122.0727194790,15.254
1202497719721,37.6157699687,-122.0728810821,16.617
1202497723708,37.6160327413,-122.0730695072,18.509
1202497726721,37.6162474856,-122.0732251591,19.991
1202497729721,37.6164724558,-122.0733858401,21.207
1202497732721,37.6167207277,-122.0735595131,22.247
1202497738709,37.6172336999,-122.0739313341,22.820
1202497741724,37.6175062793,-122.0741295661,22.917
1202497745719,37.6177140666,-122.0743300611,21.625
1202497749712,37.6180046671,-122.0745318135,21.547
1202497752715,37.6181999654,-122.0746667620,21.463
1202497755720,37.6184287912,-122.0748185583,22.460
1202497759712,37.6187726168,-122.0750546764,24.079
1202497762712,37.6190580205,-122.0752526569,26.127
1202497765712,37.6193478666,-122.0754557503,27.951
1202497768712,37.6196569910,-122.0756718357,30.054
1202497771720,37.6200195920,-122.0758906033,32.506
1202497774722,37.6204190734,-122.0761610872,34.740
1202497777731,37.6208185547,-122.0764497598,36.104
1202497781707,37.6213344607,-122.0768198207,36.777
1202497784728,37.6217308407,-122.0771049729,37.176
1202497788708,37.6222646001,-122.0774871876,37.277
1202497792718,37.6228059032,-122.0778698213,36.888
1202497796708,37.6232943165,-122.0782117190,35.918
1202497800708,37.6237703246,-122.0785469950,35.495
1202497803713,37.6241453309,-122.0788101867,35.422
1202497806718,37.6245147212,-122.0790727078,35.198
1202497810731,37.6250163779,-122.0794290223,35.036
1202497814708,37.6255216388,-122.0797855884,34.887
1202497817717,37.6258757741,-122.0800428289,34.263
1202497820725,37.6262108825,-122.0802850658,33.649
1202497824716,37.6266696239,-122.0806108702,33.568
1202497827716,37.6270324763,-122.0808654286,33.696
1202497830716,37.6273871983,-122.0811210765,33.531
1202497834716,37.6278552436,-122.0814635609,33.417
1202497837717,37.6282044336,-122.0817079771,33.225
1202497841706,37.6286834591,-122.0820047802,33.108
1202497845703,37.6291510854,-122.0822914412,32.742
1202497848731,37.6295004429,-122.0825113823,32.484
1202497851731,37.6298473698,-122.0827581454,32.261
1202497855718,37.6302978969,-122.0830950978,31.557
1202497859709,37.6307306544,-122.0834178847,30.392
1202497863707,37.6311752304,-122.0837028693,28.986
1202497867725,37.6315561877,-122.0839427593,26.744
1202497871701,37.6318883624,-122.0841170190,24.444
1202497874701,37.6321419149,-122.0841119899,22.802
