N31111U
""
""
""
""
""
""
""
""
""
""
""
33.333333333333336
26.666666666666668
26.916666666666668
26.916666666666668
20.5
20.75
27.416666666666668
27.416666666666668
27.416666666666668
20.75
20.75
20.75
27.416666666666668
34.083333333333336
33.833333333333336
40.5
46.91666666666666
46.66666666666666
46.66666666666666
46.66666666666666
46.66666666666666
53.333333333333336
60.0
66.66666666666667
60.0
60.0
60.0
60.0
56.491228070175445
56.491228070175445
49.82456140350877
43.15789473684211
43.15789473684211
43.15789473684211
43.15789473684211
36.491228070175445
36.491228070175445
29.824561403508778
29.824561403508778
29.824561403508778
33.333333333333336
36.69781931464174
38.94781931464174
45.614485981308405
38.94781931464174
32.28115264797507
25.614485981308405
25.614485981308405
25.614485981308405
25.614485981308405
32.28115264797507
25.614485981308405
18.94781931464174
15.583333333333334
13.333333333333334
6.666666666666667
6.666666666666667
6.666666666666667
6.666666666666667
13.333333333333334
13.333333333333334
20.0
13.333333333333334
13.333333333333334
13.333333333333334
20.0
20.0
20.0
26.666666666666668
26.666666666666668
26.666666666666668
20.0
26.666666666666668
20.0
20.0
20.0
20.0
20.0
26.666666666666668
26.666666666666668
20.0
20.0
26.666666666666668
33.333333333333336
26.666666666666668
33.333333333333336
40.0
46.66666666666666
50.083333333333336
50.083333333333336
50.083333333333336
56.75
63.41666666666666
70.08333333333333
70.08333333333333
63.41666666666666
63.41666666666666
56.75
56.75
56.75
60.0
53.333333333333336
53.333333333333336
53.333333333333336
49.16666666666666
49.16666666666666
42.5
42.5
49.16666666666666
55.833333333333336
55.833333333333336
49.16666666666666
49.16666666666666
49.16666666666666
45.0
45.0
49.16666666666666
49.16666666666666
55.833333333333336
55.833333333333336
55.833333333333336
55.833333333333336
49.16666666666666
55.833333333333336
49.16666666666666
55.833333333333336
60.0
60.0
55.583333333333336
52.333333333333336
45.66666666666666
52.333333333333336
52.333333333333336
48.583333333333336
51.083333333333336
51.083333333333336
57.75
57.75
54.0
54.0
58.41666666666666
57.91666666666666
60.16666666666666
53.5
53.5
57.25
57.083333333333336
52.66666666666666
48.25
44.083333333333336
42.083333333333336
42.083333333333336
37.66666666666666
41.41666666666666
45.833333333333336
52.5
48.91666666666666
48.91666666666666
48.66666666666666
53.083333333333336
53.333333333333336
53.75
56.42307692307693
56.42307692307693
60.83974358974359
55.08974358974359
50.92307692307693
47.17307692307693
47.42307692307693
47.42307692307693
52.006410256410255
52.006410256410255
56.17307692307693
55.756410256410255
53.583333333333336
53.583333333333336
53.583333333333336
55.16666666666666
55.16666666666666
53.41666666666666
52.333333333333336
47.91666666666666
43.25
43.25
43.25
43.91666666666666
49.16666666666666
49.16666666666666
49.16666666666666
48.66666666666666
48.16666666666666
53.66666666666666
58.083333333333336
62.5
67.16666666666667
63.16666666666666
59.0
58.333333333333336
58.333333333333336
53.91666666666666
49.083333333333336
49.333333333333336
54.0
54.0
54.0
54.0
50.75
54.75
53.583333333333336
53.333333333333336
53.333333333333336
51.083333333333336
55.91666666666666
60.333333333333336
55.083333333333336
55.083333333333336
55.083333333333336
50.91666666666666
49.583333333333336
49.583333333333336
54.91666666666666
59.333333333333336
54.083333333333336
54.083333333333336
54.083333333333336
51.833333333333336
