N31111W
""
""
""
""
""
""
""
""
""
""
""
28.0
27.25
27.416666666666668
27.666666666666668
27.916666666666668
27.83333333333333
28.0
28.0
28.08333333333333
28.33333333333333
28.33333333333333
28.33333333333333
28.75
28.916666666666668
28.75
28.58333333333333
28.58333333333333
28.83333333333333
28.58333333333333
28.0
28.166666666666668
27.666666666666668
27.25
27.166666666666668
27.0
26.75
26.916666666666668
27.25
27.261722731906215
27.09505606523955
27.59505606523955
32.595056065239554
33.01172273190622
33.345056065239554
33.48326245344594
33.566595786779274
33.316595786779274
33.14992912011261
32.64992912011261
32.23326245344594
31.85171723633262
31.886804955630875
31.554568113525608
27.137901446858944
26.304568113525608
26.22123478019228
26.24969505865255
30.83302839198588
30.99969505865255
31.58302839198588
31.58302839198588
31.33302839198588
31.53618421052632
31.251096491228065
30.416666666666668
30.416666666666668
30.58333333333333
30.83333333333333
33.333333333333336
28.75
29.166666666666668
28.58333333333333
29.33333333333333
29.33333333333333
29.25
29.166666666666668
29.58333333333333
29.83333333333333
30.08333333333333
34.25
32.166666666666664
32.083333333333336
31.666666666666668
36.25
34.666666666666664
34.916666666666664
35.166666666666664
35.416666666666664
36.16666666666666
36.16666666666666
36.16666666666666
32.0
31.489972337482712
31.48997233748271
31.48997233748271
27.32330567081604
27.82330567081604
27.82330567081604
28.07330567081604
28.07330567081604
27.656639004149373
27.656639004149373
27.82330567081604
27.57330567081604
27.5
27.5
27.5
27.33333333333333
27.666666666666668
27.0
25.83333333333333
25.916666666666668
26.08333333333333
25.916666666666668
25.916666666666668
26.0
25.916666666666668
26.0
25.58333333333333
25.58333333333333
25.58333333333333
26.08333333333333
26.83333333333333
26.83333333333333
26.666666666666668
26.58333333333333
26.416666666666668
26.33333333333333
26.416666666666668
26.83333333333333
27.33333333333333
27.25
27.5
28.166666666666668
27.666666666666668
28.0
27.916666666666668
27.916666666666668
27.666666666666668
27.416666666666668
27.416666666666668
27.25
27.166666666666668
27.416666666666668
27.416666666666668
26.916666666666668
27.33333333333333
27.0
27.25
27.5
27.75
28.08333333333333
28.25
28.166666666666668
28.0
27.83333333333333
27.83333333333333
27.916666666666668
28.0
28.0
27.83333333333333
28.0
28.0
27.916666666666668
27.75
27.83333333333333
28.08333333333333
28.25
28.33333333333333
28.666666666666668
28.666666666666668
29.0
29.23959112440788
29.07292445774121
29.07292445774121
29.15625779107454
29.73959112440788
29.73959112440788
29.73959112440788
29.57292445774121
29.57292445774121
28.98959112440788
28.91756432373786
28.584230990404524
28.261306532663315
28.011306532663315
28.011306532663315
27.927973199329983
28.011306532663315
27.927973199329983
27.677973199329983
27.84463986599665
27.761306532663315
27.927973199329983
28.0
27.916666666666668
28.166666666666668
28.166666666666668
27.916666666666668
27.916666666666668
27.5
27.5
27.75
27.916666666666668
28.0
28.0
27.916666666666668
27.75
27.5
27.25
27.33333333333333
27.33333333333333
27.33333333333333
27.416666666666668
27.58333333333333
27.25
27.416666666666668
27.416666666666668
27.5
28.08333333333333
28.33333333333333
28.58333333333333
28.58333333333333
29.0
29.0
29.0
28.83333333333333
28.83333333333333
28.666666666666668
28.666666666666668
28.666666666666668
28.33333333333333
28.166666666666668
28.416666666666668
