N06411H
""
""
""
""
""
""
""
""
""
""
""
35.5
35.416666666666664
35.416666666666664
35.666666666666664
35.25
35.0
34.75
34.75
35.083333333333336
35.333333333333336
35.333333333333336
35.5
35.083333333333336
34.916666666666664
35.083333333333336
35.083333333333336
35.25
35.416666666666664
35.916666666666664
36.41666666666666
37.083333333333336
37.333333333333336
37.41666666666666
38.083333333333336
38.75
39.583333333333336
39.583333333333336
39.16666666666666
39.35368956743002
39.60368956743002
39.35368956743002
40.43702290076336
39.77035623409669
39.77035623409669
39.859054374296974
39.359054374296974
39.109054374296974
38.94238770763031
38.21157803360297
38.0949113669363
37.765996574281054
38.129072672887695
39.12486087986724
37.37486087986724
37.20819421320056
36.2915275465339
35.369496073000285
35.619496073000285
34.869496073000285
34.20282940633361
34.51697241369429
34.88363908036096
35.19219763891952
35.24578820697954
33.833333333333336
34.666666666666664
34.416666666666664
35.5
36.083333333333336
35.916666666666664
35.916666666666664
36.083333333333336
35.916666666666664
35.666666666666664
35.5
35.583333333333336
36.16666666666666
36.16666666666666
37.333333333333336
37.5
38.0
37.583333333333336
38.333333333333336
38.16666666666666
38.333333333333336
38.583333333333336
39.083333333333336
38.833333333333336
38.91666666666666
38.75
38.083333333333336
37.5
37.07603406326034
37.40936739659367
37.49270072992701
37.99270072992701
38.40936739659367
39.07603406326034
38.99270072992701
39.15936739659367
39.32603406326034
39.74270072992701
39.65936739659367
40.07603406326034
40.41666666666666
40.66666666666666
40.833333333333336
40.333333333333336
39.66666666666666
38.333333333333336
37.5
36.66666666666666
36.25
36.083333333333336
36.16666666666666
35.5
35.333333333333336
35.083333333333336
35.333333333333336
35.833333333333336
36.333333333333336
36.583333333333336
37.41666666666666
38.333333333333336
38.5
37.833333333333336
37.41666666666666
37.66666666666666
37.41666666666666
37.25
36.833333333333336
36.583333333333336
36.333333333333336
36.25
35.25
34.75
34.583333333333336
34.583333333333336
34.916666666666664
34.916666666666664
34.916666666666664
35.083333333333336
34.666666666666664
33.833333333333336
33.583333333333336
34.0
34.416666666666664
34.416666666666664
34.666666666666664
34.416666666666664
34.416666666666664
34.166666666666664
34.166666666666664
34.166666666666664
34.083333333333336
34.833333333333336
35.083333333333336
34.75
34.916666666666664
34.666666666666664
34.25
34.416666666666664
34.25
34.083333333333336
33.916666666666664
33.583333333333336
33.583333333333336
33.25
33.083333333333336
33.083333333333336
32.916666666666664
33.333333333333336
33.490476190476194
33.57380952380952
33.40714285714286
33.32380952380952
33.32380952380952
33.32380952380952
33.32380952380952
33.490476190476194
33.82380952380952
33.740476190476194
33.90714285714286
33.740476190476194
33.75
33.666666666666664
33.833333333333336
34.333333333333336
34.333333333333336
34.333333333333336
34.75
34.75
34.75
35.0
35.166666666666664
35.333333333333336
35.583333333333336
36.0
36.16666666666666
36.083333333333336
36.0
36.16666666666666
36.25
36.5
36.5
36.333333333333336
36.333333333333336
36.333333333333336
36.25
36.333333333333336
36.0
35.833333333333336
36.25
35.833333333333336
35.416666666666664
34.75
34.166666666666664
33.916666666666664
33.583333333333336
32.833333333333336
32.5
32.0
32.166666666666664
32.583333333333336
32.166666666666664
32.416666666666664
32.166666666666664
32.333333333333336
32.75
33.333333333333336
