N31111S
""
""
""
""
""
""
""
""
""
""
""
53.25
47.91666666666666
47.75
44.0
44.0
45.25
44.833333333333336
41.25
37.5
40.75
41.16666666666666
45.5
46.0
47.91666666666666
48.25
52.0
48.91666666666666
50.91666666666666
54.66666666666666
54.083333333333336
57.833333333333336
57.833333333333336
53.41666666666666
46.75
50.0
51.75
48.66666666666666
48.66666666666666
55.333333333333336
53.083333333333336
53.083333333333336
57.25
57.25
53.5
58.990196078431374
65.65686274509804
65.65686274509804
59.490196078431374
59.490196078431374
52.8235294117647
52.8235294117647
55.0735294117647
55.0735294117647
50.90686274509804
44.240196078431374
47.990196078431374
49.16666666666666
49.16666666666666
49.16666666666666
49.16666666666666
53.583333333333336
53.583333333333336
46.91666666666666
43.66666666666666
37.0
34.5
34.5
27.83333333333333
21.166666666666668
21.166666666666668
14.5
14.5
16.75
16.75
16.75
20.0
26.666666666666668
33.333333333333336
40.0
44.5
47.91666666666666
43.75
50.41666666666666
57.083333333333336
50.41666666666666
57.083333333333336
63.75
57.083333333333336
57.083333333333336
57.083333333333336
57.083333333333336
59.25
62.5
66.66666666666667
64.41666666666667
60.66666666666666
60.66666666666666
60.66666666666666
57.41666666666666
60.333333333333336
56.583333333333336
56.583333333333336
53.0
53.0
49.75
47.5
47.083333333333336
46.91666666666666
50.333333333333336
47.083333333333336
47.083333333333336
47.25
47.75
44.25
44.083333333333336
40.583333333333336
41.833333333333336
44.083333333333336
43.25
43.583333333333336
42.41666666666666
45.66666666666666
45.66666666666666
46.0
45.5
45.0
45.0
45.0
43.75
40.5
39.833333333333336
40.75
42.333333333333336
39.0
38.333333333333336
37.583333333333336
37.75
37.833333333333336
39.583333333333336
40.16666666666666
39.66666666666666
39.66666666666666
40.333333333333336
39.41666666666666
39.0
38.833333333333336
39.0
39.91666666666666
39.75
40.41666666666666
39.16666666666666
38.833333333333336
40.66666666666666
40.41666666666666
40.66666666666666
40.333333333333336
40.333333333333336
39.833333333333336
40.083333333333336
39.833333333333336
40.083333333333336
39.75
39.41666666666666
39.16666666666666
37.5
37.25
37.16666666666666
37.583333333333336
37.75
38.16666666666666
38.833333333333336
38.41666666666666
38.31169429097606
38.14502762430939
37.56169429097606
38.22836095764273
38.22836095764273
37.14502762430939
36.89502762430939
37.06169429097606
36.22836095764273
36.56169429097606
36.493353461390846
36.743353461390846
36.598325837081454
37.098325837081454
38.348325837081454
37.93165917041479
38.848325837081454
40.18165917041479
40.848325837081454
41.514992503748125
41.68165917041479
41.348325837081454
40.75
40.333333333333336
41.0
40.66666666666666
40.0
40.16666666666666
39.333333333333336
40.583333333333336
39.75
38.25
38.25
38.333333333333336
38.583333333333336
38.91666666666666
38.91666666666666
39.0
38.833333333333336
38.16666666666666
38.16666666666666
37.16666666666666
37.66666666666666
38.5
38.75
38.66666666666666
38.833333333333336
39.5
39.083333333333336
38.66666666666666
38.91666666666666
40.25
39.75
39.91666666666666
39.41666666666666
39.16666666666666
40.0
41.583333333333336
41.333333333333336
40.66666666666666
41.25
42.91666666666666
43.583333333333336
42.5
43.0
42.333333333333336
43.16666666666666
43.25
44.0
42.75
42.5
43.41666666666666
42.583333333333336
41.583333333333336
40.66666666666666
