,cd
M_0821_0190,0.02947270243773982
M_0821_0159,0.11480577308006085
M_0852_0191,0.04207810328467829
M_0191_0852,0.0
M_0015_0159,0.0425868235827285
M_0038_0191,0.06272120456865142
M_0191_0038,0.013017790886201145
M_0037_0779_0039_U,0.049924890043315996
M_0037_0038,0.07256610926648577
M_0011_0308,0.018919789332874797
M_0308_0011,0.015730944454842247
M_0038_0037,0.0330552541690708
M_0039_0038,0.02515305650454112
M_0323_0032,0.008804006769746318
M_0032_0323,0.041490338576395086
M_0108_0478_0479,0.036915116710412595
