,cd
M_0821_0159,0.06448704511767778
M_0821_0190,0.014073595619168364
M_0015_0159,0.034132279390734974
M_0852_0191,0.0
M_0191_0852,0.03742968086111023
M_0191_0038,0.018707587406921175
M_0038_0191,0.06802914927889968
M_0011_0308,0.007761549391867035
M_0308_0011,0.025447468605220434
M_0037_0779_0039_U,0.052420070500874126
M_0037_0038,0.07382630772045534
M_0038_0037,0.03348741392328687
M_0039_0038,0.010266470231309863
M_0323_0032,0.005742727224532532
M_0032_0323,0.015173559056587928
M_0108_0478_0479,0.026293826436020996
