,cd
M_0108_0478_0479,0.01304963718897966
M_0308_0011,0.01446228981107431
M_0011_0308,0.011970695797745125
M_0323_0032,0.0023056325816821674
M_0032_0323,0.0277296005597722
M_0039_0038,0.016394221804368694
M_0191_0852,0.03690660125827275
M_0852_0191,0.04231089604747405
M_0015_0159,0.0
M_0038_0037,0.03747481112910022
M_0037_0038,0.058967705210478505
M_0037_0779_0039_U,0.05467076510762537
M_0191_0038,0.02282879453015771
M_0821_0159,0.055856355927001444
M_0038_0191,0.06803930749930111
M_0821_0190,0.02459670266190086
