,cd
M_0308_0011,0.016987159274620387
M_0011_0308,0.0
M_0191_0852,0.05807249133296899
M_0852_0191,0.05124626687046266
M_0191_0038,0.05750205617133625
M_0038_0191,0.04273224755975756
M_0037_0038,0.0657548140387394
M_0037_0779_0039_U,0.039047898054084484
M_0038_0037,0.027323451440295365
M_0821_0190,0.050215900274892734
M_0821_0159,0.06209275832148403
M_0015_0159,0.04366962739742672
M_0039_0038,0.07366332834668596
M_0323_0032,0.0037408608753272997
M_0032_0323,0.04705562406871995
M_0108_0478_0479,0.043563542415171755
