,M_0038_0191,M_0191_0038,M_0039_0038,M_0037_0038,M_0038_0037,M_0108_0478_0479,M_0032_0323,M_0323_0032,M_0015_0159,M_0821_0159,M_0821_0190,M_0011_0308,M_0308_0011,M_0852_0191,M_0191_0852,M_0037_0779_0039_U
0,0.8445981119025038,0.7582797555827276,0.7131463252371554,0.8658841553603775,0.8412257560975661,0.7816172183100724,0.8285058170911408,0.6721716905955039,0.7924193094104652,0.8481107858886696,0.6423435991355069,0.7111579232769991,0.5270401008989368,0.8126053268939554,0.8114544524559238,0.0
1,0.850159187976172,0.7680527824570721,0.7257427762761137,0.8647826420092707,0.8439463351397821,0.7883026692423333,0.8361669421759861,0.6841665353051719,0.8001338899628383,0.8568584510540679,0.6562099763320466,0.722979554134154,0.5362694186178283,0.8225911703447025,0.8198726933925163,0.0
2,0.8584454051346329,0.7778476577097443,0.7356675007655235,0.8720700435147418,0.8458748213676619,0.7983758221656181,0.8473044623667757,0.6965841908936368,0.812212390757123,0.8626168868234811,0.6662247418742475,0.7329922247482539,0.5250473232815147,0.8249552842398835,0.8263170855978125,0.0
3,0.8564385060054481,0.7881890437112552,0.7481611238616666,0.877381590425968,0.8546670675512421,0.8068057993659141,0.8509945059500476,0.7075159941517396,0.8173754252733805,0.8684473152141792,0.680960537859099,0.7451250483720597,0.5370266339124046,0.8388076618629491,0.8374627996813394,0.0
4,0.8677498446004691,0.7992821134375339,0.7589851631389367,0.8781688485486567,0.8538888388351017,0.8155445947057643,0.8624609569361704,0.7200783483656508,0.8290667381068758,0.8779969373346043,0.6897227551962334,0.7559003005010856,0.5301665124726401,0.8389551792665187,0.8453803912481141,0.0
5,0.8680714251149025,0.807743933261757,0.7683784154992238,0.8893076602044558,0.8631302490363663,0.8234909012727506,0.8667307519369157,0.7307753564254206,0.8358737987878245,0.8792803983394003,0.7007779133712451,0.7640430857216071,0.5340089608296494,0.8507295232840382,0.8553187142633969,0.0
6,0.8736433878569002,0.8171971692170914,0.7781735024922116,0.8837724265837731,0.8644430770172021,0.8280769381502762,0.8741661191432938,0.7418211504098302,0.8426345450914052,0.8894344941870597,0.7089146028472416,0.7724512556175431,0.5384150368741155,0.8556354580138209,0.8624505481739276,0.0
7,0.8820194283957091,0.8250839327173641,0.7863513746541356,0.8957332343014216,0.8667146197393139,0.8374922772668858,0.8816295996324373,0.7512636361358421,0.8506542907131417,0.8891502774381383,0.7158313275169164,0.78150955275921,0.5310994661603331,0.8597177629529076,0.8685763295277332,0.0
8,0.8804528900521243,0.8336740004662935,0.7954637196207875,0.8950777782613751,0.8698846727156322,0.8421354279771329,0.8847082154407816,0.7615707595401716,0.8551570948242136,0.8941143425098319,0.7302535790190386,0.792181539470109,0.5400387264433605,0.8688479429307739,0.8754959330154839,0.0
9,0.889084113167317,0.8402658939142515,0.802525398266169,0.8978350503113056,0.8698914499181944,0.8500965359731806,0.8946848180051131,0.7721536725677846,0.866475628127507,0.8990339509791163,0.736370243416611,0.8015334315508521,0.5300929647177588,0.8686993576931151,0.8781168939079925,0.0
