,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.030466478356117276,0.04074384070772376,0.011932978900746826,0.048159686887582875,0.03514800289091845,0.043520850570326876,0.027030743368799244,0.09424106744832089,0.047672272196509165,0.02130622128568224,0.01834130320179008,0.04957591289951187,0.027390872435096948,0.04173457332905992,0.0,0.06573560244603964,0.044828997355558085,0.0,0.01922323541809744,0.0,0.018537047856342984,0.02900656669213312,0.0,0.02845994481359102,0.04215863649558244,0.018318661671337125
1,0.031113321859005755,0.043522503212331906,0.011813420168593766,0.04270048286243274,0.05609897102178514,0.03786694677967894,0.026101727559178032,0.07565025113872251,0.05210486191973272,0.019829333901832582,0.0289155049110679,0.045874588421348526,0.039801542790030245,0.03626904877317609,0.0,0.05630361354152743,0.03490879908234383,0.0,0.04058178261564758,0.0,0.016953234072994837,0.019076654346422618,0.0,0.04117674006810648,0.02037204815807874,0.018158930627481314
2,0.026462498374998263,0.031610360687925575,0.013433192064176112,0.031059137027945598,0.04606013329942566,0.04180696850055977,0.01784609484608499,0.0603820919744684,0.04469533882242684,0.029375313555691916,0.026184764651130902,0.04991954180971613,0.029545395027445666,0.03869625973820267,0.0,0.05407004046434066,0.031872432831187236,0.0,0.05052282383099089,0.0,0.017046062972333232,0.01956090866431967,0.0,0.04421936100966437,0.014921061945192195,0.013338086252525333
3,0.020907676028479656,0.02671855138653412,0.015646953354569053,0.026656699313425583,0.05265900104989913,0.04358285456191457,0.012553433101257158,0.05107576314513694,0.038471932500763084,0.026385590291517012,0.022979028782231545,0.04096034845323446,0.026772411478693907,0.03341738293270707,0.0,0.04942554995386733,0.03000093341184907,0.0,0.06221087367640778,0.0,0.013404324897730241,0.01517610498407281,0.0,0.04014993078491381,0.013650613331269736,0.013369221348893493
4,0.016762791457370477,0.023372110397822457,0.013939397678499985,0.03173441692042477,0.051284107782211034,0.04427351355745006,0.011456061239555991,0.06143460424837851,0.03290515420727398,0.026872052985223535,0.027270053401687002,0.046877318624763326,0.02037653238929468,0.033688569996029566,0.0,0.04556692504463477,0.03087150090039713,0.0,0.049765162337614764,0.0,0.01315332225128455,0.01889290911404209,0.0,0.039721719059866385,0.02623236091673885,0.012452409696340806
5,0.017239015789180485,0.028499408159242894,0.01224982746918491,0.029474780425852908,0.049114950039962156,0.041188505721263695,0.011972906960091,0.05624936356116921,0.030285866197375312,0.03096976508518992,0.024336365019856768,0.0420209480131727,0.02430864749009803,0.033052918626018606,0.0,0.03971148974540954,0.028117746726795702,0.0,0.05657743786570497,0.0,0.012127751516927188,0.018559843128634464,0.0,0.04352776086358776,0.02439861599434944,0.012850167287560301
6,0.018699834954507822,0.025847357925443883,0.012139201991025595,0.028523250039138724,0.044942111539531635,0.03721686105456185,0.014185464445453147,0.05922495380479317,0.027416341447221694,0.0263337826608718,0.02503174391344127,0.037791638947339945,0.021875725358402265,0.032914481606732486,0.0,0.03900979805879388,0.025227875229180394,0.0,0.05032277484103436,0.0,0.012562335970777227,0.019766306278166987,0.0,0.040075289744699705,0.024387077005556826,0.01521898916919073
7,0.02144539969058873,0.025146344098739528,0.01392263476865959,0.028472280369015515,0.03531172095428821,0.0377422253113043,0.014493869496452816,0.060205370213190654,0.023611779622648772,0.024317454078339528,0.0262002241909659,0.038265763083092735,0.01881979148220731,0.030015222673307442,0.0,0.03889601886779811,0.023222366983531178,0.0,0.0514107610824042,0.0,0.01156722868900509,0.021273039571900843,0.0,0.044232557470537455,0.026235162840825603,0.015166316573482481
8,0.02061804421921193,0.025405875966076755,0.014964435075708903,0.034131524078597625,0.03470754841428647,0.042260063675429616,0.015291017962502615,0.06096238520210118,0.029294222417699998,0.02331678288471787,0.02631838486451217,0.035854641077053766,0.02162942777825425,0.027973570410503606,0.0,0.037175452551663775,0.024549100414607634,0.0,0.04986531134469227,0.0,0.012973879704471796,0.020819221710235033,0.0,0.04260422284669076,0.029124777192439194,0.015790790208298773
9,0.021386500072735293,0.030965278274400942,0.013145488002047363,0.04039308759346325,0.03223879867948631,0.04258513231486857,0.013741451199075666,0.059213696807952125,0.02837413422887802,0.02240508608949857,0.029621385227901243,0.03500425101647812,0.02624793107242347,0.02477020780221209,0.0,0.037687409362827495,0.0264120616675657,0.0,0.04724826802790497,0.0,0.013747818952563773,0.03898458681195564,0.0,0.045089268101931715,0.05671417176002922,0.017888301339988692
10,0.02088573818777855,0.0287347579382502,0.013123591207683763,0.04154614088428628,0.03231659337550451,0.044802131376857936,0.01799847879466741,0.06210309152957274,0.03331873476167032,0.020725702813527383,0.03379961310270538,0.03232316383646377,0.03164352064323138,0.024107502691847478,0.0,0.03767190655518805,0.026144814131519957,0.0,0.05053011916263296,0.0,0.014078148139475485,0.0400658398482835,0.0,0.0455584586082546,0.05360858016907879,0.021048104237112807
11,0.0250687632731421,0.028891053961322754,0.01240974477772592,0.04240291404667341,0.03383951309012523,0.042951335449296614,0.02049572794903952,0.06009647645614783,0.0385429496255281,0.021376228710653318,0.03828666175516087,0.03738566862930835,0.027765932353455234,0.032337823778559385,0.0,0.0381750941276552,0.02910632081510957,0.0,0.049874657814273256,0.0,0.014016256441654499,0.04362399979413846,0.0,0.04512211567005533,0.055511190524663995,0.02088691274732139
