,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.032360856101017944,0.034928154584876164,0.028894955008753123,0.0,0.06251439347327661,0.1072114132701809,0.04486242611094763,0.06824774751369522,0.030516113203843585,0.00931870388319913,0.1275520707270697,0.04868566957977537,0.09141936460168554,0.03437298009961018,0.04246951049996349,0.06455857117996475,0.08473531401121522,0.0,0.07771539813973789,0.016786867276932266,0.0,0.022246832703880386,0.0,0.08324332730018318,0.044346846435399656,0.008747504389420171
1,0.027588550241433144,0.02949490475320352,0.026786905524805237,0.0,0.05926212574133608,0.08740641225099123,0.0389311084096068,0.06001535350440191,0.027130640722975087,0.014310015367925808,0.1026304915751468,0.033574451839308565,0.0903212078951085,0.02569616471997842,0.0403104941447228,0.0525455610764885,0.08702278784217585,0.0,0.0762497331358109,0.01521547989283669,0.0,0.01665352917421421,0.0,0.07055866064692773,0.02089961978440015,0.006220308963042045
2,0.023997770523900574,0.02267219555765792,0.024559630487727826,0.0,0.046281701731138054,0.09962967988819948,0.02713147975958505,0.037579605771086794,0.021775296317064072,0.013076194353961047,0.08896339308743308,0.035088204736706874,0.07937789427370383,0.024962321654223216,0.03285453804545018,0.05707312260324253,0.09537448522623557,0.0,0.05655635718406027,0.012853380694196025,0.0,0.019773518035754598,0.0,0.07299138290544942,0.015068202880989045,0.00399987159103294
3,0.02152853866301984,0.0185775468652049,0.02023562646387819,0.0,0.043587383429815385,0.0929429523169102,0.0167624505991046,0.0338795516523528,0.017440026022745535,0.013942271677258436,0.0799441300328156,0.03049685949981396,0.061963404308822134,0.023963160879051863,0.025546079909956318,0.05053520832943101,0.083991143670594,0.0,0.05043814468237476,0.011947990734350614,0.0,0.019949529709992003,0.0,0.0471920919734254,0.017154652770612913,0.0
4,0.019259209324220445,0.014543379980141347,0.01806777326065062,0.0,0.044079834977254026,0.07894134705349473,0.01563208332943192,0.03246323974201852,0.015007344996831496,0.015131582206786828,0.0802426102237654,0.03183879151012247,0.05077316870649091,0.02529476451350084,0.03052187054735348,0.04672216673786612,0.08255599384428611,0.0,0.03852891641333839,0.011731278968887742,0.0,0.017444172723097437,0.0,0.04773216777648001,0.01838578471713978,0.0
5,0.01965201433216235,0.013909936912008748,0.01557707065647169,0.0,0.042356942456642656,0.07144314827869579,0.021330265309855614,0.027873545592300084,0.015151905782490595,0.01611281643686424,0.07185648829274932,0.029491944397379077,0.05189703372556714,0.0237185184662379,0.023943098882668566,0.04170230760360268,0.07702186072002357,0.0,0.040501335961495535,0.012810631836294457,0.008148663830438062,0.0176922775731556,0.0,0.04330220640963456,0.017207458017389966,0.0
6,0.018332446138559205,0.01274345196561367,0.015128972774171091,0.0,0.040486188728101204,0.0630536599168065,0.020109390451353452,0.022533168755315254,0.015067573466919844,0.014294133220028355,0.062088930937619684,0.026513185171257815,0.039482874088778,0.026252314821620167,0.02174923265798884,0.041905815742336476,0.07172302878657777,0.0,0.035631847350805455,0.012030650613365688,0.016636698554086327,0.023042118768672744,0.0,0.040855281194528796,0.017378768819742915,0.0
7,0.017368404733802995,0.012607516023421368,0.01336158225979731,0.0,0.035418419408832384,0.07433399469497463,0.02116256085068962,0.02682440056215041,0.015506960337684764,0.016560009831831243,0.06968227632589966,0.025536194742902817,0.03552243712461751,0.02663642663059122,0.01997055431416233,0.04165321997795603,0.06661382061568281,0.0,0.03315189138882495,0.011503499585593867,0.017060984698174783,0.023714576494356016,0.0,0.036860974846397984,0.017887424444212367,0.0
8,0.018627978193821487,0.012584898449919807,0.012284592476981143,0.0,0.03480734510037314,0.07588127048706937,0.02334742388782337,0.02440282068037363,0.01830859008398001,0.01636943753584503,0.06289253605124556,0.024456357580717583,0.03374273639089603,0.029626959014889938,0.020813316996214505,0.03998032808205177,0.0686686544497187,0.0,0.03040818813421729,0.011434846664008744,0.017016352949957216,0.02440284576985139,0.0,0.03632823511846859,0.020359076921841895,0.0
9,0.018602124316114292,0.01621561500679249,0.010428236826055362,0.0,0.0357503198046227,0.07968871091526103,0.0227902878753058,0.02362302394011533,0.01795857887838209,0.018297989150475345,0.0679466972561899,0.025003351245933364,0.03749192924869123,0.033455688590161375,0.01921153152900654,0.038311709682024915,0.07351141062542409,0.0,0.028625504993536107,0.01814222746433987,0.016982416660881513,0.0236217579698641,0.0,0.03852594458842631,0.02048616880162709,0.0
10,0.01816382576076624,0.013812691591459012,0.011954229786966527,0.0,0.035971131750791425,0.08046363913619094,0.026471117072602163,0.021779424922026815,0.01882125457872767,0.018822572672506574,0.06537914059091472,0.024921476657860816,0.03633027640672842,0.03400159951797227,0.01813267275748636,0.043381168006286344,0.07737956478365926,0.0,0.031734570480909816,0.018383201962210275,0.018119389822469502,0.024059495933438393,0.0,0.048776523270585855,0.02222257567274886,0.0
11,0.01813034326426152,0.01382675301417562,0.010812070930332865,0.0,0.036686806121352326,0.08913607265948773,0.026909395360831517,0.020740055847769275,0.019050031501369177,0.019287818282196608,0.06098559262175757,0.024023749486408078,0.034758831281112894,0.03569573818884904,0.017649247398351005,0.044520817083413954,0.08246079349167976,0.0,0.03207349904370912,0.018208624240776575,0.02017345132974418,0.026141238444564726,0.0,0.04876352665181768,0.02271144801134095,0.0
