,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.01831040691597969,0.0194202856128534,0.032926028842305756,0.04715681376305728,0.04446958585416902,0.0818967710341188,0.03648313000937787,0.06845953354615895,0.03413592806814669,0.02362274048776485,0.10860067723625061,0.0374708735138137,0.10230405090811483,0.029343764100152336,0.04659321030949019,0.05164940851408885,0.0,0.0,0.060618487284383474,0.012210045558692937,0.0,0.049117921918813874,0.0,0.05113025335058002,0.049342396072418915,0.008815942196033374
1,0.02039848039942252,0.020187276796201484,0.031911143543276115,0.035616060152970835,0.03542382507515507,0.07556503498631813,0.03230040436388312,0.05932956936934838,0.028047766544436054,0.02108124039587856,0.08942144591010463,0.04131757870454284,0.07699704167115498,0.019365897405580215,0.03558533982938556,0.05042702076149279,0.0,0.0,0.05911168561041188,0.00931625676546441,0.0,0.0354951520745054,0.0,0.03397109512410616,0.028789906743618653,0.007255353940752695
2,0.013781181229574531,0.014621266451630737,0.02877968582997067,0.03084432235219921,0.019139907111433128,0.08412207087574176,0.022169503302663846,0.04283717376943767,0.02320413492419702,0.02001083479120458,0.07037875476067366,0.04038416795612679,0.05160956342284235,0.021641384001982605,0.026613552351989856,0.048461634298289646,0.0,0.0,0.03887315055154121,0.009036357905956426,0.0,0.028592487789028523,0.0,0.037141306543721254,0.021397841712974184,0.003942604059003543
3,0.010653957499344727,0.011016371078108989,0.024437681890746125,0.026158032218853176,0.020275367349049358,0.08135508106386778,0.017688063875685417,0.03252915074302394,0.015825667672276323,0.016978496598542916,0.06338711515817748,0.03430630331125674,0.03940543731398785,0.01952038309349309,0.02311461898362887,0.04314047047284139,0.0,0.0,0.03401241665009415,0.007089343282105989,0.0,0.024925943800070415,0.0,0.020419915267266976,0.030481042994265902,0.005548717719539204
4,0.018720037877361945,0.009076967474225017,0.02355539229327806,0.02336529933356283,0.021342135811458954,0.06695583375425924,0.01598445915057871,0.031706322278700926,0.012216198379405963,0.017267037726061814,0.07092040168025168,0.034945146457736456,0.04769522274547735,0.03531712070626748,0.02293079367029704,0.03827871185152788,0.0,0.0,0.02546556202604648,0.006342813226819329,0.0,0.022805906516993043,0.0,0.021030848022947527,0.027446618783691316,0.005356539269905587
5,0.017619987731153784,0.008628763832333963,0.020985273630650985,0.02723872218917747,0.016778944325385056,0.06276674460943468,0.01748273034780123,0.03076851311210968,0.009323366520762063,0.0155701957166286,0.07003808974310408,0.033093596182912,0.04899984992663439,0.04135088733775048,0.019959307906652398,0.03425191292566015,0.0,0.0,0.028307084671373873,0.006356648751128848,0.0,0.02227094530473192,0.0,0.020137738418042124,0.026275123926796776,0.008950929854074087
6,0.015691241736568867,0.007510441222951826,0.021304109970172926,0.023039818424980745,0.017336683410327524,0.05844154189165834,0.015086229400164217,0.02498450607985482,0.00813143992429644,0.014165474062377397,0.06162523770149044,0.03225381382033355,0.03784081105031643,0.04007558130500308,0.021192152780177234,0.032330744609707515,0.0,0.0,0.03172234547676356,0.00589190547901775,0.0,0.022946961254486656,0.0,0.019154507382208,0.027587286575839882,0.011063139539345974
7,0.018974931902385934,0.01987880683847524,0.01961289613207746,0.018982434726392324,0.01503278085792154,0.0561353757798802,0.015449519920135485,0.030767012520129713,0.00785786866217523,0.013083698406232719,0.06736949577589099,0.03175891160238927,0.03621030378808435,0.03825554286687169,0.01940493794955659,0.04043393311344626,0.0,0.0,0.028391431783512285,0.0,0.0,0.025808535132383452,0.0,0.017237170445098336,0.027260740279821317,0.011259274242656247
8,0.018572238757773585,0.019811194962502644,0.017837999575577173,0.022834264607377266,0.017189286520538832,0.05805476553213347,0.026681376324165142,0.034443695263057295,0.008156922427678855,0.012294443392672216,0.06331524622581346,0.030664259024614737,0.03877116419415453,0.03620505648717084,0.021534884209677148,0.044644849588319775,0.0,0.0,0.025044123043469133,0.0,0.0,0.030317379129462935,0.0,0.011999107962950912,0.04021347205728859,0.011572512324947897
9,0.01777321283811686,0.022836175717628273,0.015772253574856208,0.024257180389346114,0.020605361503285766,0.060732790097846906,0.02609735280095128,0.03382369109402276,0.012279438912067649,0.016810869362500404,0.06866673540373162,0.03093191405378748,0.041203660662200534,0.03493943006950389,0.02030821174051873,0.04460369546665521,0.0,0.0,0.022708989032827302,0.0,0.0,0.029591779563882068,0.0,0.01337407967203493,0.04007522929926895,0.01268667399793689
10,0.017440050062980855,0.020228571557265266,0.015514394399128627,0.026520299518707,0.02346992167893839,0.06170047892795315,0.026396182571890754,0.031004743008877886,0.017319914964268907,0.01637520936273959,0.06653991162804881,0.02902558296386204,0.040897192641601056,0.034593847324296406,0.019615043400684925,0.046095064417805996,0.0,0.0,0.023347183037311873,0.0,0.0,0.029436057582947924,0.0,0.012825129318067474,0.037670869490015094,0.013631015450419684
11,0.021501056452071635,0.021082435904332193,0.014498158036839718,0.026659279250686244,0.024719227852652192,0.06310409616873772,0.0277002610535201,0.029436187936976374,0.016985990405457917,0.018888930531410594,0.06710228104178846,0.02715561813958097,0.04224274439777405,0.03517733569370804,0.021891714319182555,0.047424692731687854,0.0,0.0,0.022776027914375076,0.0,0.0,0.030222583261292523,0.0,0.014896286682458555,0.037510487991578245,0.013533921907115687
