,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.011113652348214185,0.0,0.010302943733504422,0.018893251219377932,0.04284416688001469,0.025829229670657414,0.022994525441795796,0.04682523721299135,0.043026357180632205,0.014174815188342274,0.03862273881330324,0.05223881804772896,0.033362608436180226,0.03107128637584871,0.041078331335650475,0.0294379821464016,0.01867074384948235,0.0,0.03315535588437893,0.0,0.024017513106624654,0.014550561222202498,0.0,0.03598252860634421,0.031343913484577546,0.012366242490833703
1,0.011253986442634168,0.0,0.008707433846488801,0.013351988814105221,0.051783496496346684,0.019287617207042536,0.03064849704060829,0.03532260036134596,0.0380083607149438,0.0260368959221593,0.029533387347699974,0.03593816434366093,0.022849515861407512,0.02214833016313794,0.039496872343216444,0.028279924650530107,0.01650142279191955,0.0,0.04569177695832649,0.0,0.020487146108677527,0.02109029330083757,0.0,0.034732021836162114,0.014542344313759805,0.012695936783204935
2,0.010136663337149075,0.0,0.008211442888950895,0.010572592919064552,0.03697303872599577,0.02114567080567063,0.021364730734565057,0.031195869915200635,0.036755520653575076,0.0250609236620211,0.023215477779221432,0.03517548963528099,0.027623797850882422,0.02516930559885932,0.03579319661117181,0.025382279169264024,0.02354023496415519,0.0,0.0305024870203661,0.0,0.02033742125064756,0.01579129344794041,0.0,0.036395845569469544,0.015349027129774406,0.02805896998723399
3,0.009022864773377458,0.0,0.00887537585029363,0.013520530579378761,0.031419371098038676,0.02931570723543959,0.015248966388037525,0.03326755472855712,0.026662926781763928,0.02044957004672501,0.027306811452117795,0.03366724501701142,0.021730998844618397,0.021431931914084566,0.03001737856026515,0.02362800530230611,0.021095325228015344,0.0,0.026220205991662346,0.0043867195897779685,0.016545080656896617,0.012904145835188653,0.0,0.022653992239307894,0.020677836855484945,0.032888488198397806
4,0.007874646268557956,0.0,0.008627850503055059,0.012823176186283078,0.033800197382622445,0.026020744292747602,0.016477724383095523,0.031921351379604904,0.020882521000485335,0.02587638589395115,0.024783450579654594,0.04160678910243131,0.018128589327975096,0.021267653601679086,0.028843045528301303,0.020698744585618704,0.01983150289506391,0.0,0.021858139683394832,0.0,0.019467941803432982,0.010457400141851852,0.0,0.02233531086773401,0.017986376901954895,0.033239451687455755
5,0.008989432198681523,0.0,0.008033026908274529,0.01256241672640703,0.03412383979320026,0.02427071484221909,0.017221108684452154,0.027658554743727585,0.017075302374166993,0.03142753684405927,0.02444345200317082,0.03864478898002546,0.018834992042233874,0.018938601362206906,0.02682480843438079,0.018578604541024352,0.017934985858228333,0.0,0.02590617679790057,0.0,0.017341513762235906,0.010127297715084792,0.0,0.018823086759207096,0.01794692071404479,0.03405236687536488
6,0.008379816965162946,0.0,0.008439330674885444,0.01352584045940911,0.03425872038138679,0.021648495272153796,0.015209984942967311,0.02620491848277065,0.02375420407655131,0.027301395201813922,0.024225427307243724,0.038877508687324716,0.02550000336400112,0.019078705596316806,0.02809140733532841,0.01913978332334774,0.017878459598344318,0.0,0.02152253939578856,0.0,0.017212996533747676,0.011512597164595606,0.0,0.02480564876137974,0.019880171338588517,0.03389613052058961
7,0.007254205552811762,0.0,0.00927295659413382,0.015036403292282962,0.030302422616725368,0.020223356907549794,0.015986898443125813,0.026836818979758405,0.021142398695050257,0.02499292219844541,0.027345848231862143,0.03830194171623228,0.030174132416505628,0.02483309031219748,0.026766172737318013,0.020094920455785786,0.021435336734698753,0.0,0.019907478568646178,0.0,0.016021034660851776,0.011979648678185574,0.0,0.030807533298205243,0.021908308496660457,0.03371650661159514
8,0.007965324992914906,0.0,0.008326016443831493,0.015791812992222015,0.03035599239817717,0.020446832006795812,0.017986618306589864,0.027912840087126297,0.02184019403178924,0.023514551631724737,0.025852803459293205,0.0390072566508378,0.029901196167629873,0.022651835940984213,0.03436021479851964,0.01919121976650789,0.022454702188575287,0.0,0.017986553707918945,0.0,0.016301334033390534,0.015693351014934534,0.0,0.027757512345517026,0.02167284289684824,0.034792646011229986
9,0.007597047752540487,0.0,0.007894501554465276,0.016948405608654012,0.028962077754833882,0.020624885826634715,0.01766294923195173,0.03438590799844158,0.021231176894849636,0.02329827388589637,0.026925136870138918,0.03933607392149936,0.030075566482437834,0.022417644011356413,0.03446070930466609,0.022943852418648075,0.022500404960166667,0.0,0.01760718246131778,0.0,0.016139195158490806,0.015300698079582406,0.0,0.02787317472045138,0.02201902806737878,0.03481105821708424
10,0.008632433944118851,0.0,0.012579012817247914,0.019275109424641983,0.03279502355150913,0.021248711795980493,0.018420612669476373,0.03856897477066965,0.02127891098826777,0.024361920225977638,0.03461071125892467,0.036895408182271425,0.029489514232941563,0.021542803957517013,0.03348824237314987,0.02391110485463979,0.021899008110983116,0.0,0.025685985650140814,0.0,0.01615895025490485,0.01988452223664498,0.0,0.04041743683399043,0.02640030459656177,0.03788782218601048
11,0.012520686022717286,0.0,0.011656573092736907,0.02111842082908212,0.0331754380254208,0.024246147631732332,0.0205679222805425,0.03833725818484908,0.025248351207567746,0.025254974077391884,0.03138018627799166,0.03541968336134041,0.027476431130667094,0.021495852781381254,0.03446131886273862,0.024006634125432667,0.022834374130364023,0.0,0.025549855779475366,0.0,0.016025721940081464,0.02200495432106236,0.0,0.04036432877375019,0.029942005879987927,0.0403706217977359
