,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.03431981315942798,0.02012052378709973,0.013715208142229745,0.0436740251617215,0.06808067185569001,0.0,0.020128906529102302,0.03271745608473893,0.025067590137753518,0.016243408970510024,0.03603550156289139,0.03339565089109159,0.07122280949338612,0.020311283789174888,0.06376678820743334,0.031318440245435016,0.06209465313608994,0.0,0.039815839122515066,0.0,0.0029114431312305404,0.017134107957318404,0.0,0.04834660014124863,0.0271479720393739,0.014626738251904175
1,0.029222572999249366,0.01887297032990859,0.015238911518635002,0.049049881994436946,0.07755932968302683,0.0,0.0338760803375442,0.03530444655215155,0.025158124627133373,0.015309276319710173,0.05447935076690703,0.023116321112595876,0.05131594432037923,0.022169350829439403,0.07333387412496298,0.02729226476643879,0.05921770497206522,0.0,0.05891440352428406,0.003629384075841575,0.0026820446102498283,0.013178740719338953,0.0,0.03974070597035873,0.012776850821102642,0.010985425939821774
2,0.022076418650493305,0.018524054734167288,0.014960705623933706,0.03385590048785135,0.05615422636147924,0.0,0.0255044893709295,0.031192308682030212,0.03143320713437008,0.015149432702838948,0.041668787510545494,0.04308151096666891,0.05515872202111281,0.03238747396109896,0.06188151643893246,0.03981689198790494,0.05216604693556075,0.0,0.04103771218237358,0.007446320134983691,0.0,0.012312921244620032,0.0,0.04661686641863828,0.010021459744149988,0.009476993270791913
3,0.02326908997940123,0.016564148099301183,0.01172982836033384,0.029777333340787106,0.049172018667538515,0.0,0.017615102737432907,0.025487657989651944,0.024305306791906674,0.01306060243985002,0.04078631197872042,0.04089638536118847,0.04003282540835954,0.02832732325240517,0.05104308735857042,0.03640800068434257,0.046990641490590505,0.0,0.03569368569468645,0.006659236538709799,0.0,0.008998836881974838,0.0,0.026972259689342807,0.0118002534412614,0.008369193799075149
4,0.019696453546309518,0.013040781268147904,0.010390155427910025,0.02072374552747626,0.05040373053284135,0.0,0.02082392804825645,0.023851131620266548,0.019779526381359856,0.013505871125731065,0.03710584170102844,0.04099460862208951,0.03607172478872118,0.02755010634262854,0.04172526294915218,0.036937185263162024,0.04448378721298609,0.0,0.026337493214633557,0.005907473709899532,0.0,0.008219387177777643,0.0,0.033184835604003794,0.008199981945877104,0.008146847519556244
5,0.020822457838093795,0.012383106623830069,0.008783110661542748,0.016859190007047668,0.046352752528247665,0.0,0.022852740936405973,0.019507087482736496,0.016489686063424047,0.011584353464202144,0.03164062964160492,0.04294065253647277,0.037989574267938524,0.024328574496302418,0.031584730659504755,0.03161037513631802,0.036356845608502386,0.0,0.03376548151553679,0.009075621542786705,0.0,0.0076037587310086975,0.0,0.027578804905218423,0.013041046263461687,0.009435494013694213
6,0.0186970888304496,0.01038375321084379,0.00921554587811077,0.013242276593183335,0.04669864768951479,0.0,0.01840593176994634,0.02352509286153952,0.017685010412699674,0.009504901777714679,0.02564592644857519,0.040026292431763894,0.03021582919632634,0.02341325527286123,0.02847788148196534,0.028691825818477224,0.03209239175263706,0.0,0.030749455272590098,0.00903733185804239,0.0,0.007752965786708528,0.0,0.030160010488202018,0.013898970533036683,0.014342059026713592
7,0.018151068700075226,0.010055621680659996,0.008167633936941832,0.0120511676531002,0.03891448214829196,0.0,0.023824829183246025,0.028540608944369206,0.016324017892977587,0.009155331053645991,0.026738248400238734,0.03898974083264548,0.02969667358733502,0.022518569573010443,0.026388499863853162,0.02864193891214452,0.029499976936717,0.0,0.02491504672024015,0.007966006530020501,0.0,0.009520172502912863,0.0,0.027849487360450342,0.014434563882374856,0.015724557579142096
8,0.01774736343929017,0.01013162319977309,0.006947038082007484,0.01222193126624302,0.0386593354278796,0.0,0.02508432060161206,0.025741230744210312,0.01667802016120671,0.008693572695233968,0.02321848134697135,0.03959353461100825,0.029660686421449967,0.02164125849420862,0.036096860956075325,0.026299693258812495,0.03498327317123538,0.0,0.02291160139801931,0.007993750635093234,0.0,0.009336488591842013,0.0,0.02382409124330548,0.013966849009295488,0.016599577424776687
9,0.016945645077959145,0.016463600693040308,0.006645337542032801,0.012108937971028548,0.040522195138690216,0.0,0.026260066720409442,0.022849285995642763,0.01634247635525897,0.008038772003548666,0.025409722225439572,0.039482263743393385,0.033268313320565616,0.02353180305331149,0.03635056204243325,0.025275842390216716,0.03555958453572574,0.0,0.027022870747080555,0.007740179282052913,0.0,0.009150676755307015,0.0,0.02799203183078629,0.012791259558928007,0.017310692938157356
10,0.016683209977350507,0.0191235142218558,0.006558093259166842,0.012097739581271104,0.04387396488886368,0.0,0.026464999539353815,0.021590461152256525,0.019817219510928484,0.010352211186386765,0.026419716510718155,0.041826119490571335,0.03665494134094167,0.02474187868582305,0.039694119494303515,0.02522248054594916,0.03476114707679089,0.0,0.028962036462747927,0.007693260041097958,0.0,0.00949983941363286,0.0,0.027941334677131033,0.012587020933059051,0.01775165173079029
11,0.0166527889073085,0.01916191453407846,0.005824005989306714,0.027156644429521336,0.04396200890718216,0.0,0.02552223619137749,0.021366655143504134,0.019804574137795655,0.011185351324762572,0.02349286972096838,0.044565882893670444,0.033139110521359295,0.0236992503722147,0.03834516325648735,0.02717129061002639,0.03776734756576652,0.0,0.031509909253712,0.00795027127780953,0.0,0.010756118172102426,0.0,0.028453775790463858,0.014455808668839396,0.01748465800960973
