,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.0788989841469089,0.05180660089548283,0.020716453091199016,0.02520275772679051,0.08604863081064704,0.06248652184342925,0.05844240879495577,0.0998112926209865,0.09529490566335576,0.04674624615157051,0.027497439905952388,0.0841607901516737,0.03184979291874311,0.039198788241585195,0.10412281019697872,0.054253082618569655,0.03711299036318499,0.003380410290416446,0.0649805288384604,0.0023520494684164035,0.043574271266020675,0.06461106792091692,0.0,0.06376784033084504,0.06182371398495689,0.0
1,0.06629144163664169,0.04294792305061533,0.01723756741136902,0.020828797692347918,0.09685150074587953,0.04343232475891202,0.04790663181251953,0.07430364202637152,0.09561639548427235,0.04861978312759615,0.02156621477772924,0.0615233687964656,0.02192545300447687,0.02969157253354079,0.08966811258673511,0.03944484739141107,0.030222215401539246,0.0045180537827713635,0.07449858580097858,0.0,0.0363106026444783,0.04294744301113286,0.0028950155597411483,0.043689169881608786,0.03622608505429482,0.0
2,0.05385677696304809,0.035449665393073926,0.01468200825975456,0.013536591131514238,0.08112345921246683,0.03648674934197376,0.03184371207769414,0.049228224524182365,0.07205172720222937,0.048225716102812184,0.01568996914536745,0.051063998247353436,0.014679313516748466,0.02734719370839945,0.07955150151945549,0.030652860738369748,0.026073298033355893,0.004576972253508437,0.07099438347057632,0.0,0.03298604420724756,0.031146899412053754,0.0,0.05097509678198686,0.027896414047589996,0.0
3,0.04545094189488013,0.027652450722915944,0.013102743390499764,0.010702243070366088,0.07391880514082311,0.029178673554262433,0.021446873227704357,0.043630987529138715,0.05722279471272861,0.046226903903189634,0.016226303172801437,0.04306623054857437,0.011478469110776624,0.02192335830619229,0.06365400199526706,0.02308760428513788,0.023833328682200974,0.00528031770432585,0.06824761134344583,0.0,0.02571910491149234,0.023458297774424347,0.0,0.03637526546268873,0.023727740863109692,0.0
4,0.04165572321691315,0.025464975400027283,0.012479783033721261,0.011768873557509297,0.07204786346880268,0.0231911578509835,0.017634569208988995,0.04190718437001651,0.04819734091666022,0.04748289698231038,0.02522201047204145,0.04279366546838628,0.01043526318828393,0.021757803914088786,0.05101567255602316,0.018707034157731832,0.023611925084738736,0.0062788821494561865,0.058393889139250824,0.0,0.031070364372943193,0.020010336321536985,0.0,0.03701445610989357,0.027360951677750288,0.0
5,0.038259099600293896,0.023397713892466608,0.012062912362901728,0.0132378786456164,0.06726534533792648,0.020278843679064983,0.01875827058839271,0.03817617073328432,0.038393900715635226,0.04297847875423625,0.026221005496034084,0.04068281531687441,0.010308835999316025,0.018949811745694503,0.040897613345624174,0.015446762358462296,0.02218959638828354,0.006044818355675313,0.05987184117909507,0.0,0.02938117867771412,0.022652536326753247,0.0,0.03152635652005886,0.029090392735485665,0.0
6,0.03763567633789933,0.022752742751345457,0.011733372321576044,0.013983754862808062,0.0616709507867892,0.019250768394970624,0.0211965458947219,0.03483431008284597,0.03440630977879005,0.03502582306088558,0.02222893417748905,0.03669698719404841,0.008561924796220107,0.0202392890754004,0.040751879711630815,0.016224089775578186,0.019956731818093078,0.005958303429011362,0.05268660474185534,0.0,0.02696907468098451,0.02266812166722348,0.0,0.03269302295748303,0.032325206400101884,0.0
7,0.03464158352635577,0.02227134196159964,0.01694712203677534,0.013324780442128396,0.06132474485783151,0.019160452305163687,0.021831581479235036,0.035430659204132756,0.030631161857721752,0.03153056022882976,0.024980053748316324,0.034698158509470264,0.011305410639205484,0.017456000651691398,0.051262016036280514,0.017081684290642725,0.01860746470032962,0.006589354304803137,0.0608383736984417,0.0,0.024622595490618293,0.02369481141171629,0.0,0.039697664484995905,0.03743163166284883,0.0
8,0.0357741157755663,0.022798711775948034,0.01694213449662002,0.014977315747609507,0.0639277011290946,0.021587198677854826,0.022677054943748158,0.03430673794934619,0.031265830036663694,0.029411503018954236,0.026055222121263346,0.03310519957040775,0.011866570896937155,0.016469424352236382,0.06142029278485422,0.01673287707819972,0.018309346279540138,0.0066934065772244165,0.0667058025211104,0.0,0.02467518638974847,0.02356642751642376,0.0,0.03791287228767612,0.04068023916939089,0.0
9,0.03406370110281535,0.02419947675368277,0.016168927762912687,0.015407043766750885,0.06230004838581776,0.020894078585171085,0.02466798082512157,0.03464038580908625,0.03021278052109669,0.028038424062847626,0.03274063501099473,0.036397205252286076,0.0143025074716642,0.015036050095557488,0.059579309369003186,0.0167397032449337,0.017740880350547276,0.006959630875630406,0.06476790136743958,0.0,0.02442734888926569,0.022971198732059054,0.0,0.03965266178349936,0.039635569399068905,0.0
10,0.03290621423236335,0.02232988004154837,0.017202866840996298,0.020888101587821742,0.06492705892114131,0.021225656195813555,0.02840864220921931,0.035785196754486735,0.029108090074255542,0.025777365502261774,0.03506576209940559,0.03472486724123659,0.017430530723389265,0.014347450992262496,0.058920361734168536,0.018411643114714205,0.020795232831804383,0.0068227323072263734,0.06495770364097533,0.0,0.024513173156563053,0.02523592098737471,0.0,0.04226882320575285,0.052291328959493615,0.0
11,0.03314831070180657,0.02557243740318278,0.016326011161535096,0.02359799692924081,0.06802840249189582,0.025403048881155018,0.02941963324148288,0.034244829524617625,0.02964702536671968,0.027682160449432863,0.030694758832268423,0.03215796586705949,0.023570444317150243,0.014446709459104519,0.0569374866560177,0.022241170040203144,0.023460918019586312,0.00967213573971306,0.0655092508461759,0.0,0.02374131193488964,0.0253814244377532,0.0,0.042737302590027136,0.05439922657761101,0.0
