,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.018732242158099353,0.0236706201944062,0.022422422406489347,0.03596931412494472,0.03184269406634507,0.05005586831397129,0.011599484085479382,0.03666481891030967,0.04312839878031388,0.008464841055853146,0.05846552579696679,0.03147384707052124,0.07450249616730138,0.027535441240590337,0.03701168123968815,0.031113817561287165,0.04865678398009801,0.0,0.030851176807223466,0.0017374691926297463,0.009965265897757973,0.01117416960481469,0.0,0.0,0.04247934991740762,0.027448866505392234
1,0.01985828813855445,0.03713981245521325,0.03265396914126346,0.03595465864956912,0.03221511272636224,0.046125670270126005,0.012669388780078499,0.02905539519911575,0.03851445937231111,0.017376100922742548,0.0403027997240632,0.01849263869338309,0.0630632078966346,0.020619549497832457,0.04740507776242338,0.026372687953566128,0.04031729203806861,0.0,0.054088586282163176,0.0,0.00880161361446123,0.024142027124193822,0.0,0.0,0.02561169179188221,0.02317482691280499
2,0.01535890746411198,0.027341943948367475,0.034814871329421786,0.022638491375729063,0.026923512565556765,0.04113583782301086,0.019485092350624306,0.059696437347020806,0.030461273463317604,0.01630404267007718,0.05330360162156729,0.020655371116808666,0.056353957290104055,0.020719668297676082,0.04087109571020852,0.02859488276056542,0.04139612301260597,0.0,0.04068987661160232,0.0,0.008250560378117805,0.017030221021696098,0.0,0.0,0.02106449577216743,0.018772946906865432
3,0.013159300793637764,0.021973662532597048,0.029024320034148465,0.023682759005322233,0.05344151313152591,0.036425526014640885,0.013111289307976703,0.04722207049858805,0.0337039749138719,0.018447347915355666,0.04752715996119931,0.016098192881177368,0.04686821838220507,0.01775563903650451,0.048971943154908194,0.02410490478403242,0.036808342743031235,0.0,0.051431292716914066,0.0,0.007398873819042588,0.023565457679696828,0.0,0.0,0.018032761076630956,0.01719237122372179
4,0.01067404246278231,0.02557003387474076,0.026854266261980116,0.0202674189428942,0.052087870396760064,0.03873851441660132,0.012339379622222911,0.04770969912085719,0.02969344249636092,0.026553213447356352,0.046760442556420236,0.022560727422737934,0.03842635998323787,0.018984273606678453,0.04503140480530332,0.039090175816216266,0.03562546336744582,0.0,0.050864102517543294,0.0,0.009280522529893639,0.02032298725831636,0.0,0.0,0.016909861258090013,0.024796013408626548
5,0.010679367442709888,0.02433851083421786,0.02424207246661594,0.02607874551268658,0.04674348690910018,0.03945305475344417,0.014723954083432604,0.042968684966380226,0.030793887647270285,0.026342839086116676,0.03995323941542296,0.019939054846028374,0.0449572669690004,0.0306733055280996,0.036690233682719564,0.03529841202523476,0.03217918469827249,0.0,0.05475822047579539,0.0,0.008580518056780772,0.020493003047039514,0.0,0.0,0.016474662732256805,0.025017356119624093
6,0.012247053449515736,0.02264990473514875,0.025713000119457652,0.02823796711179214,0.05256957350213008,0.037160516297132004,0.017672224134781072,0.042313846574083346,0.038802537342556405,0.025105983550179064,0.040365324446498305,0.02037342868758773,0.036648495965481157,0.030075727705567375,0.04344847348379644,0.037801933898917825,0.03004144974866355,0.0,0.06694863678838366,0.0,0.0103892325613,0.019927181184344372,0.0,0.0,0.019846943964242327,0.024973535468050742
7,0.013972557168564296,0.022512835736860665,0.0251510410649328,0.02694798771147805,0.05348028308902996,0.034471866758744786,0.019886155958396403,0.043660202305143184,0.03703657351885657,0.026112642708684488,0.041422995229303386,0.021792427637734257,0.03754433718224844,0.02921542718140069,0.042076976603621134,0.037075901280239264,0.033783625618415955,0.0,0.06977905308458927,0.0,0.012391522761389133,0.020131894489985192,0.0,0.0,0.01971706559553325,0.02549027594736226
8,0.014252663409223714,0.025896503941840968,0.02296874221433007,0.02713918718670729,0.06311015648222257,0.0344545608633723,0.02360991208237108,0.04274444632873873,0.03838703358838023,0.0258989066536595,0.04331957488588028,0.021870453694458405,0.038034273896261864,0.028794105546160617,0.06046876281541171,0.04120382235645154,0.033935667633633516,0.0,0.07424242994697185,0.0,0.013872515850024029,0.0221819820119299,0.0,0.0,0.021449145430258144,0.02709150065027574
9,0.0157203091455338,0.026727532245111454,0.020928612722434743,0.02733413906262941,0.06391731175579327,0.03752277902256101,0.02884979173559036,0.042212377963566576,0.040257606356003,0.0253754734107157,0.047217282063769045,0.020816083188378888,0.038281054569964196,0.02714683187960608,0.0687183912278127,0.04107409305652914,0.03294614615751138,0.0,0.07144371562224994,0.0,0.01461254655715108,0.03820526490851625,0.0,0.0,0.03308603787930386,0.027505750522445242
10,0.019788460260303273,0.028611814905158198,0.020501966341646215,0.02860709802461036,0.08769319488479672,0.03991692161663523,0.03019957782259428,0.04586286050362247,0.04012197367462721,0.02456785521047364,0.0539595545406139,0.019700566231284973,0.03805357151483239,0.030405480278000323,0.06789215352755613,0.04210086648372882,0.033019780212237754,0.0,0.07189498714921368,0.0,0.014648661565713955,0.037902248492239096,0.0,0.0,0.03782010772067017,0.02788790892629507
11,0.020115012483592983,0.029160111811756855,0.019260278355007376,0.029410935111206387,0.08785609602299906,0.03954451856866588,0.031168098817290043,0.04507378530307421,0.04185403129710126,0.029098077894633725,0.04374756745379197,0.01914223805088724,0.03694697419645274,0.03059591379471334,0.06685360040558495,0.043207930668843944,0.03369993678425547,0.0,0.07312709420424442,0.0,0.014790797273836328,0.03739508165421208,0.0,0.0,0.04215686829091487,0.028547741574648827
