,N06421B,N06431X,N06431Z,N06451L,N06451P,N06451S,N06461T,N06481L,N06481P,N06481S,N06511A,N06511B,N06521E,N06521G,N06611G,N06611J,N06621D,N06731Z,N06461E,N06611F,N06481N,N06482F,N06482K,N06482J,N06551T,N06451R
0,0.031355154980854165,0.044443325407736066,0.02099394947049097,0.028799974858414682,0.0,0.05524900262496781,0.024885342050104127,0.07418676610478661,0.071450180645292,0.03010500250323681,0.03850246535225988,0.03857914265798866,0.050492898489674504,0.033627262689512404,0.04568362597242786,0.06000090289259835,0.04944910273124063,0.0021428441190074975,0.05824312824448084,0.0,0.013845290912713661,0.030581442381362272,0.0,0.07076273211958639,0.030811736935719928,0.040522352996488264
1,0.0333352950149068,0.04652253886439126,0.03005604876406979,0.024427285692146975,0.0,0.04608744919732712,0.021815665094201967,0.057949745015347436,0.0658803267179309,0.035649529151796124,0.03185685465985157,0.02532214505947368,0.06510417961702888,0.031714533001453785,0.07373044896718711,0.046791505216979584,0.04611220272742607,0.0,0.05739054918471409,0.0034783754126316317,0.01137618821491111,0.01711648681358815,0.0,0.05924676934771607,0.028672777377119544,0.03146190984304761
2,0.023701350000673957,0.03204350997849762,0.028540701017806792,0.01912754761158944,0.0,0.039743653217686206,0.013897676047859615,0.04143941028464297,0.053792085533041406,0.03305814060157406,0.025113123312355608,0.02840034386752107,0.05192904573922892,0.030719012779801394,0.06388912391509094,0.04697480143194508,0.04061539086661517,0.0,0.04969452450817452,0.004391121749890158,0.010444083803651793,0.026273841258854434,0.0,0.06477154686101506,0.020843532737024068,0.020606697952819095
3,0.020174587598206943,0.024464376507461815,0.025000769283385328,0.01392497619116145,0.0,0.030243934064558702,0.007747302265504882,0.034737462920920587,0.04556724671259669,0.030901671648698996,0.02167862285012992,0.027590758799779763,0.04253828945253797,0.026333763916465556,0.06612441804202558,0.04464507529219589,0.036973893196391806,0.0,0.0580277545475815,0.004538058959148225,0.00742772620122883,0.01849320557910654,0.0,0.03699324984524889,0.02133072332621299,0.018968516061473862
4,0.019373349142860864,0.022303608543799466,0.023113297919458875,0.018136791672406134,0.0,0.03470609605450688,0.006070516251789527,0.04161329065321367,0.03770861033009461,0.030958875070805473,0.025738460526860546,0.029253822936196595,0.0360815448358275,0.026622809653448057,0.05579588047179829,0.04045045953540096,0.03442583267510417,0.0,0.048202530064811476,0.009403458427618345,0.007269253655709958,0.016666319475953095,0.0,0.0449243911329821,0.026794619137229806,0.01966559992442814
5,0.022115125261261824,0.022217457786604194,0.020847924730512703,0.022858376034498067,0.0,0.03911329689791684,0.010127651185546673,0.03550033481186097,0.039203613530980605,0.029891172313801548,0.020976684630105564,0.029439519270250784,0.0449481940667342,0.025349699374408383,0.04368899743298339,0.03657600417336154,0.030240807039790724,0.0,0.05158476607052336,0.009949934448021457,0.006566853965176895,0.015919761795216633,0.0,0.03818950816063212,0.024817719213202534,0.019610541394990817
6,0.021714104118671248,0.020215193438473965,0.021243428529449722,0.022065386383671438,0.0,0.03211160997110078,0.009522487604657784,0.04194846109586986,0.036094867758444345,0.025780223734138196,0.017415353345816287,0.028294722580409673,0.044366949216369606,0.02425416878744188,0.044924516585777716,0.04126142867201989,0.03241290262305848,0.0,0.04321056243964832,0.009780742913289191,0.012774142375548194,0.024700388026784342,0.0,0.03486170230472767,0.02519355686904509,0.01827448792809541
7,0.022241450874830405,0.02530385154019248,0.027373830634105607,0.01760472539129831,0.0,0.02868134661707753,0.0108854795138599,0.045130816031774094,0.031396432207249844,0.023085856227035344,0.01862974588736105,0.026560625963439458,0.04024828801948604,0.025305784670038106,0.048792285749920186,0.041574651188074165,0.03083274174086097,0.0,0.04389020480497267,0.010772868449352926,0.012099021380206236,0.03337207222251797,0.0,0.044660558282766404,0.03491364034966652,0.018439000804097636
8,0.021175258509343656,0.02522950346740853,0.025795040216145246,0.0194643769745299,0.0,0.02873085359586523,0.011115372869834836,0.042602672354808295,0.032368093611595705,0.024998060337027353,0.049882677377218174,0.02554013778721198,0.04096429462535352,0.024648009057279378,0.05421262400299379,0.04069796019784426,0.031142096430937877,0.0,0.04009140882320935,0.01090626781179374,0.013197083529963249,0.03390198392169011,0.0,0.03399994204211432,0.04248422154987356,0.019121479764879438
9,0.019914397901202547,0.030282624407950206,0.023307438806665047,0.02097800834938301,0.0,0.027942562290970897,0.012287455040928439,0.04166089764852335,0.035521887316746346,0.024178966914663817,0.05256441082260643,0.023915225503062982,0.043139577951814126,0.021844252180309845,0.05836810950823982,0.040957104531477925,0.03029392821763903,0.0,0.03833168799523508,0.011402381287829846,0.013088787384776325,0.037434817209745855,0.0,0.04181558122913814,0.040626377557114145,0.02031558439448021
10,0.01801441404912401,0.026315697488061493,0.022943569747970585,0.02122702315108513,0.0,0.029052280963351444,0.012539832164631214,0.039236113729893225,0.036924440997360614,0.022872100448270833,0.05077268021593072,0.024193204761065297,0.043117273420764705,0.02254161019524716,0.05773514509120808,0.04111978307889882,0.02957666393725604,0.0,0.048348479486671786,0.011331976794643182,0.013323569636857413,0.038472883289156865,0.0,0.043047084525580676,0.0534226055652872,0.02101251098681211
11,0.027464875728410294,0.026625087611230863,0.021985086022996914,0.02146435685434724,0.0,0.03191445628497593,0.014081331638704665,0.03812918080854108,0.0371315837495547,0.0236084760353341,0.046030452674141346,0.02392485464982485,0.044607345270828144,0.02199269351823655,0.06101120736419815,0.041964222837898746,0.037406078577325294,0.0,0.048611574313161314,0.011318447144421684,0.013226471563878536,0.03991149600470145,0.0,0.04313636631533212,0.053998533313489895,0.023223471277928058
