unix time, latitude, longitude, postmile, speed
1202510485,37.595885168,-122.059171646,-23.062380,54.512
1202510489,37.595046056,-122.058544597,-22.995346,57.591
1202510492,37.594389837,-122.058064230,-22.943306,59.083
1202510496,37.593540332,-122.057444975,-22.876040,59.440
1202510500,37.592705578,-122.056848351,-22.810457,59.160
1202510503,37.592091436,-122.056413498,-22.762121,58.593
1202510507,37.591307142,-122.055851492,-22.700073,57.959
1202510511,37.590518238,-122.055294766,-22.637993,58.167
1202510515,37.589707289,-122.054719600,-22.574104,59.098
1202510519,37.588867925,-122.054118115,-22.507536,60.526
1202510522,37.588208354,-122.053646969,-22.455280,62.124
1202510525,37.587521876,-122.053160651,-22.401045,63.638
1202510528,37.586818132,-122.052657821,-22.345291,64.707
1202510531,37.586126709,-122.052162869,-22.290491,64.801
1202510534,37.585452553,-122.051679066,-22.237246,64.223
1202510537,37.584777391,-122.051203980,-22.183320,63.237
1202510540,37.584101223,-122.050765271,-22.130379,61.223
1202510544,37.583212741,-122.050256322,-22.062920,58.211
1202510547,37.582554678,-122.049952311,-22.014994,54.140
