,M_0038_0191,M_0191_0038,M_0039_0038,M_0037_0038,M_0038_0037,M_0108_0478_0479,M_0032_0323,M_0323_0032,M_0015_0159,M_0821_0159,M_0821_0190,M_0011_0308,M_0308_0011,M_0852_0191,M_0191_0852,M_0037_0779_0039_U
0,0.16147984221179879,0.08474243418433086,0.050248698046056015,0.18358836216259597,0.13536533772044484,0.029905109135828885,0.08320253939625573,0.008463715832390521,0.1069853664606262,0.14925096044695355,0.05898402224157224,0.06232967406552744,0.06705923033036215,0.14203988475316154,0.09101497578387213,0.0
1,0.06487679098668073,0.026509244429622176,0.017952823225889175,0.0941410909426493,0.08834552439254573,0.01093207593042115,0.033431753787915665,0.004278568424176358,0.05983731558016302,0.06659887594885489,0.02197992123091704,0.02447002136187478,0.033774239151602645,0.07259788132711899,0.04169865701130454,0.0
2,0.05460495628903607,0.013307894203057936,0.011009273326649657,0.06362944591898752,0.06474266222949233,0.00802578606671003,0.023199836971778798,0.006286999378927044,0.0397902408768916,0.05008995447764321,0.012438038273753192,0.013234453606049305,0.023361044612693376,0.05259042536636034,0.024942841070730172,0.0
3,0.04306571150843691,0.008570475629967779,0.00798993839272642,0.05591800211710117,0.054931554995785774,0.009962296456311555,0.027431706267147502,0.00889206008658671,0.031069701417163736,0.0447581330859664,0.008249569816702221,0.010355959583131924,0.02157649420398611,0.04563867464474161,0.01699095103840083,0.0
4,0.03263518713706445,0.009477946249041023,0.008991720332546197,0.043603261113476476,0.04474943174133657,0.009656770847625937,0.02453620662873878,0.0102306426361121,0.022862533778074356,0.03789407434067925,0.01370418807855354,0.01269312998077957,0.0176843123913748,0.032005737113123316,0.014324789198728505,0.0
5,0.032567692790441354,0.01182180603780574,0.010927700902050917,0.051366633667519646,0.0435829986291157,0.014190841213569736,0.0273319025522692,0.009578879643022384,0.021651530161950372,0.03847784791008743,0.014656720241613188,0.014900610452225696,0.018215594098407874,0.032208424880571754,0.01424994147474821,0.0
6,0.0269538817217,0.01486934300924575,0.013428672253876625,0.048487936433263754,0.040923977104579234,0.014354089132557977,0.0292592830037951,0.009553358162523812,0.020551633574901848,0.040559469918868135,0.015017530936128754,0.015491101080550884,0.0161229516601625,0.027504924555476474,0.014933020845158868,0.0
7,0.028906068042524085,0.016920885235066577,0.01532511285224564,0.051959584290304416,0.04465007341946758,0.013752728791168418,0.02787773255049162,0.009567620871676797,0.021317217334955403,0.04018020260206899,0.017204262064181526,0.015843846563857844,0.01648301435345166,0.03337113252374847,0.019745066029135883,0.0
8,0.029187413040618497,0.02029319178215473,0.017220631541950887,0.05204817838615154,0.04468054723286729,0.01409609321700114,0.03228235389620004,0.010330577357115093,0.02586335724293979,0.043904678146848924,0.017791664377596838,0.01675226602821197,0.016642859108837303,0.03324440877394793,0.022431582925423143,0.0
9,0.029616688876706557,0.02351754578168297,0.021464990771347045,0.05265639898544193,0.046711663391464854,0.015146506042089253,0.032286678965878314,0.010388168966097282,0.026033628803058127,0.045798558485061994,0.022123094327099357,0.019263124784028248,0.01857976606079316,0.04119310651265215,0.027836868428534958,0.0
10,0.03034083886244844,0.025126007654008322,0.022224834594726423,0.051884499951818944,0.04755918200632956,0.01689332620251517,0.03462908460566872,0.011231868508088097,0.03183890320958143,0.04538820010202881,0.02263579496728549,0.01983034451601858,0.01987567423274066,0.03957418655721907,0.028029936991695675,0.0
11,0.03004655094731074,0.026017190523046102,0.025389801895774278,0.05198756064850527,0.045975581799748554,0.01684565658811737,0.035645225862638255,0.011584145071122695,0.03323537287544223,0.04722635048344193,0.025668328482856526,0.021619785795207833,0.020073480130457934,0.04492804284429864,0.029166220821441716,0.0
