N06511B
""
""
""
""
""
""
""
""
""
""
""
4.999999999999998
4.407294229370487
4.231018216873466
4.166060561977053
3.3427896171076
5.104958967573199
5.136765873228368
5.169842621131972
5.189587477036894
5.036232357987104
5.201980974648604
4.84533515118126
5.60843520552261
5.72607009980482
5.822500764406573
5.23681605789648
5.087119801890642
4.399552318822974
4.807664335582963
4.786344211304795
12.435287034739634
12.435287034739634
12.435287034739634
12.435287034739634
11.60981820649569
11.892192498620364
12.145581563480258
16.13484841370793
16.444231002372078
18.70543523029479
19.92385205505076
21.555098533496597
19.92385205505076
19.745681878055688
19.649245850256147
19.46657352981743
19.0977656113269
18.762863659465587
18.014851129851404
16.255275714180925
16.12006610825285
13.722122905230693
12.076637877711285
8.632127833257274
9.673555096545645
12.881395216944064
15.035888042227317
15.035888042227317
16.578322138257942
16.878543143221407
16.878543143221407
17.224815476465167
17.79492728652468
18.544575992570905
19.09525563795333
20.458938922099115
19.301436592789017
20.458938922099115
21.364619577632784
21.93844694925908
21.93844694925908
21.93844694925908
22.93667170909741
23.45918441321722
23.45918441321722
23.769569290216943
23.769569290216943
22.80882338575194
28.098716675105987
28.2016547977833
33.27843964873572
32.04211244123848
32.04211244123848
37.44935974692419
37.44935974692419
38.10114131751135
38.10114131751135
37.8092300739896
41.2585161089823
41.89624630614842
39.36657557785886
39.463350853748615
31.34123046838985
31.29865908638997
28.630747405013693
26.604283091034045
23.11417641870791
23.661757920298083
23.661757920298083
23.661757920298083
22.964399325121427
22.45534288855161
22.03028218914443
21.411374773633067
21.19319501990004
19.94746889085219
21.65990570504673
20.989716096655105
20.989716096655105
21.373128129981502
19.382904057363817
16.672423248277322
13.588096394873164
13.885625879325984
18.487506018602943
21.60176760444304
21.487134981122328
21.27097894913505
18.751161580181154
18.70889433592292
18.637693965821995
18.760855443441223
18.75903822565316
19.18075898267627
18.906468349603177
18.539678987773712
14.364307617610208
6.358006167364412
6.542981435141591
6.105139414684056
6.200562046860849
6.220688844249583
6.166257152659852
6.956030738601225
6.060303022727018
5.548682617331818
5.610461008444337
5.915439480074645
6.065301211636593
6.065301211636593
5.565042405022494
5.376717484589689
5.036232357987258
5.339958006871683
5.534328132554973
4.371914496377754
4.231018216873658
4.599077641388179
4.599077641388179
4.144181755696038
4.067610422036017
3.941811612429013
4.022663070879735
3.964807305493971
4.022663070879735
3.728473568568858
3.892494720807801
3.848455022552237
4.22833157152905
3.676295896028094
3.596083728421744
3.5290998079605065
3.446561747421525
3.528026317499791
3.7769235516691366
3.7769235516691366
3.7497474662445662
4.679905463950814
4.407294229370663
4.599077641388177
4.294993561924302
4.413306326018421
4.308406675270609
4.308406675270609
4.286250731529602
4.51448224026833
4.203627754540791
4.23275135304043
4.23275135304043
3.4806912139407027
3.88909137888159
3.693869597896672
3.514930469471313
3.379808438231713
3.9876703915339697
3.938927711338844
3.938927711338844
3.2039275140291656
3.5032452487270773
3.7376057804025504
3.9886201760875246
4.52936546495788
4.29499356192431
4.802145984932952
4.907477288111986
5.060243137050063
4.228331571529082
4.420167280531415
4.355421560503493
4.309081319513886
3.749747466244604
4.40041320373872
3.934116511654744
3.528026317499829
3.663910810083148
3.5161962919663665
