N06481P
""
""
""
""
""
""
""
""
""
""
""
8.726483550177308
8.726483550177308
7.890827048868293
13.653726320101867
14.227587371871678
14.115325863841196
14.592183461765348
18.515349897265835
17.98210389821115
20.315690308903434
24.53877574679542
26.489992392782924
26.54712790491657
26.54712790491657
26.523860041765257
27.598858123063163
29.395294408005736
30.93529415154193
30.81948911145201
30.81948911145201
30.683131285032587
31.998106004555765
30.683131285032587
30.17675203921661
30.758098219178084
30.91875962857658
30.864685125216944
28.218170591219263
27.086041492961463
25.76855889623688
26.44102158915312
29.033656857779548
28.86776971170124
26.119911810683053
24.87212395386555
24.18647509140314
23.504835174327763
23.151127713397948
24.71597156378471
24.71597156378471
25.94015084699632
25.60398507269228
24.45923185269241
19.0787227058968
19.64725416330543
20.090323252171107
25.522066751353783
26.07353818702364
26.33135619781768
27.30093347427887
30.73431801462879
32.355616855686335
32.35561685568634
34.38403466530673
36.327633692507
37.866892071458885
37.866892071458885
38.75671984744496
36.25195919470486
36.25195919470486
35.6603293718537
35.57535749091021
31.87332883319676
27.922376168748457
32.589620024377915
27.922376168748457
27.922376168748457
27.922376168748457
27.922376168748457
27.42966211305499
27.147185802025557
30.748244591432307
31.87511140800496
32.04778628954903
32.04778628954903
31.151997844391463
25.52360761049555
31.090288847260027
31.090288847260023
30.65484785429048
29.829312408902076
29.952867015099617
30.012302344389035
26.47770515968891
26.47770515968891
30.012302344389035
30.012302344389035
28.592908346537588
28.76207376133268
26.11767447745288
24.89238546211453
26.11767447745288
26.430336210050548
27.231686291744985
26.830980510438227
25.848626949057
25.848626949057003
20.097489666848745
20.097489666848745
19.26607947097228
17.55510803674587
17.55510803674587
18.062182156163345
18.362304932231236
19.035851343284797
18.0258652547338
19.720009834652437
20.87389989843053
20.619202582823515
19.745924013616477
18.31769305310795
18.72690496843966
18.531709106939992
14.585952145814822
14.939271005702324
14.939271005702324
14.808627706356
14.202805954095725
14.315439852893732
5.874959703278931
5.8465218875685325
5.8465218875685325
5.722761571129779
6.570710952723632
6.570710952723632
7.577878490992201
7.577878490992201
7.278028371042307
7.969639359164965
7.7160792367548
7.609304511682715
7.296740658843787
7.631672440718622
7.676706206558779
9.634219315449574
9.023538243075286
8.84675937929541
8.170067319184085
7.946792758812513
8.058028181994526
8.691253004479767
8.928588744571941
8.928588744571941
8.53291310518312
7.637626158259717
7.395739969534451
7.710677366778174
7.329888998291341
6.639528095680673
6.445576354792038
6.273440890457186
6.612087187091272
6.478402347006289
7.06892473928649
6.753225940693837
6.443225241689993
6.665151342936028
7.549834435270718
8.077278269468238
8.338937509531917
8.32848343719527
8.616404368553265
8.705623400301574
8.479922812684705
9.829994296986518
9.481640952467814
10.308498994283848
10.500721475934457
9.949493667640771
9.519915329391718
9.049945588317902
8.913727921276537
8.833047451062784
8.788766935265931
8.788766935265931
10.38756541021594
8.453079051715116
8.543560396136012
7.936776690976239
7.452374037035333
7.452374037035333
8.073056572590207
7.816067367347125
7.217403209666801
7.177405625652703
6.875516509523254
6.624106572118798
5.029458673202723
5.567083998146948
6.903556395734773
6.73469083225505
6.766674130463088
6.027713773341678
6.454385401344616
6.687845148272524
6.492419822494135
6.492419822494135
8.222290472007188
