N06431X
""
""
""
""
""
""
""
""
""
""
""
2.9336088024923512
2.76339711883103
2.810963384947437
3.232177237864548
4.030189107526377
3.892494720807617
4.100997661323624
4.077841080619486
4.007568597117968
4.010403138505325
3.895412997904388
4.052683360964985
3.91094036587808
3.316624790355407
3.2844906435973966
3.339388439746893
2.832441927511893
2.7906771199618925
2.6571800956288314
2.60971378902094
2.5346089292516862
2.9063670960444186
2.8230651727682328
2.678477631835367
2.1933093855190715
2.1933093855190715
3.0883456393154565
3.0785179433085568
3.1452759189076933
3.106596598247423
2.7235287938461648
2.854348622822052
2.8119932540114974
2.7996812589141733
2.8432462455159886
2.8432462455159886
2.721678848912122
2.7456501356120047
2.462848192279506
2.704415252805352
2.761799551264738
2.9420966510296243
3.5096242980944097
3.156032376188432
3.688084394283484
4.359977741053403
4.408060489152359
4.642690623193447
5.069510338601352
5.372324272505566
5.737461312635318
5.571156241844234
6.017043246524156
6.358957682493433
5.989890473021019
6.283094200095428
6.111960455210805
5.930787673171455
5.859465277082321
5.5507302276913215
4.907477288111833
4.802145984932797
4.981024599478121
4.981024599478121
8.458454619222977
8.192291276781866
11.171866722289778
12.797963853202525
16.950909513454803
16.41760880237673
15.842023133731878
15.842023133731878
14.957262348762084
15.549529857454774
16.679464783216044
15.453498181984706
17.90949468857228
18.46782624080606
18.73256765393068
20.464307434845622
18.764085618300413
19.199708015456576
18.815076853586028
18.815076853586028
17.226607228768508
11.024796814094715
11.024796814094715
6.832224751028869
7.185265028845827
7.148448068641943
7.148448068641943
6.895371258465566
5.705741786907502
4.154461276214366
4.252450274057694
4.334498677803332
4.561864318522208
4.764133677487409
4.716187468965182
3.872005196590541
3.752776749732557
3.7050334313299578
3.7050334313299578
3.47283832917774
3.47283832917774
3.214550253664312
3.0451153135353053
2.8123105996832614
2.609713789020935
2.309401076758497
2.309401076758497
2.552479483786594
2.504541329810162
2.53460892925169
3.074824459143222
2.8324419275118795
2.810963384947424
2.864357773488733
2.864357773488733
3.3120532860593923
3.214550253664293
13.326892383675204
17.55769709479938
17.624019422539796
17.46923703039837
17.259165329725164
18.57723435723508
18.51207632052571
18.590483065430533
19.600556578368305
18.43641817576054
17.6641650601642
16.21634043086464
15.118471543716982
13.924852428356775
12.197863697708591
12.587872951954347
12.156803806423676
12.452333358074076
12.666766347295118
14.404071394132677
14.25631173348924
14.340819045964206
14.443987949274492
13.013687433085966
12.68738337758011
11.312369202324335
11.152863472506192
10.714971118048116
10.686652677735191
5.143398239932909
3.3154825052205923
3.028901190901077
3.3608710992024218
3.433348043510635
3.433348043510635
3.441062203870864
3.0188799849672474
2.810963384947354
3.1478708533055264
3.2601821849073795
3.446561747421258
3.5284976830838604
3.875955856577167
3.928950778636977
3.906620464432198
3.7081405757343617
3.53471931112037
3.53471931112037
3.502961957054797
3.708140575734361
3.715490982859708
3.5905442126761584
3.2697497541515195
2.93747985163939
2.7413776673692776
2.179449471770219
2.059714602177625
1.880924981991113
1.898963034411173
1.91287503749994
1.91287503749994
2.208797835653454
2.340357393064621
2.412090756622007
2.412090756622007
2.6443192398845805
2.7906771199618072
3.821787619172497
3.57071421427137
3.57071421427137
3.6390141855211073
