N06451R
""
""
""
""
""
""
""
""
""
""
""
2.5584085962673253
2.70100991213556
2.504541329810165
2.3868325657594203
2.6097137890209456
2.504541329810165
2.504541329810165
2.504541329810165
2.574643252722186
2.574643252722186
2.466441431158123
2.7080128015453204
2.391588796113783
2.249579085208179
3.934116511654522
4.010403138505324
3.9389277113386494
4.144181755695862
4.000000000000003
4.033007750445259
3.7658754867650894
3.9389277113386494
3.7779263191236656
3.8455011101128034
3.6514837167011103
3.6514837167011103
2.9063670960444266
2.461829819586659
2.2463404517573613
3.533689486892227
3.493911757909498
3.725936723826484
3.725936723826484
4.670346840868583
4.972435269329037
4.985382822948458
4.895232640673336
5.947690947311464
5.88230680397775
5.904136645048478
5.905735361394108
4.962213168554082
4.784091674355
4.781003823368715
4.781003823368715
4.254819803991279
3.832222297350008
3.886239054803064
3.886239054803064
2.469920195573485
2.6240337904660875
2.5534111159359583
2.6761518135605264
2.600268711673304
3.2039275140289245
3.4597249846912725
3.964807305493803
4.807664335582969
4.87106484531594
4.898979485566364
4.745013331398721
4.972652484064496
6.206057646779602
6.302356461649644
6.274044657446773
6.331139971074196
6.037132572419604
6.444988656923982
6.132378054724008
5.011350752405614
4.696871944241824
4.907477288111811
4.926735965396073
4.951277765905629
4.35542156050329
4.555216789572145
4.420167280531217
4.420167280531217
4.420167280531217
5.184475660931191
5.853644293527884
6.273440890457222
5.701552212450334
5.88305119519174
5.414282188044884
5.736341822802293
5.326450712209033
6.111382162016929
6.093370705763023
5.911921451452458
6.240781070990456
5.692660882579901
4.89490145359838
3.828517147420438
3.601346549514089
3.60450055381107
3.58024884863914
3.4234042953903416
3.4234042953903416
2.734460225944566
2.734460225944566
2.734460225944566
2.314316444667991
2.348435972120935
2.810963384947452
3.0550504633039077
2.5628464289110067
3.396745322787517
3.406766884607852
3.579190699111482
3.6886393976723575
3.695820735518837
3.511884584284258
3.260182184907457
3.498917581542087
3.287948609787892
3.260182184907457
3.260182184907457
3.222788177396044
2.876234912646628
2.767506261797972
2.1933093855190897
2.1933093855190897
3.596083728421549
3.604500553811066
3.695820735518832
3.228659539846599
3.4989175815420777
3.872005196590556
3.8876260575878954
3.896385271224883
4.0254869835270215
4.000000000000003
3.872005196590553
3.987670391533778
3.369875458538584
3.369875458538584
3.278719262151
3.270622218625944
3.200378765462654
2.289634084831945
2.103388319888268
2.234373344457948
3.088345639315443
3.088345639315443
3.5290998079602898
3.7172815091383313
3.5194266061907804
3.4728383291777307
3.4902461491731662
3.4902461491731662
3.2891004572955382
3.3608710992024764
3.3120532860594016
3.330301651638936
2.527125567985021
2.527125567985021
1.5275252316519488
1.4974726182552445
1.566698903601269
1.6143297699232833
1.6514456476895212
1.6224328413327291
1.6095901182291124
1.533348408772238
1.911293361209128
1.7780455623592586
2.195499840458066
2.091429607739477
2.4606402932641145
2.4606402932641145
2.445770699285834
2.580312000996725
2.5885639516022163
2.67847763183534
2.67847763183534
2.5628464289109534
2.466441431158088
2.461829819586617
2.1950357213908043
3.08834563931542
2.8391206491809884
2.8431203515386327
2.84445233584761
2.998737107921268
3.0251471289037983
2.8431203515386128
2.466441431158058
2.644319239884598
2.6097137890208684
2.6097137890208684
