,M_0038_0191,M_0191_0038,M_0039_0038,M_0037_0038,M_0038_0037,M_0108_0478_0479,M_0032_0323,M_0323_0032,M_0015_0159,M_0821_0159,M_0821_0190,M_0011_0308,M_0308_0011,M_0852_0191,M_0191_0852,M_0037_0779_0039_U
4,0.786238927142875,0.8193256514667651,0.766325273408523,0.8662745347926045,0.7745879117658019,0.7965326623353169,0.8646528974173869,0.8291020363220047,0.7579703479733998,0.8777163073777796,0.7857575360644468,0.797849433572776,0.4301581508548893,0.7717728641338485,0.8147933505832441,0.0
5,0.7795806787415819,0.8214958237141416,0.7656303767429162,0.8658452793764633,0.7768646750519612,0.7997272659069948,0.8665429583427718,0.8320877783825571,0.7617851451946076,0.8774134467614431,0.7912057017968749,0.7949024029750005,0.4321170206085354,0.7734097486382073,0.8093079052522683,0.0
6,0.7819098837652764,0.8201164665645132,0.773160842547757,0.8673700248741619,0.7780357602266559,0.8029658135892828,0.8691695730856982,0.8345443526081132,0.7708315926769913,0.8780796625757302,0.8001625017798226,0.8033113421671559,0.43305758449032605,0.7767356178241465,0.8133565877506518,0.0
7,0.7836567884872375,0.8292041770729627,0.788000913753473,0.8702012063720174,0.7833954125384451,0.8057788829118235,0.8700830630064817,0.8374587515111308,0.7710638781292253,0.8810109807883374,0.7983875686048008,0.8018257164716215,0.43306296580187803,0.7781431148693734,0.8204837527773816,0.0
8,0.79075393854746,0.8272976502553308,0.7827827865690383,0.870438249426705,0.7859991368368504,0.8079135971338358,0.8705821593504489,0.8395039766027816,0.7720378163723671,0.8823690224684864,0.7984837187663205,0.810468830256393,0.4344389726303983,0.7812697792611568,0.8211855307303871,0.0
9,0.7969770476201422,0.8249765560639689,0.7838752637143241,0.8751513039581419,0.7839783284852574,0.8117230478155786,0.8727079542431491,0.8418718947252974,0.7737447763531143,0.8846568122157742,0.8085174824561554,0.8192833793081615,0.44001490658832454,0.7839094017026723,0.8224308797938885,0.0
10,0.8033713132943713,0.8289736366736895,0.7851166820376702,0.8749058737986218,0.784531857166053,0.8152965595321183,0.8737810732020054,0.8447865393765381,0.7717428431010788,0.8877262471697179,0.8125889426459109,0.8142257299965393,0.4381643089481841,0.7890427847445766,0.8294309159533275,0.0
11,0.8060945313946302,0.8320654067179503,0.7939522026174001,0.8777472340278863,0.793167664018134,0.8181054172055705,0.8788671162909649,0.8480226991978027,0.7754562558765833,0.8927829968289553,0.8084586632829124,0.8155371766546979,0.43482686346775046,0.7964981569449258,0.8340000677584792,0.0
12,0.8481901487742444,0.8378131236930468,0.7942765127191758,0.8805423617177524,0.7964573864936546,0.8203267588806651,0.8797189032491339,0.8506252902510181,0.777412868041512,0.8944088048109254,0.809955161272808,0.818605691173996,0.4451102105819565,0.7940567612362137,0.8338697579530316,0.0
13,0.8104619604271456,0.8326070211983196,0.7846277892107518,0.8780246428710607,0.7879672770270051,0.8200215543975011,0.8765600927384996,0.8491938661308733,0.7737451930449101,0.8902053144539598,0.7981008050118085,0.8160198080257182,0.4362432520527901,0.7853460545327492,0.825414772265041,0.0
