,M_0038_0191,M_0191_0038,M_0039_0038,M_0037_0038,M_0038_0037,M_0108_0478_0479,M_0032_0323,M_0323_0032,M_0015_0159,M_0821_0159,M_0821_0190,M_0011_0308,M_0308_0011,M_0852_0191,M_0191_0852,M_0037_0779_0039_U
0,0.2334286295454661,0.10289291138097266,0.2080417435643746,0.02132593528083858,0.05504910315291307,0.0,0.05837463864509463,0.008917937301812,0.06339373196298648,0.02909349930827958,0.1554387302402807,0.18492374164147524,0.10051141927377102,0.05847358802589988,0.10317989489014943,0.145225404000127
1,0.14665334812862083,0.04562153335703252,0.11879296923230494,0.009912426579819378,0.03139346591316396,0.0,0.03386680090529716,0.0022052573607173527,0.039586218374651774,0.011633309622948751,0.09073488205589457,0.11076383092924103,0.05474309748833526,0.036092480384826306,0.059877177767605566,0.0755641287381295
2,0.09642823782151165,0.028412997016286183,0.07970277157964731,0.007900156988964516,0.02220097035915867,0.0,0.02366981263044455,0.0,0.03123623909862512,0.007480398555546576,0.05204883480412684,0.07417383517307423,0.03838610577417078,0.024384411913698348,0.044155048757137834,0.05019675606799316
3,0.0696267832155959,0.021765616818364603,0.061586804623359935,0.007377392638433638,0.01720083288500132,0.0,0.01974210576082962,0.0014524268168428726,0.025076628986337588,0.007302745049625293,0.04022574493834846,0.05463691729465001,0.029461312319123644,0.018581570630637922,0.03786458950280124,0.03654087621255684
4,0.054385211064284567,0.0166929777334002,0.04725581897824764,0.00734471772482039,0.015307770965675701,0.0,0.018974168111435544,0.002658780165272647,0.020367414398507436,0.00776419775597155,0.03430883630889288,0.04374733473353951,0.023874284187318538,0.01496898923853617,0.033245616065384107,0.02901943181741143
5,0.04381747613881202,0.014568313189082551,0.037135793102415285,0.007467245096160761,0.013188657356438503,0.0,0.018680358641274628,0.003204929551132448,0.01781261638089705,0.008042398501439266,0.02913195965354911,0.037082600340877035,0.019970221706416526,0.013270548719116917,0.030714846342081926,0.025091195490803315
6,0.03753013456789208,0.01345356440121279,0.032221276685198474,0.008096124148689552,0.01190856558692168,0.0,0.01889834057306388,0.003621843179450828,0.015420132947540778,0.009357178713386517,0.02526859272248425,0.035592654220849354,0.016309112842172593,0.01279603981497386,0.02854404439224115,0.023396938978143277
7,0.03340148240847335,0.013018754790011909,0.029896591754277363,0.007944666648892111,0.011784614055566453,0.0,0.01895917786104098,0.0029992860830755238,0.01382659010835122,0.01042873493423099,0.022917962309131838,0.034740481509553375,0.015178085581796886,0.012040639520780211,0.02725997596212472,0.022339897303563547
8,0.03167805943453696,0.01267296928557648,0.027921590023868275,0.007932279705706567,0.011357500447734937,0.0,0.01883950102738649,0.0033213653534958096,0.012775105674569418,0.010421165905086183,0.021991901459640712,0.03482158606399357,0.013933371246523024,0.012131848597262573,0.027034803812704587,0.020871277413340793
9,0.03154409813171263,0.012703104669652524,0.027233350434078672,0.007993768946972735,0.010925893509527827,0.0,0.01910818897833918,0.0030883967947786177,0.012427365670387654,0.010497385674686055,0.022049825938344217,0.03532626991073626,0.013329556423443306,0.011454137539222123,0.02682615457942113,0.020513056357607314
10,0.031048762964243103,0.01287623408674953,0.02695994527525548,0.008040409627320607,0.010893601448135828,0.0,0.01905478572338276,0.003589397835850064,0.01119274662679282,0.01087572100193509,0.022338741310734007,0.03611966009270148,0.012967110410006479,0.011265778189030587,0.025840036661081405,0.020281392865065095
11,0.031211149039294502,0.013042184591760137,0.026238127397337687,0.008028412303700277,0.010782077940883428,0.0,0.019362237561206235,0.003502488154799613,0.0106477818776244,0.010923873945634396,0.023474833904408923,0.036715683842747295,0.012735644713681708,0.011181633972618791,0.02622888979682022,0.020381397625068767
