t,x,y,evt_pred
1169509215000134,572.8496551513673,435.1522970199585,0
1169509215028795,670.7429885864258,567.9160106182097,2
1169509215055971,585.3625106811522,534.0163433551788,2
1169509215083323,585.8083724975586,453.4740805625916,2
1169509215110685,620.4167938232423,404.75178599357605,2
1169509215139447,607.7525901794434,483.7098288536072,2
1169509215167330,630.1736831665039,442.4210727214813,2
1169509215194757,592.3997688293458,380.698744058609,2
1169509215222309,611.2742233276367,427.7172780036926,2
1169509215249739,600.3068923950195,388.4873640537262,2
1169509215277217,580.5319023132323,403.95974040031433,2
1169509215304701,542.6772499084474,520.3917300701141,2
1169509215332202,549.0276908874512,486.207115650177,2
1169509215360062,561.4444160461427,496.03594183921814,2
1169509215387568,573.4921836853027,497.2624731063843,2
1169509215414977,540.0728607177733,488.25301885604864,2
1169509215442694,556.0129356384276,498.71694922447205,2
1169509215470592,552.1946716308594,488.19154262542725,2
1169509215498187,512.2845458984375,505.8757436275482,2
1169509215525694,506.08877182006836,506.5461564064026,2
1169509215552757,503.43517303466797,505.162844657898,2
1169509215579975,501.9622039794922,504.29986000061035,2
1169509215607306,512.6731300354004,492.5533616542816,2
1169509215634942,504.80262756347656,508.1615650653839,2
1169509215662419,511.76258087158203,497.4351537227631,2
1169509215690269,483.86022567749023,502.0193493366242,2
1169509215717595,502.54138946533203,502.9076647758484,2
1169509215745137,496.5152740478516,540.4943609237671,2
1169509215772593,485.3324508666992,529.0337109565735,2
1169509215799765,475.2419662475586,515.0924468040466,2
1169509215827227,879.1433334350586,552.4145698547363,2
1169509215854743,910.7828140258788,559.1684579849243,2
1169509215882059,931.656494140625,567.291624546051,2
1169509215911393,928.3140182495116,552.1444606781007,2
1169509215938940,921.1735916137696,546.3280367851256,2
1169509215966296,922.3703002929688,536.5761041641235,2
1169509215993679,906.2430572509766,494.26597356796265,2
1169509216020750,928.2897567749023,548.3721375465393,2
1169509216047703,936.5901565551758,563.3134365081788,2
1169509216075200,929.5522689819336,547.5652861595154,2
1169509216102257,928.7510681152344,547.8918504714967,2
1169509216129606,909.4852828979492,548.8809418678284,2
1169509216156465,909.1938018798828,562.5879526138307,2
1169509216467887,849.0675735473633,793.7173366546631,2
1169509216534677,873.8491821289062,814.6348333358765,2
1169509216559737,879.2327117919922,786.669135093689,2
1169509216586139,870.7391357421875,763.5832333564757,2
1169509216613680,853.6208343505859,771.8552947044373,2
1169509216641158,873.8642883300781,778.3621191978455,2
1169509216668744,883.2339096069336,768.9460206031799,2
1169509216696466,879.756965637207,779.1951060295105,2
1169509216724060,886.8455505371094,760.8353424072266,2
1169509216752607,869.1496658325195,743.937361240387,2
1169509216780134,888.1526947021484,774.2583394050598,2
1169509216807637,1080.9848403930664,871.6067552566527,2
1169509216835175,1081.6244506835938,949.7481298446656,2
1169509216862543,1066.326904296875,904.1455125808716,2
1169509216889980,1051.1816787719729,856.0884165763855,2
1169509216917300,1077.4989700317385,921.2566328048706,2
1169509216944750,1084.1594314575198,897.2530293464661,2
1169509216973304,1069.4744873046877,839.6896481513977,2
1169509217000451,1082.0972061157229,908.2062911987304,2
1169509217026869,1071.3120651245115,896.7778921127319,2
1169509217053732,1068.8193130493164,906.3013005256653,2
1169509217080615,1074.8001098632812,845.4482007026672,2
1169509217107819,1095.019760131836,871.713228225708,2
1169509217136590,1053.3915328979492,1006.9452929496764,2
1169509217163451,1051.0984802246094,897.0297193527223,2
1169509217195320,678.2846450805664,776.9560194015503,2
1169509217248982,498.425235748291,843.4248280525208,2
1169509217275160,483.6276245117188,840.5487704277039,2
1169509217301607,460.2848815917969,758.4353876113893,2
1169509217328136,514.9408340454102,932.5174689292908,2
