t,x,y,evt_pred
1169512584851122,266.8246841430664,500.6259310245514,0
1169512584883309,271.733341217041,493.5722255706787,2
1169512584915075,269.99475479125977,500.85065722465515,2
1169512584946555,266.624755859375,498.75000476837164,2
1169512584978652,267.01568603515625,504.2712140083313,2
1169512585010614,267.6754951477051,497.99973726272583,2
1169512585042652,259.58086013793945,505.72781443595886,2
1169512585074597,396.94263458251953,504.7364056110382,2
1169512585106521,385.12706756591797,495.20527243614197,2
1169512585138609,393.98210525512695,484.52173352241516,2
1169512585170422,388.4261703491211,488.28629970550537,2
1169512585202313,382.0555877685547,491.5788185596466,2
1169512585234140,219.1864776611328,675.6627607345581,2
1169512585266180,242.36505508422852,641.1706042289734,2
1169512585298410,237.4036407470703,649.1206073760986,2
1169512585332002,232.96104431152344,650.4948425292969,2
1169512585364486,230.34114837646484,661.6141223907472,2
1169512585396594,234.3015480041504,644.0315341949462,2
1169512585428332,404.6325492858887,719.3163561820984,2
1169512585460062,427.41687774658203,734.8229789733888,2
1169512585491192,441.7237663269043,718.448736667633,2
1169512585522146,432.9676628112793,728.8411808013916,2
1169512585552398,425.02695083618164,729.529070854187,2
1169512585585083,430.5469512939453,724.9715900421143,2
1169512585615856,438.2794380187988,727.9602360725403,2
1169512585645735,434.02904510498047,722.2768712043762,2
1169512585676386,438.0356216430664,706.9164395332336,2
1169512585707312,421.3579750061035,731.104986667633,2
1169512585738379,424.03995513916016,730.8832216262817,2
1169512585768588,425.16977310180664,726.3966155052185,2
1169512585799185,437.5309371948242,718.0153131484985,2
1169512585829109,431.6657257080078,735.7979726791382,2
1169512585859086,602.2776794433594,693.4662127494812,2
1169512585888971,636.9029235839844,684.6348142623901,2
1169512585919060,637.5070571899414,688.0505752563478,2
1169512585949490,639.5100021362305,685.65345287323,2
1169512585980433,644.6251678466798,684.8455715179442,2
1169512586011563,648.8376235961914,683.2617378234862,2
1169512586042646,699.8929214477539,676.7942452430725,2
1169512586073665,718.9528274536133,668.9427971839905,2
1169512586104701,715.3717422485353,676.2987661361693,2
1169512586135795,715.9438323974609,681.1109066009521,2
1169512586166795,731.8511199951172,667.183997631073,2
1169512586197095,741.8256759643555,680.2177953720093,2
1169512586227962,678.1933212280272,803.1780457496643,2
1169512586429268,605.1147842407228,1007.1180701255797,2
1169512586478676,695.4167938232422,739.1113805770874,2
1169512586543636,698.1869506835938,666.5232729911803,2
1169512586568795,730.1381683349609,668.5387277603147,2
1169512586600522,714.8235702514647,668.3670449256898,2
1169512586630669,711.2694931030272,679.6167445182799,2
1169512586660709,715.5638885498047,674.4375491142272,2
1169512586690952,704.4909286499022,693.6964106559752,2
1169512586721247,704.5164489746094,686.6166663169862,2
1169512586751842,702.8409194946289,692.2464084625244,2
1169512586782901,703.532829284668,682.3842048645021,2
1169512586814078,701.0103225708008,677.0521879196168,2
1169512586844916,706.0792541503906,678.1493616104126,2
1169512586875908,705.4264831542969,678.7694668769836,2
1169512586907061,707.4267959594728,689.1250252723694,2
1169512586938825,706.3504791259766,684.632625579834,2
1169512586969612,708.8496398925781,693.591160774231,2
1169512587000524,705.0919723510742,687.6652383804321,2
1169512587031785,715.3684234619141,681.1318922042848,2
1169512587062537,705.2412033081055,675.7509517669678,2
1169512587092894,569.1099548339844,674.7621822357178,2
1169512587123485,571.9626235961914,669.2403292655945,2
1169512587154137,576.7013931274414,663.5984206199646,2
1169512587185211,575.3079605102539,675.8069562911987,2
1169512587215734,577.6728820800781,684.6796822547913,2
1169512587245681,567.3217010498048,687.973906993866,2
1169512587276585,719.8514175415039,704.141833782196,2
1169512587308430,700.141487121582,717.3196983337402,2
1169512587338905,693.8335037231445,710.0284886360167,2
1169512587369250,709.8537445068359,699.1170048713684,2
1169512587399178,703.529167175293,704.2331147193909,2
1169512587429061,720.1665878295897,701.7750310897827,2
1169512587460185,756.644172668457,717.9635572433473,2
1169512587490111,728.7216186523438,706.608157157898,2
1169512587520498,732.2778701782228,722.0480251312256,2
1169512587550844,722.7459716796875,709.4829273223877,2
1169512587581613,749.7546005249022,701.7937636375427,2
1169512587611761,738.1943511962891,724.7126173973082,2
1169512587642261,742.3256683349609,715.0029134750366,2
1169512587672970,734.7628402709961,724.85591173172,2
1169512587703333,729.0835952758789,724.7816252708435,2
1169512587734190,732.6440811157228,727.5297093391417,2
1169512587764944,490.2452850341797,715.9599471092224,2
1169512587795781,487.26163864135737,721.292736530304,2
1169512587826896,487.6556587219238,715.821545124054,2
1169512587857824,479.8276710510254,724.0005874633789,2
1169512587888557,487.2507095336914,741.5072798728943,2
1169512587919352,486.677303314209,719.0322136878967,2
1169512587950143,476.0526657104492,716.1251926422119,2
1169512587980589,476.5456199645996,722.5650691986084,2
1169512588011403,478.40087890625,729.896125793457,2
1169512588042557,474.8856544494629,728.7125635147095,2
1169512588073526,470.2823829650879,731.479766368866,2
1169512588103937,486.190185546875,710.4478788375854,2
1169512588135081,472.7160835266113,737.7272963523865,2
1169512588165828,400.5879783630371,742.7151107788086,2
1169512588196697,399.5021629333496,746.8714833259583,2
1169512588227518,398.29647064208984,747.7975535392761,2
1169512588258642,399.0492630004883,745.577392578125,2
1169512588289893,384.5359230041504,761.4559626579285,2
1169512588320811,394.06993865966797,741.5861368179321,2
