t,x,y,evt_pred
1169514798385157,395.1751518249512,369.8534035682678,0
1169514798412376,400.8735656738281,367.9439389705658,2
1169514798439345,425.05704879760737,378.04515957832336,2
1169514798466821,410.6449890136719,325.00723361968994,2
1169514798494575,562.0895767211914,393.63163709640503,2
1169514798521149,681.4552307128906,346.1885952949524,2
1169514798548409,681.0313415527344,346.0469102859497,2
1169514798575431,682.7088165283202,377.7593111991882,2
1169514798602602,689.5096969604492,377.1533679962158,2
1169514798629624,695.0946426391603,385.9227752685547,2
1169514798656696,690.8211898803711,370.28019666671753,2
1169514798683571,690.3503799438478,315.8391642570496,2
1169514798710634,520.0807189941406,373.01772356033325,2
1169514798737692,328.4392738342285,350.13559460639954,2
1169514798764756,316.71588897705084,368.9922535419464,2
1169514798791824,314.62865829467773,384.0519022941589,2
1169514798818846,315.53503036499023,380.2063548564911,2
1169514798846056,324.29965972900385,383.0498719215393,2
1169514798873111,335.6871032714844,392.76588439941406,2
1169514798900114,304.7717475891113,361.6770005226135,2
1169514798927256,320.5621337890625,368.089679479599,2
1169514798954277,345.4815864562988,353.09179663658136,2
1169514798981319,313.94023895263666,335.71745514869684,2
1169514799008757,328.47314834594727,319.5571565628052,2
1169514799036361,326.6559982299805,359.7037100791931,2
1169514799064972,328.0015945434571,379.11668062210083,2
1169514799092392,334.6160507202148,286.51815652847284,2
1169514799119392,224.499626159668,439.7222340106964,2
1169514799146446,215.8638000488281,437.6921987533569,2
1169514799173810,225.9098243713379,464.5669674873352,2
1169514799201360,207.3765182495117,445.2714455127716,2
1169514799228432,188.25395584106445,471.8697965145111,2
1169514799255548,218.99084091186523,454.781721830368,2
1169514799283215,202.37842559814453,457.2084879875183,2
1169514799310251,70.03379821777344,478.25498819351196,2
1169514799338186,75.37195205688477,460.1186954975128,2
1169514799365298,65.85956573486328,462.2925400733948,2
1169514799392465,17.259883880615234,440.6667470932007,2
1169514799419979,77.03369140625,461.821072101593,2
1169514799448621,60.60718536376953,451.07274174690247,2
1169514799476703,161.1078834533691,416.21504306793213,2
1169514799503950,236.85678482055664,232.03521728515625,2
1169514799531216,241.88817977905273,228.71659517288208,2
1169514799558866,220.07505416870117,232.60758996009827,2
1169514799586091,268.06493759155273,233.8528859615326,2
1169514799613178,221.84711456298828,235.9379279613495,2
1169514799640278,215.53289413452148,239.62234973907468,2
1169514799667640,228.1949234008789,249.05219197273254,2
1169514799694829,243.1243133544922,246.1139178276062,2
1169514799721882,248.17316055297852,252.2118449211121,2
1169514799748654,249.42188262939453,236.157568693161,2
1169514799775849,265.06006240844727,232.64013051986686,2
1169514799802935,218.92847061157227,232.55049109458923,2
1169514799830096,115.75420379638672,208.7379789352417,2
1169514799857287,127.8938102722168,185.50199151039124,2
1169514799884526,117.63172149658205,192.78821229934692,2
1169514799911943,102.38704681396484,219.96646761894226,2
1169514799939096,119.21146392822266,199.8208034038544,2
1169514799966078,105.23508071899414,230.5483293533325,2
1169514799993113,128.5947036743164,199.7651851177216,2
1169514800020158,121.90008163452148,165.16983866691592,2
1169514800047187,142.89260864257812,178.6315882205963,2
1169514800074242,120.7937240600586,192.60149836540225,2
1169514800101623,115.20185470581056,202.7575969696045,2
1169514800128842,166.95507049560547,229.04151797294617,2
1169514800155999,110.21549224853516,183.02057266235352,2
1169514800183242,340.2338409423828,339.4497704505921,2
1169514800210418,430.2906608581543,311.0577297210693,2
1169514800237763,407.29524612426763,349.0136051177978,2
1169514800264818,408.8263511657715,381.5558385848999,2
1169514800291956,425.11770248413086,410.3633105754852,2
1169514800319114,417.3011589050293,387.11995244026184,2
1169514800346192,405.1124000549317,362.14351177215576,2
1169514800373196,447.7905082702637,321.3573157787323,2
1169514800400163,442.6267051696777,370.3929460048676,2
1169514800427372,425.23082733154297,421.01340770721436,2
1169514800454725,430.376033782959,389.0420985221863,2
1169514800482327,436.8597412109375,385.41590213775635,2
1169514800509460,437.8880500793457,373.0300831794739,2
1169514800536700,416.6341400146485,336.2115824222565,2
1169514800563855,427.52588272094727,377.29708075523376,2
1169514800591057,423.7724494934082,376.779328584671,2
1169514800618072,419.8311042785645,369.5259380340576,2
1169514800645116,445.6894874572754,361.0992205142975,2
1169514800671796,463.1332588195801,374.50876355171204,2
1169514800698904,439.5743370056152,367.80508637428284,2
1169514800725980,437.23928451538086,396.15824580192566,2
1169514800753107,447.68665313720703,378.28997015953064,2
1169514800780140,422.6424598693848,391.9802439212799,2
1169514800807178,456.8467903137207,386.22761368751526,2
1169514800834211,410.8539009094238,364.9626314640045,2
1169514800861231,420.18667221069336,350.8229374885559,2
1169514800888263,427.13878631591797,392.73385882377625,2
1169514800915262,426.9291305541992,357.7455794811249,2
1169514800942265,442.8332710266113,387.1461522579193,2
1169514800969368,435.2956199645996,316.56506657600397,2
1169514800996539,467.9592323303223,344.5203685760498,2
1169514801024828,450.67716598510737,370.750344991684,2
1169514801052002,466.6128349304199,359.97047185897827,2
1169514801080611,421.704330444336,378.9273273944855,2
1169514801107957,445.5561637878418,385.39127945899963,2
1169514801134937,462.7538871765137,399.9475955963135,2
1169514801161952,639.9613571166992,209.5182764530182,2
1169514801188988,642.913818359375,205.5538642406464,2
1169514801217092,631.2329483032228,201.233823299408,2
1169514801244164,660.8511734008789,221.48106813430786,2
1169514801271068,623.1989669799805,213.16452503204343,2
1169514801297921,662.2940444946289,183.55528712272644,2
1169514801325146,618.2160949707031,222.61161923408508,2
1169514801352096,630.6776809692383,203.50966691970825,2
1169514801379113,659.3560028076173,199.08585667610168,2
1169514801405993,631.012077331543,230.94985604286202,2
1169514801434641,615.9954833984375,197.5638854503632,2
1169514801462115,645.4462814331055,207.28479027748108,2
1169514801489145,635.8244323730469,198.17546129226685,2
1169514801516145,648.8027191162108,167.55566358566284,2
1169514801543156,717.3001861572266,189.02271270751962,2
1169514801570189,802.9271697998047,186.4666855335236,2
1169514801597249,842.1299362182617,196.68931365013125,2
1169514801624224,832.7168273925781,145.19775629043582,2
1169514801651155,834.4712066650391,211.06104016304016,2
1169514801678135,843.0414581298828,152.25149393081662,2
1169514801705133,833.5218048095703,156.88055753707891,2
1169514801732157,790.0812911987305,205.3441691398621,2
1169514801759589,307.9303169250488,198.4081697463989,2
1169514801786903,275.893783569336,207.82883882522583,2
1169514801814110,296.4039421081543,221.01034045219413,2
1169514801841732,297.76401519775385,222.7337348461151,2
1169514801869113,287.66260147094727,198.77750992774963,2
