t,x,y,evt_pred
1169514751661354,572.1893310546875,281.2946081161499,0
1169514751688317,603.6814117431642,275.88257551193243,2
1169514751715577,578.2715225219728,271.97249412536615,2
1169514751742831,583.6979675292969,245.670645236969,2
1169514751769970,577.7713012695312,267.6353621482849,2
1169514751797130,611.0147857666017,313.24209928512573,2
1169514751824293,616.096305847168,313.22079181671137,2
1169514751852229,653.9247512817383,248.67860317230225,2
1169514751879686,963.004035949707,222.7465128898621,2
1169514751907117,953.1868362426758,212.2667145729065,2
1169514751934808,952.8506088256836,263.1452476978302,2
1169514751962147,970.7038497924804,311.54976487159735,2
1169514751990090,406.2831878662109,417.4402225017548,2
1169514752017144,341.94313049316406,462.29501843452454,2
1169514752045369,349.3432807922363,459.43164229393005,2
1169514752072842,375.0374412536621,479.4006025791168,2
1169514752100147,314.03310775756836,438.3507668972016,2
1169514752127932,317.90069580078125,484.6457159519196,2
1169514752155300,321.0978889465332,419.80605959892273,2
1169514752182813,327.2924041748047,412.3103368282318,2
1169514752210208,342.1568489074707,424.97965455055237,2
1169514752237978,286.5452575683594,202.74253368377688,2
1169514752267246,280.1691246032715,188.2664263248444,2
1169514752295263,298.1059646606445,248.5493099689484,2
1169514752322903,277.7923011779785,193.09643030166626,2
1169514752350238,266.93334579467773,183.06257605552673,2
1169514752378899,289.1606903076172,206.4858889579773,2
1169514752406198,292.8724670410156,206.90283298492432,2
1169514752433624,307.95497894287115,224.83387231826785,2
1169514752460659,307.50150680541987,218.07740926742557,2
1169514752488064,299.18743133544916,204.3633818626404,2
1169514752515091,291.76897048950195,236.92695498466492,2
1169514752542077,307.90496826171875,195.05098819732663,2
1169514752569076,331.8529891967773,141.34004235267642,2
1169514752595883,294.3568229675293,123.71554732322693,2
1169514752622941,319.91056442260737,144.75512742996216,2
1169514752649844,304.8146629333496,145.27027249336246,2
1169514752676887,322.22936630249023,127.57612586021423,2
1169514752703832,306.0838699340821,168.37806105613708,2
1169514752730913,326.6491317749024,152.98827528953552,2
1169514752757895,340.4827499389648,163.57348442077637,2
1169514752784865,394.81191635131836,191.96777820587158,2
1169514752811817,351.80410385131836,221.56034350395203,2
1169514752838708,352.4664878845215,179.8717987537384,2
1169514752867378,386.2651252746582,189.71678256988525,2
1169514752894835,217.31428146362305,243.58103275299072,2
1169514752921937,229.25481796264648,360.86100816726685,2
1169514752948644,220.77703475952148,368.8410413265228,2
1169514752975842,192.2758102416992,361.350564956665,2
1169514753002553,216.73028945922852,331.62616372108465,2
1169514753029568,192.78621673583984,352.3017466068268,2
1169514753056377,226.74055099487305,377.4380898475647,2
1169514753083778,209.8748779296875,368.55390548706055,2
1169514753110394,205.1283264160156,345.3373908996582,2
1169514753137715,189.6721076965332,351.2329614162445,2
1169514753164782,156.91019058227542,363.8791048526764,2
1169514753191984,187.09112167358398,355.88146567344666,2
1169514753219443,187.2378921508789,367.96894788742065,2
1169514753248145,166.37176513671875,359.19841408729553,2
1169514753276316,151.23477935791016,357.49938488006586,2
1169514753303903,181.17664337158203,308.34682106971735,2
1169514753331161,206.85535430908203,364.4678604602814,2
1169514753358779,172.08459854125977,332.47244358062744,2
1169514753386197,155.7348823547363,366.0563611984253,2
1169514753413941,119.7463035583496,306.3089644908905,2
1169514753453438,177.35305786132812,334.82279896736145,2
1169514753507926,172.54053115844727,338.6837959289552,2
1169514753607429,165.21785736083984,361.0603392124176,2
