t,x,y,evt_pred
1169512373672947,623.9451217651367,294.2281770706177,0
1169512373694840,616.9114685058594,275.7809948921204,2
1169512373732111,623.6827087402344,239.9336576461792,2
1169512373766108,616.8894958496094,240.27148723602286,2
1169512373799482,615.4886245727539,239.00488376617432,2
1169512373832676,624.3087005615233,213.37740659713745,2
1169512373865964,621.4739990234375,227.80465483665463,2
1169512373899546,619.6946716308594,218.80762457847595,2
1169512373933156,620.6980895996094,225.4702639579773,2
1169512373965960,623.0346298217772,221.67232036590576,2
1169512373999137,498.7079048156738,335.5076313018799,2
1169512374033086,522.4985122680664,321.87081933021545,2
1169512374065914,516.2044334411621,326.9024074077606,2
1169512374099733,508.9778900146485,326.5475833415985,2
1169512374133340,505.0152015686035,318.9815974235535,2
1169512374166984,267.6559257507324,423.3477020263672,2
1169512374200662,288.91080856323237,420.98257303237915,2
1169512374233479,291.80644989013666,422.5488007068634,2
1169512374266207,280.8843803405762,431.2359392642975,2
1169512374298860,278.87989044189453,419.5548439025879,2
1169512374331823,287.19997406005865,430.0604557991028,2
1169512374364113,278.4947967529297,423.9399015903473,2
1169512374396669,279.48230743408203,422.0647156238556,2
1169512374429643,286.8535614013672,430.5436396598816,2
1169512374464152,236.47146224975586,561.353600025177,2
1169512374497380,247.88105010986328,557.2140288352966,2
1169512374530459,250.4946517944336,569.8214840888978,2
1169512374563430,242.7664566040039,569.8415040969849,2
1169512374596380,250.53510665893555,554.4625329971313,2
1169512374629312,263.07571411132807,622.457754611969,2
1169512374662177,260.2863883972168,621.2401390075684,2
1169512374695146,257.3839950561524,605.7012009620668,2
1169512374728231,261.5341377258301,615.4418039321897,2
1169512374761273,276.84106826782227,616.2012124061582,2
1169512374794200,268.2020378112793,624.4515156745912,2
1169512374827150,261.0487937927246,627.9375720024109,2
1169512374859896,268.6561393737793,630.6515383720397,2
1169512374893148,263.73403549194336,632.5760340690613,2
1169512374926336,382.8956413269043,670.3093719482423,2
1169512374959381,520.474853515625,690.4269051551819,2
1169512374992431,556.7667007446289,684.7250652313232,2
1169512375025679,545.1186752319336,678.711531162262,2
1169512375058911,549.3874359130858,680.4440021514893,2
1169512375091929,541.2019348144531,672.960638999939,2
1169512375124212,542.7613067626953,677.3503637313843,2
1169512375156853,553.4770965576172,676.1938381195067,2
1169512375189493,542.3096084594727,667.7889752387999,2
1169512375222132,654.830322265625,669.1234278678894,2
1169512375254714,756.0541152954103,571.7708277702333,2
1169512375287264,756.7140960693359,578.0660581588745,2
1169512375320409,758.8647842407228,559.3795371055603,2
1169512375352823,761.7965316772461,555.6404948234558,2
1169512375385116,757.7709579467772,558.0693531036377,2
1169512375418112,760.8847808837891,559.9010229110718,2
1169512375450449,761.4846801757812,552.7213716506958,2
1169512375483089,923.091163635254,572.4599409103394,2
1169512375515777,908.5190582275392,570.2421617507936,2
1169512375548530,903.8158798217772,570.0939106941222,2
1169512375581130,902.560920715332,573.9245557785033,2
1169512375613782,909.4266891479492,565.3749179840087,2
1169512375646479,911.7095565795897,560.1687502861023,2
1169512375679425,1031.4098358154297,613.3810949325563,2
1169512375711893,1031.104850769043,610.9526872634888,2
1169512375746638,1021.5381622314453,608.9979362487792,2
1169512375779599,1037.9239273071291,606.8908143043517,2
1169512375812429,1041.0570907592771,606.9730186462402,2
1169512375845125,1034.645538330078,612.7675557136537,2
1169512375877816,1031.6233825683594,606.5025162696837,2
1169512375910484,1037.4011611938477,609.1399431228638,2
