t,x,y,evt_pred
1167609923121973,340.6580734252929,520.9329783916473,0
1167609923151947,350.02574920654297,519.0962553024292,2
1167609923181843,333.3232116699219,509.3543648719788,2
1167609923211797,348.8582801818848,512.3833084106445,2
1167609923241752,173.7331771850586,560.4826974868773,2
1167609923271783,137.1784591674805,582.2351765632628,2
1167609923302191,118.18218231201172,575.3930330276488,2
1167609923332133,145.16014099121094,545.7988905906677,2
1167609923362083,-0.9630584716796876,567.6996850967407,2
1167609923392284,-13.260250091552734,1054.5564770698547,2
1167609923525566,360.0429344177246,565.3027558326721,2
1167609923572692,334.39340591430664,531.5896415710448,2
1167609923637587,322.3654365539552,529.1464602947235,2
1167609923662640,345.2973937988281,535.0194036960602,2
1167609923694192,472.6901626586914,441.5025663375855,2
1167609923724455,526.7743682861328,406.7984616756439,2
1167609923754422,545.3416633605957,421.2367498874664,2
1167609923784381,544.3972969055177,393.7264585494995,2
1167609923814230,545.7927894592285,415.88857531547546,2
1167609923844131,586.3222122192383,434.75305557250977,2
1167609923874002,659.4714736938478,379.08748745918274,2
1167609923903974,662.3945236206055,387.9107105731964,2
1167609923933928,665.6986618041992,375.87726950645447,2
1167609923965303,638.8835525512695,398.90658736228943,2
1167609923995879,685.6009674072267,374.75808024406433,2
1167609924025778,645.0041961669923,394.23104643821716,2
1167609924055667,732.4804306030272,364.01644468307495,2
1167609924085465,660.3484344482423,373.3986830711365,2
1167609924115173,664.4168090820312,386.9165015220642,2
1167609924144552,663.4873199462892,427.28514194488525,2
1167609924173970,627.1709823608397,355.57398796081543,2
1167609924202700,665.0825119018555,414.21674370765686,2
1167609924232190,662.4515151977539,370.4250681400299,2
1167609924260394,649.2169952392577,402.3683428764343,2
1167609924289065,647.9580307006836,386.2487602233887,2
1167609924317183,652.1368408203125,407.6318669319153,2
1167609924345401,663.4778213500978,402.30995655059814,2
1167609924373678,718.7590789794922,413.502299785614,2
1167609924402099,709.2561340332031,374.05792713165283,2
1167609924430075,668.5180282592772,334.9095416069032,2
1167609924457828,833.0039596557617,458.7993383407593,2
1167609924487808,838.3125305175781,310.0312376022339,2
1167609924515092,882.5759887695312,258.99083852767944,2
1167609924543298,931.4860916137696,212.6923167705536,2
1167609924571577,930.0082015991212,256.0022246837616,2
1167609924599886,928.5589218139647,234.83930587768555,2
1167609924628151,932.279052734375,202.19854950904846,2
1167609924656140,891.5718460083008,231.8303823471069,2
1167609924684391,879.4625091552734,245.67045211791992,2
1167609924712792,878.240852355957,280.7194352149964,2
1167609924741074,876.8857574462891,294.2349684238434,2
1167609924769280,886.2941741943359,241.2228238582611,2
1167609924797499,1205.4264068603516,395.87175369262695,2
1167609924825761,1232.275390625,389.82275009155273,2
1167609924854134,1251.6862869262695,430.316241979599,2
1167609924882384,1248.9786148071291,405.7258462905884,2
1167609924910883,1209.7835159301758,426.4284658432007,2
1167609924939128,1231.8218612670896,394.6447718143463,2
1167609924967321,1210.5930709838867,422.3669469356537,2
1167609924995997,1054.0901947021484,763.4219789505005,2
1167609925349405,289.99547958374023,304.2210578918457,2
1167609925371231,285.24143218994135,337.37213134765625,2
1167609925403244,294.97468948364263,320.13323068618774,2
1167609925433143,298.94138336181635,327.3701095581055,2
1167609925462965,295.4114532470703,333.7709438800812,2
1167609925494153,306.8900489807129,324.08573389053345,2
1167609925524274,281.1515998840332,371.7282998561859,2
1167609925554166,291.44367218017584,351.8440866470337,2
1167609925584135,283.0855369567871,335.21341443061834,2
1167609925613978,211.1399078369141,310.4236876964568,2
1167609925643991,219.2934799194336,304.81711983680725,2
1167609925674159,218.6954689025879,296.76173806190485,2
1167609925705903,229.5451545715332,318.0731010437012,2
1167609925736209,243.77817153930664,311.8172347545624,2
1167609925766370,212.6767349243164,308.8539838790894,2
1167609925796326,198.6959457397461,335.6985294818878,2
1167609925826275,92.83111572265624,302.63204216957087,2
1167609925856333,-386.8848991394043,297.45963811874384,2
1167609925886658,-758.7193489074707,345.5242657661438,2
1167609925917294,-737.9020595550537,355.6183731555939,2
