t,x,y,evt_pred
1169508054932929,464.4843482971192,370.23024320602417,0
1169508054963228,483.04969787597656,449.49347853660583,2
1169508054993207,494.2570114135742,457.61992812156683,2
1169508055022630,710.0266647338867,412.1091067790985,2
1169508055053201,661.7283630371094,427.86015391349787,2
1169508055082985,673.4183883666992,420.05862712860113,2
1169508055112740,644.206428527832,417.8848147392273,2
1169508055142565,667.9497146606445,437.1968162059784,2
1169508055172413,660.4117202758789,444.3529391288757,2
1169508055202264,660.4037094116211,419.30723309516907,2
1169508055233788,652.54150390625,427.6562201976776,2
1169508055263950,645.0729751586914,454.97036695480347,2
1169508055294085,644.4491577148438,417.52110719680786,2
1169508055325522,641.8205642700195,428.8398468494415,2
1169508055356288,645.9931945800781,427.48971939086914,2
1169508055386146,658.107795715332,426.2830793857575,2
1169508055415970,654.3425750732423,422.3019301891327,2
1169508055445918,664.0471649169923,426.292896270752,2
1169508055475781,650.5014801025392,425.696222782135,2
1169508055505308,643.6779403686522,451.62934303283686,2
1169508055534962,522.9856872558594,327.2775089740753,2
1169508055564930,531.2809371948242,315.5876588821411,2
1169508055594961,521.2310791015625,327.7763998508453,2
1169508055624933,524.8747634887695,304.41446661949163,2
1169508055654934,514.2299270629883,315.955582857132,2
1169508055684559,533.6196517944336,321.07030868530273,2
1169508055714110,517.7677536010742,318.50568771362305,2
1169508055743167,522.9234313964844,319.3957734107971,2
1169508055772430,469.14581298828125,345.9867537021637,2
1169508055800932,462.2503471374512,340.1435828208924,2
1169508055859168,483.4746742248535,325.27441382408136,2
1169508055884349,477.42578506469727,360.16462087631226,2
1169508055916079,455.4511260986328,317.570219039917,2
1169508055945172,466.2401580810547,366.72526121139526,2
1169508055974936,445.7614707946777,353.03518056869507,2
1169508056005479,460.3366661071777,363.6335217952728,2
1169508056065674,459.1916275024414,365.9964621067047,2
1169508056097139,471.46696090698237,382.7691411972046,2
1169508056130306,469.1878128051758,360.568014383316,2
1169508056158495,445.6865119934082,383.5489881038666,2
1169508056188134,456.7134094238281,347.05769538879395,2
1169508056216683,474.90917205810547,346.73100233078003,2
1169508056245809,464.1843986511231,353.7674880027771,2
1169508056275404,459.4966125488281,341.694039106369,2
1169508056304878,465.6161117553711,379.677369594574,2
1169508056334278,471.4036750793457,341.11117362976074,2
1169508056364897,464.5463180541992,340.25932550430304,2
1169508056394422,454.75658416748047,341.5928447246552,2
1169508056423879,457.9498863220215,382.2565388679504,2
1169508056453239,456.3689994812012,368.72146844863886,2
1169508056482871,467.436752319336,327.68106341362005,2
1169508056512129,444.6133995056152,356.3474297523498,2
1169508056541153,454.1584014892578,358.4075915813446,2
1169508056569960,454.5560264587402,322.6802134513855,2
1169508056599348,453.0866050720215,355.9970474243164,2
1169508056629081,458.0629539489746,356.18595004081726,2
