t,x,y,evt_pred
1169507954262864,733.3642120361328,310.68782472610474,0
1169507954292836,737.9950637817383,309.29157400131226,2
1169507954322762,738.5111923217772,302.6541044712067,2
1169507954352643,732.5390930175781,272.7103843688965,2
1169507954382569,730.5407257080078,287.99070382118225,2
1169507954412300,717.0952911376953,325.0003924369812,2
1169507954441949,728.4041137695312,301.5567698478699,2
1169507954471446,732.6321334838867,288.7464430332184,2
1169507954500986,734.3645401000978,286.18687534332275,2
1169507954530934,725.0722808837891,311.3925483226776,2
1169507954560947,730.7812805175781,300.05990409851074,2
1169507954590860,725.2024002075195,302.3539652824402,2
1169507954620867,722.6945419311522,311.91448473930365,2
1169507954651459,746.6193313598633,291.54087567329407,2
1169507954681991,649.8840255737305,425.0578179359436,2
1169507954711802,630.9852523803711,409.3712403774262,2
1169507954741475,647.7597732543945,414.0355803966522,2
1169507954770680,640.4348678588867,418.60033535957336,2
1169507954800620,630.6917114257812,436.18565940856934,2
1169507954830193,631.2351913452147,419.78553915023804,2
1169507954859175,625.8877105712892,429.56392908096313,2
1169507954892947,637.6853103637695,477.00928831100464,2
1169507954947527,619.5829315185548,517.590874671936,2
1169507955057135,630.9536666870117,506.8404521942138,2
1169507955112483,634.8625106811522,502.89400005340576,2
1169507955233707,753.5007781982422,804.4440522193909,2
1169507955295596,766.1790008544922,821.0737910270691,2
1169507955329913,785.7520599365234,718.732346534729,2
1169507955361640,796.0968322753906,766.9724550247192,2
1169507955391282,800.5974502563478,769.636146068573,2
1169507955420934,781.1768264770508,755.2709856033325,2
1169507955450781,791.2956924438478,769.0782895088196,2
1169507955480191,765.3417510986328,775.4748430252075,2
1169507955508980,792.6772232055664,764.7575726509094,2
1169507955538522,714.6168441772461,788.8375868797302,2
1169507955568097,725.4027862548828,812.9102625846863,2
1169507955597232,730.3901214599609,766.3604607582092,2
1169507955626934,732.8213043212891,766.5036263465881,2
1169507955656629,705.4627151489258,796.1792650222777,2
1169507955686364,720.3868408203125,752.7917876243591,2
1169507955715281,717.3316116333008,780.412832736969,2
1169507955743837,720.963737487793,823.109137058258,2
1169507955772714,610.1251907348633,593.6015024185182,2
1169507955801190,598.7704772949219,546.1123051643372,2
1169507955830572,594.2586441040039,549.1651310920715,2
1169507955860432,585.8497543334961,516.6430463790894,2
1169507955889229,598.5044021606445,568.0693616867064,2
1169507955917704,594.3674774169923,528.4796991348267,2
1169507955947161,604.9534912109375,544.2960205078125,2
1169507955976207,772.1747894287109,745.1798715591431,2
1169507956004726,796.2682647705078,770.548182964325,2
1169507956034727,779.3957824707031,789.9415197372438,2
1169507956065880,795.3091354370117,767.650689125061,2
1169507956095867,765.1343841552734,794.5712270736694,2
1169507956125857,788.5779495239258,722.961009979248,2
1169507956154624,767.76904296875,789.925555229187,2
1169507956182965,770.3111190795897,833.3035054206848,2
1169507956211706,785.1291580200195,817.7457060813904,2
1169507956241141,780.7747955322266,802.6365866661072,2
1169507956270827,772.9232330322266,716.0271992683411,2
1169507956300232,766.4330596923828,751.0985841751099,2
1169507956328946,790.7741851806641,757.2691240310669,2
1169507956358556,739.9814147949219,504.2585792541504,2
1169507956388548,742.0091934204103,444.128710269928,2
1169507956418484,712.288200378418,414.0117623806,2
1169507956449097,705.3990859985353,415.78128004074097,2
1169507956478952,699.4686431884766,382.8127362728119,2
1169507956509065,699.4624633789062,339.30243515968317,2
1169507956537944,689.7946090698242,360.70491814613337,2
1169507956567818,584.9953384399414,296.87662625312805,2
1169507956599233,585.7614059448242,306.5295209884644,2
1169507956628954,577.5475234985353,306.3681378364563,2
1169507956658578,590.4955978393555,283.0477252006532,2
1169507956688300,583.1814498901367,289.11269330978394,2
1169507956717878,576.1102600097656,299.2271747589112,2
1169507956747529,586.5380020141603,298.96858835220337,2
1169507956777192,573.7169570922853,295.5037429332733,2
1169507956806938,583.2851333618164,283.58449959754944,2
1169507956836876,564.8633499145508,274.5035269260406,2
1169507956866817,578.705436706543,313.4183349609375,2
1169507956898292,621.8488616943358,439.1155972480774,2
1169507956930199,604.321891784668,477.44393491745,2
1169507956960150,623.1289978027344,467.56525182724005,2
1169507956989767,631.5206069946289,467.9639782905578,2
1169507957019351,622.9759902954103,483.5087742805481,2
1169507957048949,621.746208190918,463.23391342163086,2
1169507957078526,610.0775833129883,467.347156047821,2
1169507957108005,627.1226425170897,459.1357340812683,2
1169507957137585,647.7257843017577,517.1415510177611,2
1169507957167193,646.3837356567383,481.74231433868414,2
1169507957196763,663.5518188476562,507.2516026496887,2
1169507957226363,647.6356048583983,492.8443422317505,2
1169507957255904,661.8553466796875,439.58648586273193,2
1169507957285865,641.8442077636719,474.61654329299927,2
1169507957315472,649.7680969238281,522.8983011245729,2
1169507957345160,650.8842391967772,499.97976922988886,2
1169507957374723,641.2435073852539,483.830060005188,2
1169507957404290,664.2500228881836,510.7998433113098,2
1169507957433955,667.7761764526367,486.4581527709961,2
1169507957463529,650.4378051757812,497.1934475898743,2
1169507957493255,642.4475402832031,486.75014877319336,2
1169507957522919,655.0028533935548,480.70932054519653,2
1169507957552698,652.4936218261719,497.0224084854126,2
1169507957582363,649.3329925537108,487.503634929657,2
1169507957611947,634.5069427490233,506.1123290061951,2
1169507957641684,655.4854507446289,468.1445446014404,2
1169507957671287,646.4758605957031,477.833327293396,2
1169507957701243,661.5620346069336,474.3499746322632,2
1169507957731945,655.126106262207,465.9187831878662,2
1169507957761789,655.4214782714844,476.5990390777588,2
1169507957791436,649.7256393432617,484.8742547035217,2
1169507957821336,644.308235168457,490.9231295585632,2
1169507957851916,648.0831832885742,481.5876903533936,2
1169507957881783,650.9123916625978,453.1093254089356,2
1169507957912126,636.6409225463867,396.99559235572815,2
1169507957942058,655.9812088012695,446.4463319778442,2
1169507957972170,648.9983673095702,381.81614542007446,2
1169507958002317,655.5338592529298,416.14926838874817,2
1169507958032529,648.567497253418,459.45985221862793,2
1169507958062496,412.9138488769531,417.82911443710327,2
1169507958092358,421.92544174194336,413.327187538147,2
1169507958122291,396.654541015625,420.46963119506836,2
1169507958151195,408.78287506103516,399.929102897644,2
1169507958180121,397.9706115722656,406.9870569705963,2
1169507958209644,405.88105392456055,431.994396686554,2
1169507958238467,391.5799446105957,393.77787494659424,2
1169507958267781,398.870346069336,408.9828779697418,2
1169507958296706,388.9776725769043,387.7521743774414,2
1169507958326123,388.3843536376953,441.18152046203613,2
1169507958355180,393.1913299560547,403.6870708465576,2
1169507958384459,398.7320442199707,373.1719436645508,2
1169507958414153,401.917221069336,405.2729644775391,2
1169507958443646,405.72690200805664,392.1509757041931,2
1169507958473189,414.4278450012207,415.8618750572205,2
1169507958502296,385.1808090209961,406.2797906398773,2
1169507958531939,425.7912559509277,376.4865424633026,2
1169507958560853,380.8077354431152,458.74589109420776,2
1169507958590255,380.9106750488281,492.86571407318115,2
1169507958619846,372.4512596130371,505.4589428901672,2
1169507958649325,385.2533645629883,470.1702990531922,2
1169507958678340,368.0713195800781,470.6612720489502,2
1169507958707481,370.71124267578125,455.6233491897583,2
1169507958736899,853.601448059082,520.0966587066649,2
1169507958766492,880.9028167724609,526.0772337913513,2
1169507958796393,890.4363174438478,514.8772945404054,2
1169507958825962,913.9789886474608,596.2225785255432,2
1169507958855519,897.297966003418,519.027551651001,2
1169507958885376,898.1777877807617,516.9161810874939,2
1169507958917233,904.6358032226562,523.434335231781,2
1169507958949003,907.7991790771484,528.0329504013062,2
1169507958979566,901.2277526855468,562.2249999046327,2
1169507959009570,915.1934356689453,543.9876093864441,2
1169507959039199,914.0473098754884,538.5275545120238,2
1169507959068895,899.8635025024414,519.1022887229921,2
1169507959098879,894.7066802978516,540.3012242317201,2
1169507959128827,887.8850860595703,575.6668581962584,2
1169507959158971,821.7806930541992,583.7041511535646,2
1169507959189189,834.7754592895508,604.3982734680177,2
1169507959219198,848.4048004150391,550.9274067878723,2
1169507959249574,837.3227996826172,588.0066504478456,2
1169507959279965,840.5329818725586,580.2540149688722,2
1169507959309944,839.7206802368164,562.1151795387268,2
1169507959339871,825.4028625488281,612.8657069206238,2
1169507959369820,834.4606323242188,571.4107718467712,2
1169507959399715,818.1204147338867,567.9902472496033,2
1169507959429948,823.1486053466797,605.932475566864,2
1169507959459937,825.802604675293,588.3630194664001,2
1169507959489868,828.5988540649414,601.5258851051329,2
1169507959519833,833.9283676147461,557.0261707305908,2
1169507959549786,845.8120269775391,582.8333773612976,2
1169507959579748,843.7342376708984,560.9143009185791,2
1169507959609755,835.6474990844728,558.6353673934937,2
1169507959639980,849.6845932006836,563.9308848381042,2
1169507959669968,834.8030395507812,576.3748326301575,2
1169507959699963,828.3901138305664,569.6931066513063,2
1169507959730293,850.5513687133789,570.9241118431091,2
1169507959760152,821.9888610839844,559.1290440559387,2
1169507959953230,365.54658126831055,192.2359063625336,2
1169507960006268,419.1168899536133,299.7187914848328,2
1169507960074190,456.3306159973145,283.387389421463,2
1169507960099191,497.97469329833984,52.58392596244812,2
1169507960132298,518.0552978515625,101.65602350234984,2
1169507960163078,496.3697166442871,112.50896000862122,2
1169507960193471,501.37278747558594,88.26176905632019,2
1169507960223335,508.8457794189453,103.21710133552551,2
1169507960253199,502.99836349487305,86.34837770462036,2
1169507960283261,516.1500854492189,82.35573792457579,2
