t,x,y,evt_pred
1169508093726517,489.89349365234375,194.8277747631073,0
1169508093798448,542.1354293823242,142.19311356544497,2
1169508093823677,519.8667716979979,158.73633503913882,2
1169508093858349,552.6968383789061,175.88183045387268,2
1169508093889004,362.041015625,391.0923147201538,2
1169508093920745,379.1420364379883,366.1160027980805,2
1169508093952134,401.82491302490234,386.52183055877686,2
1169508093982147,370.6386184692383,332.72491455078125,2
1169508094011778,394.3056297302246,299.10098910331726,2
1169508094041946,380.6647300720215,405.14671444892883,2
1169508094071956,381.5874671936035,332.4900817871094,2
1169508094102677,389.1988754272461,426.60043835639954,2
1169508094132649,376.8546485900879,307.0077979564667,2
1169508094162721,392.03889846801763,350.1353371143341,2
1169508094192703,381.8453598022461,324.70133304595953,2
1169508094222646,655.5612564086914,374.433833360672,2
1169508094252509,643.0225372314452,343.04239630699163,2
1169508094282154,627.5736999511719,347.33514308929443,2
1169508094311943,632.304801940918,390.0671744346618,2
1169508094341249,623.6336135864258,379.81451630592346,2
1169508094370781,634.3510055541992,362.7772963047028,2
1169508094400289,720.5685043334961,363.24177980422974,2
1169508094429120,706.846809387207,373.88267159461975,2
1169508094458576,699.8235702514647,365.21368622779846,2
1169508094488000,702.6876831054688,387.8089046478272,2
1169508094516739,704.8040390014647,350.9241318702698,2
1169508094546134,712.8222274780272,365.83179593086237,2
1169508094575222,710.4779052734375,356.69063448905945,2
1169508094604089,704.2763519287109,323.9759457111358,2
1169508094632749,725.1377868652344,362.601010799408,2
1169508094661676,716.1037063598633,352.6592743396759,2
1169508094690317,714.0409088134766,352.8969395160675,2
1169508094718523,724.3943786621094,340.1385295391084,2
1169508094747363,723.2886505126953,373.8242852687836,2
1169508094775832,724.1217803955078,320.753915309906,2
1169508094804684,733.6162567138672,364.28465485572815,2
1169508094833499,733.4938049316406,351.47345900535583,2
1169508094862156,707.5568008422853,346.88926339149475,2
1169508094890967,569.6930313110353,373.0336236953736,2
1169508094920121,400.2293205261231,374.9971294403076,2
1169508094948554,382.85261154174805,357.8426218032837,2
1169508094977428,371.5986061096192,395.59707403182983,2
1169508095006305,394.3927764892578,377.8216242790222,2
1169508095035133,382.70280838012695,376.2275874614716,2
1169508095063910,372.0499038696289,367.1353495121002,2
1169508095093338,365.59864044189453,411.49479508399963,2
1169508095122763,382.54093170166016,340.5501627922058,2
1169508095152184,365.7531929016113,365.3170049190521,2
1169508095181643,365.7876968383789,402.0537519454956,2
1169508095211193,372.8555679321289,370.33021450042725,2
1169508095240645,361.1295509338379,349.5794439315796,2
1169508095270303,356.14885330200195,400.3556561470032,2
1169508095299718,361.83948516845703,393.4092926979065,2
1169508095329271,371.31296157836914,427.467896938324,2
1169508095359135,360.51013946533203,424.2800164222717,2
1169508095390182,357.18889236450195,380.4612398147583,2
1169508095420143,357.89939880371094,423.82856845855713,2
1169508095451531,371.8477439880371,403.53050112724304,2
1169508095481466,366.4597511291504,405.2988600730896,2
1169508095510327,21.20340347290039,459.2639183998108,2
1169508095539830,65.26384353637695,498.95992517471313,2
1169508095569276,58.972511291503906,467.1658670902252,2
1169508095598765,27.00613021850586,459.9353611469269,2
1169508095628191,47.75890350341797,468.2906568050385,2
1169508095656999,13.344860076904295,478.8652443885803,2
1169508095686798,43.831520080566406,474.357008934021,2
1169508095716239,34.552536010742195,475.56191086769104,2
1169508095745685,39.60298538208008,487.53007769584656,2
1169508095775130,53.27890396118164,451.8479859828949,2
1169508095804341,21.925640106201172,472.8948724269867,2
1169508095833823,44.37889099121094,471.10469102859497,2
1169508095863353,28.49008560180664,462.93787956237793,2
1169508095892949,40.50294876098633,477.3153352737427,2
1169508095922431,54.84399795532226,493.8619363307953,2
1169508095951894,38.88063430786133,477.9717791080475,2
1169508095981254,24.61626052856445,445.5718743801117,2
1169508096010768,51.32894515991211,479.7541069984436,2
1169508096041311,52.62624740600586,476.7710614204407,2
1169508096070906,46.8868637084961,480.1253139972687,2
1169508096100750,60.27502059936523,489.72294449806213,2
1169508096130748,46.14540100097656,480.8258533477783,2
1169508096160528,10.7879638671875,437.44133710861206,2
1169508096190425,38.92143249511719,479.2223215103149,2
1169508096220110,19.47620391845703,459.6108889579773,2
1169508096249783,35.14677047729492,497.7592074871063,2
1169508096279542,33.660812377929695,492.2446608543396,2
1169508096309309,26.456756591796875,485.22301316261286,2
1169508096338963,24.41272735595703,498.8165020942688,2
1169508096368694,134.03030395507812,452.65216588974005,2
1169508096398338,355.9439468383789,400.9390366077423,2
1169508096428002,369.3547058105469,406.853404045105,2
