t,x,y,evt_pred
1169514767084938,740.4021453857422,291.50844931602484,0
1169514767113075,727.889518737793,298.46759080886835,2
1169514767141168,968.8098526000977,326.3836896419525,2
1169514767169330,1022.5466156005859,279.28227543830866,2
1169514767197673,1021.6448211669922,313.1478571891785,2
1169514767226485,1022.0387268066406,280.1818883419037,2
1169514767255194,981.4533996582032,264.8946487903595,2
1169514767284260,1024.3725204467771,291.9828462600708,2
1169514767314494,1014.314308166504,258.2655155658722,2
1169514767343436,1005.165557861328,305.7669758796692,2
1169514767371303,1030.5062103271484,316.59322977066034,2
1169514767399486,994.333038330078,271.96216225624084,2
1169514767427914,667.7216339111327,291.59000992774963,2
1169514767456269,532.7961349487305,290.5252158641815,2
1169514767485109,512.4214172363281,279.08400654792786,2
1169514767513349,531.5937042236328,305.9028029441833,2
1169514767541585,482.7376174926758,271.12743735313416,2
1169514767569823,505.5574798583984,277.26282954216003,2
1169514767598086,505.3899383544922,281.58280611038214,2
1169514767626119,496.08057022094727,255.1006484031677,2
1169514767654228,356.9557762145996,237.86618947982788,2
1169514767682357,367.329044342041,223.054473400116,2
1169514767710608,358.6273002624512,225.17147660255432,2
1169514767738760,316.7118263244629,196.36059284210202,2
1169514767766877,351.5073013305664,223.5148048400879,2
1169514767794476,326.2848091125488,206.71888709068298,2
1169514767822219,321.5217208862305,203.2096242904663,2
1169514767850931,335.17160415649414,212.41799116134644,2
1169514767878192,358.686466217041,228.6426305770874,2
1169514767905244,401.46087646484375,200.25760650634768,2
1169514767932724,401.3139343261719,180.42505264282227,2
1169514767959844,408.271427154541,180.32926559448242,2
1169514767986897,422.9551696777344,214.40116286277768,2
1169514768013811,426.9075012207031,187.00362086296082,2
1169514768040802,426.43274307250977,159.7494697570801,2
1169514768067442,412.1390724182129,225.99294066429138,2
1169514768094666,395.0215148925781,189.60110425949097,2
1169514768121711,426.263484954834,187.6186728477478,2
1169514768148740,398.8905906677246,196.2028467655182,2
1169514768175765,403.6319351196289,195.1761293411255,2
1169514768202808,465.1466751098633,203.47957253456119,2
1169514768229796,467.02138900756836,190.22159576416016,2
1169514768256815,439.4298553466797,208.221675157547,2
1169514768283801,456.2211418151856,232.20149278640747,2
1169514768310806,486.16832733154297,158.07551383972168,2
1169514768337924,475.7632446289063,206.2807643413544,2
1169514768364973,483.3381462097168,214.28606390953064,2
1169514768391969,481.2656784057617,188.87555599212646,2
1169514768418962,460.0481605529785,167.08390593528748,2
1169514768446135,432.027587890625,181.78148865699768,2
1169514768473121,445.851993560791,189.68095898628243,2
1169514768499989,480.6552505493164,192.85255312919617,2
1169514768526879,501.23573303222656,213.72698426246643,2
1169514768553983,484.1014099121094,193.11052799224854,2
1169514768581066,463.8858222961426,221.97773814201355,2
1169514768608083,465.1235580444336,187.32181668281555,2
1169514768634998,936.091766357422,277.6918113231659,2
1169514768661997,1015.4869842529297,307.3323667049408,2
1169514768689147,981.113395690918,280.84367513656616,2
1169514768716204,989.0719604492188,293.56835365295416,2
1169514768743550,966.7147827148438,298.8054203987122,2
1169514768770925,995.9955215454103,283.9036142826081,2
1169514768798232,978.3950805664062,274.5634114742279,2
1169514768825599,1008.754539489746,215.06803512573242,2
1169514768853283,993.645362854004,301.2853908538818,2
1169514768880650,1023.2011032104492,308.3596312999725,2
1169514768908242,961.316032409668,315.5514168739319,2
1169514768937804,981.2065505981444,299.61851596832275,2
1169514768965966,999.856414794922,316.83787941932684,2
1169514768993324,1003.8332366943359,303.9224314689636,2
1169514769021171,824.7119140625,428.93357396125793,2
1169514769048586,738.4083557128906,434.6123361587525,2
1169514769076821,770.1436233520508,432.2939097881317,2
1169514769105293,725.7344818115234,463.4081244468689,2
1169514769132748,769.8916244506836,441.21501207351685,2
1169514769160908,753.6417007446289,406.18115663528437,2
1169514769188390,777.2827911376953,466.4114797115326,2
1169514769216574,756.8563461303711,466.5360414981842,2
1169514769244076,735.5485916137695,438.5460424423218,2
1169514769271261,767.6369094848633,457.72128343582153,2
1169514769300979,781.8930435180664,441.99254155158997,2
1169514769329188,530.0889205932617,466.07194423675537,2
1169514769357184,550.9013748168945,478.787385225296,2
1169514769385258,542.5576019287108,476.0746419429779,2
1169514769413381,520.4536247253418,465.08240222930914,2
1169514769441653,526.7057037353517,469.73116397857666,2
