,cd
M_0108_0478_0479,0.0047684975470727725
M_0308_0011,0.005237542441300941
M_0011_0308,0.016380940479936025
M_0323_0032,0.006257696458936739
M_0032_0323,0.009426460275489509
M_0039_0038,0.01752380226982025
M_0191_0852,0.01949153538942676
M_0852_0191,0.010505811242539962
M_0015_0159,0.0
M_0038_0037,0.015034607512927558
M_0037_0038,0.006036960955268891
M_0037_0779_0039_U,0.012043063497129405
M_0191_0038,0.014302414151695421
M_0821_0159,0.00783651720341669
M_0038_0191,0.007808835371144688
M_0821_0190,0.01897580587834581
