,cd
M_0308_0011,0.007607136915983184
M_0011_0308,0.0
M_0191_0852,0.037825365219549024
M_0852_0191,0.01718615761615199
M_0191_0038,0.022833536099590976
M_0038_0191,0.021544118151027893
M_0037_0038,0.009898032856569244
M_0037_0779_0039_U,0.024489375411843067
M_0038_0037,0.019985011323172663
M_0821_0190,0.02296635885730262
M_0821_0159,0.009779505022742342
M_0015_0159,0.022627209652618968
M_0039_0038,0.05562627702812039
M_0323_0032,0.004797908609897832
M_0032_0323,0.013336139363528683
M_0108_0478_0479,0.013050005410589401
