,cd
M_0037_0779_0039_U,0.02907308008293537
M_0037_0038,0.037926710233590955
M_0038_0037,0.0
M_0191_0038,0.013998419332240771
M_0038_0191,0.0399816291709132
M_0191_0852,0.017917834986875606
M_0852_0191,0.028517269711755815
M_0039_0038,0.015227711981572188
M_0308_0011,0.01575846391004856
M_0011_0308,0.012106619336336876
M_0821_0190,0.014993890276300383
M_0821_0159,0.03484400441147757
M_0323_0032,0.008355095282148789
M_0032_0323,0.03175139541402915
M_0015_0159,0.02623891922376776
M_0108_0478_0479,0.014685922092944413
