,cd
M_0038_0191,0.07700768129466054
M_0191_0038,0.06781244359202154
M_0191_0852,0.08436935289711242
M_0852_0191,0.11266066019170247
M_0037_0779_0039_U,0.06412218567938043
M_0037_0038,0.11088434551161394
M_0038_0037,0.047531319148980636
M_0821_0190,0.06524738948911467
M_0308_0011,0.028733109133546434
M_0011_0308,0.04502282267129329
M_0821_0159,0.10877871602034585
M_0039_0038,0.04556379413981034
M_0015_0159,0.052205251228040706
M_0323_0032,0.00449836862086727
M_0032_0323,0.0
M_0108_0478_0479,0.04062667934785226
