,cd
M_0308_0011,0.01754224871732018
M_0011_0308,0.0
M_0191_0852,0.0664482713839281
M_0852_0191,0.05454174345622925
M_0191_0038,0.0669953722934723
M_0038_0191,0.044304925970793045
M_0037_0038,0.07011293184601686
M_0037_0779_0039_U,0.05013079056190645
M_0038_0037,0.02900143911668524
M_0821_0190,0.05518591990323258
M_0821_0159,0.0699261162715816
M_0015_0159,0.04581952224817779
M_0039_0038,0.07833078414074904
M_0323_0032,0.01073993341675596
M_0032_0323,0.04963599846993
M_0108_0478_0479,0.04970455759464938
