,cd
M_0821_0159,0.07191084053415864
M_0821_0190,0.028401077110296123
M_0015_0159,0.03128713778531034
M_0852_0191,0.0
M_0191_0852,0.05080886166847164
M_0191_0038,0.026872453795191965
M_0038_0191,0.0707512817392831
M_0011_0308,0.011300437315424506
M_0308_0011,0.027733022126994945
M_0037_0779_0039_U,0.057396436310472525
M_0037_0038,0.06630955041724654
M_0038_0037,0.038410732745545934
M_0039_0038,0.017466976375065325
M_0323_0032,0.006991705699952838
M_0032_0323,0.023860111956977608
M_0108_0478_0479,0.028984002062883474
