N06411H
569.0
560.0
537.0
524.0
512.0
498.0
474.0
452.0
431.0
404.0
379.0
365.0
362.0
350.0
346.0
346.0
336.0
328.0
324.0
313.0
310.0
313.0
296.0
299.0
295.0
291.0
289.0
278.0
271.0
271.0
257.0
257.0
244.0
244.0
251.0
250.0
244.0
243.0
233.0
229.0
223.0
216.0
217.0
217.0
220.0
217.0
210.0
212.0
212.0
209.0
212.0
215.0
220.0
224.0
226.0
239.0
238.0
228.0
230.0
217.0
208.0
211.0
204.0
194.0
188.0
178.0
175.0
161.0
172.0
174.0
178.0
185.0
191.0
186.0
194.0
202.0
208.0
214.0
214.0
218.0
215.0
219.0
216.5
224.5
229.5
233.5
235.5
238.5
248.5
259.5
266.5
268.5
274.5
276.5
279.0
286.0
292.0
299.0
312.0
317.0
316.0
322.0
331.0
353.0
355.0
387.0
404.0
423.0
434.0
444.0
444.0
461.0
472.0
483.0
505.0
500.0
502.0
496.0
496.0
484.0
485.0
506.0
506.0
528.0
556.0
558.0
565.0
577.0
588.0
587.0
613.0
629.0
651.0
659.0
692.0
678.0
663.0
668.0
677.0
695.0
719.0
736.0
727.0
738.0
746.0
752.0
762.0
783.0
808.0
818.0
811.0
816.0
823.0
835.0
848.0
844.0
864.0
859.0
858.0
865.0
852.0
882.0
911.0
913.0
930.0
955.0
979.0
1019.0
1020.0
1036.0
1061.0
1085.0
1115.0
1122.0
1106.0
1101.0
1086.0
1053.0
1026.0
996.0
973.0
949.0
914.0
870.0
851.0
807.0
788.0
791.0
782.0
797.0
801.0
796.0
795.0
788.0
781.0
785.0
778.0
787.0
786.0
766.0
766.0
758.0
744.0
726.0
742.0
752.0
752.0
775.0
770.0
785.0
791.0
798.0
800.0
793.0
793.0
796.0
777.0
776.0
770.0
742.0
749.0
732.0
738.0
750.0
755.0
750.0
750.0
764.0
768.0
776.0
783.0
783.0
789.0
791.0
787.0
773.0
760.0
771.0
781.0
775.0
773.0
763.0
771.0
780.0
769.0
766.0
759.0
758.0
765.0
730.0
716.0
713.0
689.0
668.0
655.0
639.0
633.0
617.0
603.0
591.0
571.0
568.0
576.0
567.0
558.0
562.0
572.0
579.0
572.0
589.0
590.0
601.0
600.0
618.0
604.0
605.0
622.0
625.0
605.0
597.0
601.0
578.0
588.0
581.0
585.0
575.0
589.0
586.0
581.0
569.0
564.0
570.0
555.0
563.0
550.0
530.0
523.0
511.0
490.0
476.0
459.0
462.0
452.0
430.0
428.0
417.0
410.0
411.0
409.0
404.0
389.0
385.0
380.0
366.0
359.0
347.0
342.0
332.0
330.0
335.0
327.0
332.0
332.5
328.5
327.0
326.0
323.0
326.5
319.5
317.5
309.0
295.0
278.0
274.0
269.5
267.5
260.0
259.0
261.0
258.5
254.5
246.5
239.0
235.0
232.0
216.0
210.0
205.0
200.0
195.0
188.0
187.0
174.0
171.0
170.0
166.0
169.0
172.0
169.0
167.0
171.0
174.0
169.0
173.0
177.0
182.0
183.0
194.0
204.0
214.0
225.5
221.5
226.5
223.5
227.5
216.5
220.5
221.5
221.5
212.5
204.5
195.5
191.0
201.0
202.0
204.0
211.0
224.0
229.0
224.0
232.0
240.0
244.0
254.0
261.0
261.0
273.0
288.0
295.0
287.0
289.0
308.0
310.0
327.0
343.0
349.0
368.0
401.0
416.0
437.0
450.0
473.0
499.0
514.0
541.0
553.0
577.0
603.0
619.0
631.0
643.0
658.0
674.0
694.0
705.0
720.0
722.0
745.0
742.0
749.0
754.0
757.0
776.0
786.0
787.0
797.0
802.0
813.0
840.0
829.0
832.0
828.0
831.0
829.0
836.0
820.0
819.0
801.0
811.0
788.0
764.0
778.0
795.0
798.0
796.0
806.0
797.0
815.0
821.0
823.0
815.0
836.0
846.0
827.0
819.0
824.0
818.0
815.0
785.0
775.0
775.0
778.0
755.0
740.0
721.0
723.0
705.0
697.0
698.0
679.0
707.0
685.0
677.0
670.0
687.0
698.0
704.0
701.0
709.0
707.0
692.0
686.0
664.0
669.0
668.0
689.0
698.0
686.0
670.0
659.0
660.0
655.0
653.0
664.0
662.0
664.0
662.0
641.0
613.0
597.0
619.0
631.0
621.0
610.0
608.0
607.0
606.0
589.0
583.0
589.0
589.0
595.0
571.0
554.0
549.0
562.0
549.0
521.0
518.0
519.0
510.0
494.0
495.0
491.0
495.0
489.0
482.0
470.0
473.0
471.0
468.0
463.0
454.0
446.0
437.0
429.0
434.0
441.0
445.0
430.0
425.0
434.0
414.0
418.0
420.0
413.0
403.0
399.0
379.0
361.0
349.0
350.0
340.0
329.0
337.0
323.0
315.0
314.0
308.0
295.0
286.0
284.0
277.0
271.0
277.5
275.5
269.5
270.5
274.5
274.5
269.5
264.5
259.5
248.5
237.5
226.5
218.5
213.5
208.5
206.0
200.0
188.5
191.5
198.5
210.5
212.5
216.5
212.5
211.33333333333331
205.33333333333331
194.0
176.0
164.66666666666666
155.16666666666666
147.66666666666666
134.66666666666666
116.66666666666669
112.66666666666669
102.66666666666669
103.66666666666669
97.33333333333331
89.33333333333333
86.16666666666667
85.66666666666667
80.0
80.0
78.5
74.5
74.5
78.5
75.5
68.5
64.5
63.5
65.0
67.0
68.0
69.0
66.0
71.0
67.0
55.0
60.0
63.0
66.0
71.0
68.0
66.0
74.0
71.0
79.0
79.0
90.0
94.0
102.0
120.0
131.0
145.0
162.0
177.0
190.0
215.0
225.0
246.0
263.0
289.0
305.0
314.0
337.5
367.5
403.5
436.5
477.5
510.5
544.5
583.5
619.5
657.5
684.5
725.5
741.0
759.0
781.0
806.0
815.0
825.0
825.0
822.0
812.0
814.0
834.0
840.0
859.5
852.5
842.5
824.5
813.0
809.0
819.5
817.5
821.5
824.0
834.0
829.5
812.0
809.0
805.0
812.5
822.0
823.5
818.0
830.5
836.5
823.5
806.1666666666666
799.6666666666666
803.0
809.5
819.5
817.0
803.0
803.5
810.5
806.0
816.0
819.5
825.8333333333334
832.8333333333334
838.5
851.0
850.0
845.0
844.5
836.0
833.0
832.0
820.0
819.0
810.5
809.0
819.5
811.5
805.5
815.0
823.0
837.5
852.5
849.5
845.5
837.5
829.0
825.0
811.5
801.5
803.5
799.0
792.5
781.5
775.5
788.5
802.5
814.5
819.5
811.0
812.5
815.5
819.5
829.5
847.0
863.0
854.5
845.5
846.5
863.5
881.5
894.5
911.5
922.5
918.0
917.0
916.5
905.5
933.0
965.0
984.5
985.5
981.5
992.5
992.0
1000.0
1015.5
1034.5
1044.5
1075.5
1079.0
1066.0
1058.0
1067.0
1074.5
1072.5
1067.5
1066.5
1073.5
1071.5
1072.5
1054.5
1035.0
1037.0
1047.5
1049.5
1041.0
1036.0
1028.5
1011.5
1001.5
1004.5
984.5
956.5
960.0
946.0
920.5
903.5
896.5
884.5
872.5
862.5
838.0
800.0
781.5
784.5
752.0
729.0
705.0
666.0
630.0
601.0
575.5
546.5
524.0
501.0
485.0
465.0
459.0
443.0
437.0
439.0
433.5
416.5
414.0
418.0
422.5
431.5
439.5
452.5
457.0
463.0
458.5
446.5
452.5
467.5
462.5
454.5
441.5
424.5
415.0
400.0
380.0
365.0
353.0
344.0
329.0
313.0
304.5
300.5
291.0
285.0
277.5
267.5
263.5
252.5
243.5
235.5
228.0
223.0
219.5
212.5
205.0
195.0
180.83333333333331
169.83333333333334
153.33333333333334
139.33333333333334
131.33333333333334
122.33333333333331
120.33333333333331
121.33333333333331
116.33333333333331
115.33333333333331
107.83333333333331
101.83333333333331
99.5
95.5
94.0
97.0
95.0
95.0
91.0
83.0
79.0
70.0
74.0
81.0
82.0
80.0
80.5
76.5
77.5
76.5
74.0
71.0
73.5
77.5
75.5
74.5
73.5
76.5
78.0
81.0
79.0
79.0
79.0
82.0
85.5
90.5
93.0
93.0
91.0
84.0
88.5
94.5
100.0
107.0
115.0
124.0
135.0
149.0
166.5
178.5
200.0
224.0
239.0
257.0
277.5
294.5
309.0
321.0
338.0
362.0
403.0
451.0
490.0
529.0
565.0
603.0
641.5
681.5
719.5
767.5
792.0
810.0
812.5
809.5
794.0
779.0
797.5
804.5
793.0
790.0
787.5
776.5
765.0
750.0
746.0
747.0
760.0
776.0
769.0
769.0
813.5
852.5
890.0
920.0
938.5
953.5
957.5
967.5
978.5
988.5
1000.5
1014.5
986.0
952.0
922.5
901.5
900.5
909.5
914.5
916.5
912.5
908.5
891.0
871.0
873.0
877.0
868.5
852.5
853.5
854.5
845.5
831.5
825.5
816.5
820.5
822.5
819.0
826.0
831.5
840.5
845.5
843.5
830.5
829.5
825.0
827.0
832.5
834.0
825.5
808.5
810.0
816.0
819.5
822.0
847.5
868.5
892.0
897.0
888.0
883.0
883.5
888.5
895.5
900.5
899.0
888.5
888.0
876.5
857.0
847.0
845.5
844.5
849.5
855.5
837.0
830.5
832.5
847.5
850.5
854.0
873.5
894.5
922.0
954.5
985.0
1004.0
1037.0
1059.5
1072.0
1084.5
1095.5
1104.0
1108.5
1118.0
1120.5
1118.0
1116.5
1127.5
1141.0
1138.5
1132.0
1137.5
1149.0
1163.5
1175.0
1175.5
1166.5
1146.5
1127.0
1120.5
1131.5
1149.0
1159.0
