,cd
M_0108_0478_0479,0.007118930809975991
M_0308_0011,0.011180827818443553
M_0011_0308,0.039455131314356066
M_0323_0032,0.005132091963051094
M_0032_0323,0.010649780580445812
M_0039_0038,0.052121658511233356
M_0191_0852,0.03200918871239289
M_0852_0191,0.024031184371707915
M_0015_0159,0.0
M_0038_0037,0.02540423314695346
M_0037_0038,0.0069131747144482655
M_0037_0779_0039_U,0.03475549598372496
M_0191_0038,0.03866098189201014
M_0821_0159,0.007072115261362155
M_0038_0191,0.02743435655449489
M_0821_0190,0.05352603978395279
