,cd
M_0038_0191,0.09304386175351308
M_0191_0038,0.05078283639742978
M_0191_0852,0.07836332567135666
M_0852_0191,0.03667898021764558
M_0037_0779_0039_U,0.09223189735566614
M_0037_0038,0.009291123470764898
M_0038_0037,0.03127426025300102
M_0821_0190,0.07319804133819238
M_0308_0011,0.02800183925352329
M_0011_0308,0.07870143340402487
M_0821_0159,0.0201857356019958
M_0039_0038,0.10103327037411203
M_0015_0159,0.04657091565985268
M_0323_0032,0.004989401560432703
M_0032_0323,0.0
M_0108_0478_0479,0.02277978205509354
