,cd
M_0821_0190,0.061523577012408
M_0821_0159,0.007960090743519443
M_0852_0191,0.026287685917568547
M_0191_0852,0.0
M_0015_0159,0.03864852580205318
M_0038_0191,0.05775755267446053
M_0191_0038,0.016563456380247636
M_0037_0779_0039_U,0.0501829097547276
M_0037_0038,0.008233371890682331
M_0011_0308,0.05753424763460508
M_0308_0011,0.018388283761513864
M_0038_0037,0.026364538673119414
M_0039_0038,0.07294518909044244
M_0323_0032,0.007178599533665645
M_0032_0323,0.02753449387369965
M_0108_0478_0479,0.0159012446562142
