,cd
M_0821_0190,0.03062260265386708
M_0821_0159,0.11664773958734537
M_0852_0191,0.04296145051286163
M_0191_0852,0.0
M_0015_0159,0.038679095575960276
M_0038_0191,0.06339754908616287
M_0191_0038,0.013934935890144808
M_0037_0779_0039_U,0.04901733757446666
M_0037_0038,0.0735817349156921
M_0011_0308,0.01936303955187988
M_0308_0011,0.015550884014063208
M_0038_0037,0.033410128268886924
M_0039_0038,0.026674053245559375
M_0323_0032,0.00751653250423307
M_0032_0323,0.04201417635354784
M_0108_0478_0479,0.038845171475570366
