,cd
M_0308_0011,0.01614499518127997
M_0011_0308,0.0
M_0191_0852,0.06138393925149394
M_0852_0191,0.05121673178145794
M_0191_0038,0.061226918311859085
M_0038_0191,0.04245183986374105
M_0037_0038,0.06500135916406523
M_0037_0779_0039_U,0.04009512933732905
M_0038_0037,0.027521459919522987
M_0821_0190,0.050656130780381274
M_0821_0159,0.06641598026680622
M_0015_0159,0.041480726788425785
M_0039_0038,0.07229683292351513
M_0323_0032,0.007312681834173066
M_0032_0323,0.046637488782550245
M_0108_0478_0479,0.04725992466225596
