N06431Y
""
""
""
""
""
""
""
""
""
""
""
2.0207259421636907
2.188122205883116
2.1794494717703388
2.6328346286499267
2.678477631835376
2.832441927511893
2.796101181678128
2.34843597212092
2.3143164446679765
2.3143164446679765
2.796101181678128
2.8431203515386625
2.933608802492349
2.810963384947433
2.7080128015453147
2.315952582337629
2.315952582337629
2.269694946796843
2.269694946796843
2.918073253904279
3.3698754585385813
3.5960837284215468
3.2601821849074524
3.058767824804733
2.843120351538677
3.3608710992024986
3.3608710992024986
3.7284735685686754
3.7648490036443625
3.6801037199129767
3.615912909761533
3.770339946426216
4.147349279559168
4.147349279559168
4.102870255935581
4.024025792989377
4.007229173916973
3.662871884581042
3.531600909433443
2.9867901436632507
2.951735605014339
2.951735605014339
3.113818826182547
2.8975361432445976
2.3677477994984315
2.805635934856153
2.979709725242209
2.979709725242209
3.292551788659285
3.402330346693452
3.377276584417135
3.45481028549334
3.743942582756164
3.743942582756164
4.122186827695261
4.1414387779508735
3.671140521319336
3.175426480542951
3.232177237864557
3.397860289278327
3.366501646120701
3.366501646120701
2.724746304565339
2.767506261797967
3.0488447886789203
3.0151134457776427
3.171845844395045
3.7040109300185673
3.7040109300185673
3.613946051147707
3.613946051147707
5.905826604192504
6.556860852757539
6.58453192004266
6.58453192004266
6.66742419938506
6.538348415311014
6.417306146804767
6.766674130463123
6.457319079693198
6.457319079693198
6.311965548932379
6.338084454046177
4.519291417129294
3.3776841666313517
3.211348581327516
3.23380572884298
2.635458706501994
2.9226072627698443
2.7038810624575293
2.0864162404563475
2.38991371481641
2.393789206389098
2.6220334883451124
2.7344602259445736
2.741377667369389
2.741377667369389
2.823065172768261
2.823065172768261
3.516196291966144
4.033007750445267
4.158780415633244
4.130448651249175
3.52909980796031
3.52909980796031
3.6013465495140853
3.550501458394385
3.6013465495140853
3.6013465495140853
3.3427896171076115
3.190896140869867
2.94906251153985
2.490892501603695
2.490892501603695
2.466441431158134
2.490892501603695
3.626501778782857
3.604500553811073
3.604500553811073
3.713203305486904
3.7497474662443793
3.777926319123674
3.7284735685686736
3.9571569224748937
4.010403138505328
4.134115273055308
4.134115273055308
4.273774855458763
3.2192602199319635
2.8431203515386643
2.7455197664338136
2.6911752530120068
2.6911752530120068
2.6911752530120068
2.6911752530120068
2.3915887961137825
2.454124543035109
1.8257418583505536
1.8257418583505536
1.9462473604038104
1.8257418583505536
1.7837651700316908
2.5166114784235885
2.5166114784235885
2.5166114784235885
2.5166114784235885
2.767506261797967
2.6443192398846813
2.767506261797967
2.778434265858565
2.8959218974902767
2.9024545516239297
2.73446022594456
2.843120351538672
2.2746961169005573
2.179449471770348
2.179449471770348
2.2746961169005573
1.6696942198734597
1.815338686156001
1.729862492345646
1.6025547785276697
1.5298801088883909
1.5307976679354098
1.6615385204590325
1.6615385204590325
1.7842501234186716
1.7842501234186716
1.7842501234186716
1.7842501234186716
1.7842501234186716
1.529880108888389
1.6540485838704413
1.6540485838704413
1.6213537179739408
1.6213537179739408
1.4354811251305624
1.4354811251305624
1.4354811251305624
1.4354811251305624
1.4354811251305624
1.3371158468430593
1.4354811251305624
1.621353717973942
1.5374122295716317
1.527525231651964
1.527525231651964
