N06421A
""
""
""
""
""
""
""
""
""
""
""
38.24799459983609
39.83716857408418
41.77863742936748
41.77863742936748
41.19429204355498
41.77863742936748
41.19429204355498
41.77863742936748
39.993938934733
40.23566938562215
39.25981830489455
40.23566938562215
39.25981830489456
36.97009438435178
36.97009438435178
39.25981830489456
40.23566938562215
39.259818304894566
36.97009438435179
39.259818304894566
39.38927711338648
39.38927711338648
41.19429204355499
41.19429204355499
41.19429204355499
41.77863742936749
41.19429204355499
41.19429204355499
41.19429204355499
39.38927711338648
36.181361349331645
36.181361349331645
36.18136134933165
36.18136134933165
39.38927711338649
39.38927711338649
36.18136134933165
36.18136134933165
36.18136134933165
36.18136134933165
39.38927711338649
41.194292043555
41.77863742936749
41.194292043555
41.77863742936749
41.194292043555
39.38927711338649
39.38927711338649
39.38927711338649
39.38927711338649
39.38927711338649
39.38927711338649
36.18136134933165
31.139957766460935
23.094010767585058
23.094010767585058
31.13995776646093
31.13995776646093
31.13995776646093
31.13995776646093
31.13995776646093
31.13995776646093
36.18136134933165
36.18136134933165
36.18136134933165
36.18136134933165
36.18136134933165
31.13995776646093
31.13995776646093
36.18136134933165
36.18136134933165
39.38927711338649
41.194292043555
41.77863742936749
41.77863742936749
41.77863742936749
41.77863742936749
41.77863742936749
41.77863742936749
41.77863742936749
41.194292043555
39.38927711338649
41.194292043555
41.194292043555
39.38927711338649
36.05666836152967
31.786575210871096
36.05666836152967
36.05666836152967
36.05666836152967
38.63690730455282
37.49505017837407
38.326349825010624
36.432586146653584
36.432586146653584
34.386726649929486
34.386726649929486
36.04920879222533
36.48370329421901
36.04920879222533
36.04920879222533
34.443629837222986
34.443629837222986
34.31096653028629
34.31096653028629
34.34848150673015
34.34848150673015
34.34848150673015
32.25032299579858
29.78852229644938
29.78852229644938
26.470681322870607
21.914952692514596
22.18978061262357
20.97978825325738
25.85434140907424
25.85434140907424
25.29223140999961
25.29223140999961
25.40877920337893
24.97680742390649
24.518854835090558
24.518854835090558
25.01438979806819
29.00574655707614
29.00574655707614
29.021935277867467
25.975950415721098
27.450644414801623
29.53990623895177
27.44954048298939
29.30042920359961
29.5722023446877
29.681516542158445
27.612442298662582
29.71786525226057
26.268283675808146
24.396348460001537
24.703545322790266
27.519689920733743
24.29038343198247
21.781977537738545
21.777107802516507
21.777107802516507
21.862518083919287
24.418541142237647
24.12216383077581
21.673017717191527
24.184267362870205
24.521326524995654
24.611373325552112
22.635952898792773
22.635952898792773
23.220125805521462
23.473227818994676
21.33001868188816
20.841937617130625
18.216501011196133
18.27794663886876
18.195070927605823
13.793663455193904
13.546776425229432
13.228630524658014
13.228630524658014
13.228630524658014
12.98237181086802
13.099005566120336
13.37094333972283
13.6018604535265
13.449143931885772
13.783985855697829
17.38935434812216
17.38935434812216
17.631766444831452
18.173198714457293
14.34847684873863
17.9669309026502
17.819592553924444
18.009256878986818
18.06616626836929
20.459864628243796
20.228055824133055
22.22747412686847
20.80136941878997
20.71158364224469
20.61993739519641
19.97327760238212
21.193909931435947
19.150718002205583
19.150718002205583
18.53967898777371
18.19840152820624
15.415458593125424
20.18250067096082
16.200215112675824
16.200215112675824
16.289985769288958
16.367697307548045
20.502771431287943
