N06421D
""
""
""
""
""
""
""
""
""
""
""
8.082903768654761
8.28287755590173
8.260897302498334
8.251721583458151
8.114241128467228
7.633657529174814
7.739606911950708
7.476731582149729
7.890827048868296
7.890827048868296
7.913835219335054
7.162084511191873
4.84924236506606
4.631905164675269
4.602370930489864
3.950450683917032
4.670993664969129
4.515126093074647
4.670993664969129
5.501377238033349
5.348463387372166
6.030226891555265
14.054816924737183
14.157929569572302
14.155789050291888
14.145081595145834
14.097872179871688
14.071247279470292
13.570305489470876
13.410472010082426
13.410472010082426
13.704192379613398
13.618596486681318
13.152024713204924
6.432509906712299
6.1984554562132255
6.683156983202675
7.964552248129319
8.32892486465989
8.519618419979187
13.866879489040508
13.53451395880059
13.75304758477991
13.685907264905198
13.737809117347506
13.299556760039495
13.416862226733024
13.41664734136504
13.365489239989351
16.812347918781278
18.996222871038757
20.967498936093
20.967498936093
20.750626461202536
20.455976380925215
19.90127146844158
20.619202582823515
20.40257708024044
20.184752721404426
20.142484875747037
19.04301351247656
19.04301351247656
19.909454127031324
19.71674415313037
18.6303759782488
20.195071405937387
20.482623825767035
20.87389989843052
21.559466738781055
22.10357848444868
22.82144127390254
21.368874277293795
19.57890020745123
19.57890020745123
19.231248245782425
19.112109440685185
19.112109440685185
16.25064101299803
18.87518813873726
18.913479240205845
17.550576266115247
16.956941905540614
15.44776653431314
15.70344076186843
15.852870763463391
12.059397739803188
12.542836857560095
12.552563479724464
12.705923881578592
12.705923881578592
4.57066059268785
5.072580894222793
13.34498220170688
13.427799793072046
13.477253564297287
13.477253564297287
13.477253564297287
13.56549767877049
13.145744789117364
13.206977035803565
13.132194997583069
13.129598761438368
12.744576980984608
12.9287089514582
3.797926068822645
2.6784776318354053
2.9541957835040145
3.05505046330392
2.9490625115398728
3.05505046330392
2.8444523358476674
2.906367096044452
2.964435660944416
2.964435660944416
2.964435660944416
2.964435660944416
2.7961011816781505
2.855085839605404
3.433348043510724
3.493500458643963
3.5537005893558358
3.7779263191236847
3.813850356982388
3.6958207355188426
3.621275516118108
3.621275516118108
3.621275516118108
3.621275516118108
4.010403138505333
3.895412997904394
3.490246149173189
3.490246149173189
3.366501646120705
2.9374798516394884
4.40041320373854
4.454313537562123
4.40041320373854
4.055486369964742
4.055486369964742
4.048007366144946
3.576014371878127
3.576014371878127
3.654594451654076
3.604500553811085
3.5194266061908186
3.579190699111495
2.059714602177776
1.9286515936521804
2.3290003057626523
2.391588796113801
2.443296332763804
2.59369865776131
2.59369865776131
3.1176428547377
3.5887028128263787
3.3698754585385897
3.3698754585385897
3.502163833282448
3.6462932610329934
3.6462932610329934
3.5505014583943955
3.545163158189193
3.4454207587772574
3.65026381081079
3.6950346557738976
3.461176931888173
3.057537184176616
3.057537184176616
3.315540638704153
3.204954334436186
2.9629328954703595
2.9629328954703595
3.0805922781403225
3.0805922781403225
3.0993645487520043
2.864357773488778
2.779797245712873
2.193309385519103
2.103388319888309
2.103388319888309
1.6025547785277048
1.6025547785277048
1.6025547785277048
1.6025547785277048
0.9962049198957244
1.0836246694509153
1.2154310870110732
1.8257418583506124
1.9286515936522068
1.9286515936522093
1.969463855669388
1.9306145983269132
2.146173479954698
