,cd
M_0308_0011,0.008445639909272211
M_0011_0308,0.0
M_0191_0852,0.040058760076719414
M_0852_0191,0.018456504537467406
M_0191_0038,0.025217102065859053
M_0038_0191,0.022249760621946165
M_0037_0038,0.00416997517265331
M_0037_0779_0039_U,0.025568495001423296
M_0038_0037,0.020324608382724887
M_0821_0190,0.0289351892198915
M_0821_0159,0.008870931498978935
M_0015_0159,0.026152863974330604
M_0039_0038,0.060836167514830584
M_0323_0032,0.0041946692180425725
M_0032_0323,0.014119430598715265
M_0108_0478_0479,0.012648199708454162
